DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ALB_1_1_1	CHK__1_1_1	DAQM_T_1_1_1	VIN_1_1_1	DRM_POWER_STATUS_1_1_1	DRM_V_BATTERY_1_1_1	DRM_V_MAIN_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	PPFD_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_1	Relay_1_1_1	Relay_2_1_1	Relay_3_1_1	SHFSENS_1_1_1	SHFSENS_2_1_1	SHFSENS_3_1_1	SHF_1_1_1	SHF_2_1_1	SHF_3_1_1	SWC_1_1_1	SWC_2_1_1	SWC_3_1_1	SWC_4_1_1	SWC_5_1_1	SWC_6_1_1	SWIN_1_1_1	SWOUT_1_1_1	TA_1_1_1	TCNR4_C_1_1_1	TC_1_1_1	TSENSOR_1_1_1	TS_1_1_1	TS_2_1_1	TS_3_1_1	TS_4_1_1	TS_5_1_1	TS_6_1_1	TS_7_1_1	TS_8_1_1	TS_9_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	[%]	[OTHER]	[C]	[V]	[OTHER]	[V]	[V]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[m]	[%]	[W/m^2]	[OTHER]	[OTHER]	[OTHER]	[OTHER]	[OTHER]	[OTHER]	[W/m^2]	[W/m^2]	[W/m^2]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[C]	[K]	[C]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	091
DATA	2024-08-29T233000_smart3-01124.ghg	2024-08-30	00:00:00	243	0	18000	18000	-0.147166	1	NaN	-94.5911	1	NaN	20.19	1	NaN	37.5145	1	NaN	0.454487	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.62215e-10	-5.11812e-12	NaN	NaN	14.7832	427.024	432.856	-0.1	0	466.433	13.4733	13.6573	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	294.724	287.869	82855.5	0.997621	1012.77	0.0288857	0.0294507	0.00840513	1116.63	1669.61	0.00842517	66.8799	552.976	281.748	0.12479	0.0505864	0.0241678	0.136805	-1.0097e-13	-1.09729e-14	0.136805	3.50977	47.8184	22.0663	10.1752	NaN	0.384079	0.956646	45.7078	0.057955	-4.68504	0.243755	0	58.6658	-8.90277	20.1381	50.1467	76.4768	107.26	160.695	-0.143088	1.0285	-91.0111	1.02735	23.5206	1.13334	37.1718	1.13334	0.529458	1.13334	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800101099	899999999	899999999	89999	89999	89	89	0	0	2	4	4	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.6344	1.20388	0.0750134	1.15435	0.235122	41.3373	NaN	NaN	-0.090078	0.0371718	0.529458	NaN	NaN	12.11	427.006	13.4732	8.52938	96.5629	0.506121	141.5	21.3284	12.1396	15	12.6823	25.422	309.82	384.572	-0.00115106	0	65.5861	-79.5317	0.00000182816	0.0000051838	0.00000352875	0.00006958	0.00006913	0.00006999	-18.6524	-9.76492	-13.6912	0.213	0.1709	0.176	0.097	0.071	0.048	-9.81488	-5.03513	288.71	18.1044	287.007	14.4757	294.183	294.723	293.643	298.65	297.95	296.15	294.142	293.862	294.737	079
DATA	2024-08-30T000000_smart3-01124.ghg	2024-08-30	00:30:00	243.0208	0	18000	18000	-0.00408922	2	NaN	-6.62764	0	NaN	3.43011	0	NaN	2.86653	0	NaN	0.0771395	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.77767e-11	-5.28374e-13	NaN	NaN	15.5862	448.597	454.659	0.1	0	463.268	13.3336	13.5138	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	293.251	286.873	82867.5	1.00128	1012.67	0.0287817	0.00499864	0.00834809	1105.22	1565.31	0.00833739	70.6071	460.089	281.596	-0.254974	-1.74954	0.0480999	1.76867	3.2103e-14	-1.14054e-15	1.76867	2.94868	218.072	261.708	1.55838	NaN	0.0639061	0.240793	3.00519	0.881475	-1.93219	0.10228	1	111.975	49	112	251	517	1292	7627	-0.00392233	1.04255	-5.95649	1.08725	2.68247	1.43663	2.21841	1.43663	0.0603258	1.43663	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	810000099	899999999	899999999	89999	89999	89	89	3	1	6	2	3	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.331202	0.142658	0.00772652	0.624276	0.141846	52.4655	NaN	NaN	-0.00587443	0.00221841	0.0603258	NaN	NaN	12.0918	448.593	13.3335	8.37748	96.5826	0.632014	127.533	21.0065	12.1276	15	12.68	25.3836	311.01	379.511	-0.00122552	0	70.3252	-72.5658	0.0158628	0.0161005	0.0160723	0.00006958	0.00006913	0.00006999	-19.2171	-10.0508	-15.1756	0.213	0.170633	0.176	0.097	0.071	0.048	-10.9411	-6.87599	287.296	17.1019	286.003	14.2362	293.937	294.43	293.463	298.64	298.037	296.15	293.888	293.678	294.445	134
DATA	2024-08-30T003000_smart3-01124.ghg	2024-08-30	01:00:00	243.0416	0	18000	18000	-0.00678334	1	NaN	-5.17013	0	NaN	2.78148	0	NaN	3.32863	0	NaN	0.0625248	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.04898e-11	6.1845e-13	NaN	NaN	15.95	458.145	464.569	0.1	0	481.425	13.8284	14.0223	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.604	286.411	82900.7	1.00311	1012.94	0.0287238	0.00405161	0.00867529	1146.69	1518.88	0.00864838	75.4957	372.191	282.141	0.852467	-1.18361	0.0424298	1.45926	2.49714e-13	1.28462e-15	1.45926	2.74242	171.275	305.762	1.66619	NaN	0.0822332	0.520362	8.21111	0.322612	-1.85877	0.0618759	1	45.4431	20	44	97	194	463	2472	-0.00664222	1.02125	-4.81843	1.04409	2.52538	1.23684	2.89717	1.23684	0.0567678	1.23684	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	810100099	899999999	899999999	89999	89999	89	89	3	3	0	5	0	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.128694	0.902473	0.0095574	0.3074	0.151628	87.6011	NaN	NaN	-0.00474213	0.00289717	0.0567678	NaN	NaN	12.0997	458.134	13.8281	8.92068	96.5767	0.677363	133.5	20.4393	12.1404	15	12.6793	25.3697	328.781	381.847	-0.00102801	0	74.9515	-56.1022	0.00000207503	0.00000562849	0.00000398119	0.00006958	0.00006913	0.00006999	-20.0228	-10.8647	-17.0927	0.2128	0.170333	0.175867	0.097	0.071	0.048	-9.44213	-6.40553	286.824	16.5093	286.708	13.6633	293.703	294.153	293.29	298.55	298.05	296.15	293.651	293.498	294.173	195
DATA	2024-08-30T010000_smart3-01124.ghg	2024-08-30	01:30:00	243.0624	0	18000	18000	-0.00203619	0	NaN	-3.28175	0	NaN	1.98972	1	NaN	2.94047	1	NaN	0.0446704	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.05359e-11	-3.28413e-13	NaN	NaN	16.1878	462.913	469.691	0	0	504.59	14.4294	14.6407	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.66	285.098	82888.2	1.00735	1013.25	0.0285964	0.00289464	0.00909271	1196.35	1393.5	0.00902636	85.8525	197.145	282.771	1.71413	0.56734	0.00433872	1.80559	-1.62755e-14	-6.50851e-16	1.80559	2.35246	100.77	18.3134	0.137679	NaN	0.0449592	0.0625209	2.11397	1.25309	-1.64936	0.0715137	1	218.533	97	220	501	1048	2673	NaN	-0.00193078	1.05459	-2.88027	1.1109	1.42906	1.5496	2.00204	1.5496	0.0320833	1.5496	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000199	800010199	899999999	899999999	89999	89999	89	89	11	0	6	11	15	11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0217397	0.0996676	0.00363443	0.0506119	0.0492803	34.5304	NaN	NaN	-0.00282186	0.00200204	0.0320833	NaN	NaN	12.13	462.915	14.4295	9.55159	96.5664	0.441923	113.267	19.988	12.141	15	12.6792	25.3444	308.166	376.754	-0.00102827	0	84.337	-73.6963	0.00000228034	0.00000606878	0.00000408834	0.00006958	0.00006913	0.00006999	-20.0997	-11.2814	-18.233	0.212367	0.17	0.175133	0.097	0.071	0.048	-9.16028	-4.05171	285.507	15.3017	285.655	12.627	293.507	293.927	293.143	298.483	298.05	296.15	293.461	293.343	293.938	172
DATA	2024-08-30T013000_smart3-01124.ghg	2024-08-30	02:00:00	243.0833	0	18000	18000	-0.00257163	1	NaN	-8.62012	0	NaN	4.9255	1	NaN	4.95998	1	NaN	0.110556	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.58471e-11	4.85937e-13	NaN	NaN	15.7568	450.141	456.442	0	0	483.168	13.8031	13.9963	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.823	284.87	82904.4	1.00859	1012.9	0.028568	0.00716406	0.00870669	1144.65	1372.72	0.00863253	83.3854	228.072	282.115	1.90354	0.258227	0.00442261	1.92098	1.70316e-16	1.00573e-15	1.92098	2.8995	111.876	7.72537	0.13191	NaN	0.0504948	0.082138	1.14022	2.32324	-1.7501	0.167104	1	250.323	110	247	548	1116	2734	NaN	-0.00236434	1.08767	-7.19078	1.17435	2.97203	1.84894	2.90811	1.84894	0.0667094	1.84894	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	2	1	5	10	12	14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.099337	0.0577511	0.00718787	0.570432	0.136877	193.07	NaN	NaN	-0.00703876	0.00290811	0.0667094	NaN	NaN	12.1127	450.128	13.8028	8.89109	96.5766	0.489465	117.5	19.3552	12.1417	15	12.6781	25.3218	304.074	373.764	-0.00108	0	83.0189	-74.223	0.00000250981	0.00000655444	0.00000436698	0.00006958	0.00006913	0.00006999	-20.6991	-11.5713	-19.1079	0.212	0.17	0.175	0.097	0.071	0.048	-8.87089	-4.33779	285.225	14.8804	285.053	11.9698	293.307	293.72	293	298.417	298.05	296.15	293.261	293.199	293.714	056
DATA	2024-08-30T020000_smart3-01124.ghg	2024-08-30	02:30:00	243.1041	0	18000	18000	-0.00296802	2	NaN	-3.0698	1	NaN	0.0963132	2	NaN	2.90487	1	NaN	0.00216098	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.01412e-11	8.74985e-13	NaN	NaN	16.3099	465.29	471.66	0.1	0	473.47	13.5071	13.6921	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.049	284.466	82903	1.01012	1012.72	0.028528	0.000140032	0.00853193	1120.08	1336.51	0.00844645	83.8062	216.433	281.794	1.17919	-0.444876	0.00504855	1.26033	-9.35658e-14	1.84803e-15	1.26033	2.57113	141.265	339.33	0.229512	NaN	0.054206	0.316845	3.96061	0.668837	-31.8731	0.0553604	1	79.6566	35	79	176	361	892	5144	-0.00287824	1.03119	-2.88296	1.06412	0.234983	1.35167	2.27564	1.35167	0.00527233	1.35167	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	0	0	5	3	5	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.219743	0.406985	0.00696229	0.505322	0.281087	33.3481	NaN	NaN	-0.00281822	0.00227564	0.00527233	NaN	NaN	12.1	465.272	13.507	8.57502	96.5929	0.52923	114.033	18.7828	12.1424	15	12.6767	25.2933	303.412	371.044	-0.00109724	0	81.5821	-72.1245	0.00000290302	0.00000681405	0.00000479825	0.00006958	0.00006913	0.00006999	-21.5571	-12.0388	-20.3437	0.212	0.17	0.175	0.097	0.071	0.048	-9.67804	-5.18473	284.981	14.6822	284.453	11.8353	293.077	293.477	292.833	298.333	298.05	296.15	293.046	293.053	293.479	172
DATA	2024-08-30T023000_smart3-01124.ghg	2024-08-30	03:00:00	243.1249	0	18000	18000	-0.10529	1	NaN	-71.5589	1	NaN	-2.44273	1	NaN	72.5763	1	NaN	-0.0548075	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.3373e-10	-6.74032e-12	NaN	NaN	16.2183	462.653	468.91	-0.1	0	467.704	13.342	13.5225	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.142	284.464	82906	1.01023	1012.63	0.0285267	-0.00355153	0.00842802	1106.43	1336.32	0.00834269	82.7968	229.891	281.613	0.545211	0.108931	0.0225725	0.556444	7.41975e-14	-1.44115e-14	0.556444	2.25098	106.37	11.2987	2.32487	NaN	0.322838	1.01041	35.8938	0.0738011	29.2946	0.216675	0	111.02	-16.8477	38.1096	94.8983	144.726	202.98	304.101	-0.103917	1.01321	-70.2014	1.02156	2.40139	1.13092	67.7234	1.13092	0.05388	1.13092	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800100099	800100099	899999999	899999999	89999	89999	89	89	1	0	4	6	1	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	1.92782	0.0822465	0.0107578	1.38958	1.17175	34.6499	NaN	NaN	-0.0686238	0.0677234	0.05388	NaN	NaN	12.1091	462.601	13.3419	8.39392	96.5937	0.467973	143.833	18.2755	12.1428	15	12.6762	25.2643	303.491	369.925	-0.00114531	0	82.0749	-71.2559	0.00000307645	0.00000698776	0.00000498287	0.00006958	0.00006913	0.00006999	-22.3482	-12.5902	-21.5996	0.212	0.1697	0.175	0.097	0.071	0.048	-9.01054	-4.18855	284.794	14.6312	284.131	11.542	292.86	293.253	292.673	298.25	298.05	296.243	292.829	292.9	293.25	253
DATA	2024-08-30T030000_smart3-01124.ghg	2024-08-30	03:30:00	243.1458	0	18000	18000	-0.000476089	2	NaN	-1.25095	2	NaN	-0.215611	2	NaN	1.23218	2	NaN	-0.00483562	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.58067e-11	7.23204e-13	NaN	NaN	16.5218	470.469	476.755	-0.1	0	463.004	13.1844	13.3605	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.287	284.022	82925.3	1.0121	1012.54	0.0284757	-0.000313348	0.00834333	1093.61	1297.66	0.00824361	84.2754	204.053	281.441	-0.153886	-0.7162	0.0148604	0.732697	-1.26242e-13	1.56198e-15	0.732697	1.68475	231.466	257.874	1.16214	NaN	0.0216887	0.248061	0.622653	4.25438	5.80188	0.0562826	1	221.085	97	211	449	876	2011	9823	-0.00043276	1.10012	-1.05091	1.19932	-0.056571	2.19265	0.595384	2.19265	-0.00126875	2.19265	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	0	0	3	17	30	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.320053	0.173737	0.00233134	0.285955	0.676554	21.5338	NaN	NaN	-0.00102549	0.000595384	-0.00126875	NaN	NaN	12.11	470.442	13.1842	8.2226	96.6024	0.466114	128.033	17.8073	12.1433	15	12.6763	25.2392	300.253	366.573	-0.0010847	0	83.0955	-71.125	0.00000322014	0.0000071616	0.00000519383	0.00006958	0.00006913	0.00006999	-22.9765	-13.0893	-22.7285	0.211967	0.169	0.175	0.0969667	0.071	0.048	-9.00464	-4.19988	284.443	14.1623	283.526	10.8412	292.65	293.03	292.493	298.15	298.05	296.25	292.618	292.739	293.029	047
DATA	2024-08-30T033000_smart3-01124.ghg	2024-08-30	04:00:00	243.1666	0	18000	18000	-0.00467017	1	NaN	-3.09061	1	NaN	1.31924	1	NaN	2.70153	1	NaN	0.0295953	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.04695e-11	5.77726e-13	NaN	NaN	16.2758	463.98	470.136	0.1	0	459.365	13.0953	13.269	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.219	284.304	82915.8	1.01101	1012.49	0.0285073	0.00191778	0.00827775	1086.09	1322.24	0.00818761	82.1407	236.142	281.339	0.737879	-0.831648	0.0334995	1.11231	-1.03752e-13	1.25766e-15	1.11231	1.69825	167.363	311.581	1.72585	NaN	0.0679655	0.147084	7.75477	0.341596	-2.34271	0.0444231	1	40.9426	18	40	87	174	414	2203	-0.00457781	1.02017	-2.90549	1.04127	1.22976	1.23554	2.3153	1.23554	0.0275879	1.23554	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	801000099	801101099	899999999	899999999	89999	89999	89	89	9	7	5	0	1	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0478018	0.2437	0.00266644	0.602444	0.696506	38.9349	NaN	NaN	-0.00283839	0.0023153	0.0275879	NaN	NaN	12.11	463.966	13.0951	8.12058	96.6009	0.577651	125.633	17.3925	12.1439	15	12.6743	25.2055	299.308	366.38	-0.00107451	0	81.2431	-71.3414	0.00000345748	0.00000768564	0.00000543252	0.00006958	0.00006913	0.00006999	-23.7132	-13.7301	-23.7922	0.211433	0.169	0.174267	0.0969667	0.071	0.048	-10.0524	-5.78296	284.609	14.5876	283.379	10.9547	292.43	292.813	292.3	298.06	298.05	296.25	292.404	292.563	292.812	198
