DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ALB_1_1_1	CHK__1_1_1	DAQM_T_1_1_1	VIN_1_1_1	DRM_POWER_STATUS_1_1_1	DRM_V_BATTERY_1_1_1	DRM_V_MAIN_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	PPFD_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_1	Relay_1_1_1	Relay_2_1_1	Relay_3_1_1	SHFSENS_1_1_1	SHFSENS_2_1_1	SHFSENS_3_1_1	SHF_1_1_1	SHF_2_1_1	SHF_3_1_1	SWC_1_1_1	SWC_2_1_1	SWC_3_1_1	SWC_4_1_1	SWC_5_1_1	SWC_6_1_1	SWIN_1_1_1	SWOUT_1_1_1	TA_1_1_1	TCNR4_C_1_1_1	TC_1_1_1	TSENSOR_1_1_1	TS_1_1_1	TS_2_1_1	TS_3_1_1	TS_4_1_1	TS_5_1_1	TS_6_1_1	TS_7_1_1	TS_8_1_1	TS_9_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	[%]	[OTHER]	[C]	[V]	[OTHER]	[V]	[V]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[m]	[%]	[W/m^2]	[OTHER]	[OTHER]	[OTHER]	[OTHER]	[OTHER]	[OTHER]	[W/m^2]	[W/m^2]	[W/m^2]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[C]	[K]	[C]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	091
DATA	2024-08-01T233000_smart3-01140.ghg	2024-08-02	00:00:00	215	0	18000	18000	0.00441753	2	NaN	-6.74988	1	NaN	3.43534	1	NaN	0.827386	1	NaN	0.0775503	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.31391e-11	5.98143e-13	NaN	NaN	15.9173	457.597	461.408	0	1	287.298	8.25938	8.32817	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	295.14	290.811	84101.9	1.00437	1009.96	0.0287484	0.00502526	0.00517712	694.816	2014.19	0.00515458	34.4961	1319.37	274.933	0.656879	0.634386	0.0129666	0.913292	-3.60964e-14	2.08196e-15	0.913292	3.08169	151.322	44.002	0.813491	NaN	0.0663196	0.413142	3.33036	0.800965	-1.96484	0.100336	1	36.498	16	35	76	152	358	1853	0.00428333	1.03133	-6.1942	1.06387	2.69601	1.37172	0.842816	1.37172	0.0608606	1.37172	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800100099	800100099	899999999	899999999	89999	89999	89	89	0	6	5	1	3	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.647893	0.170976	0.00741564	1.71204	0.155669	1093.93	NaN	NaN	-0.00610644	0.000842816	0.0608606	NaN	NaN	12.2	457.579	8.2581	1.63517	97.0796	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	026
DATA	2024-08-02T000000_smart3-01140.ghg	2024-08-02	00:30:00	215.0208	0	18000	18000	-0.0180089	1	NaN	8.35478	2	NaN	-22.6938	1	NaN	-7.1809	1	NaN	-0.512702	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.50849e-11	-1.62787e-12	NaN	NaN	15.9262	459.004	462.64	0.3	0	272.66	7.85824	7.92049	0.3	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	295.214	291.632	84128.3	1.00201	1009.76	0.0288207	-0.0332231	0.00491334	661.278	2120.96	0.00490349	31.1783	1459.68	274.244	2.04367	1.12239	0.0179741	2.33167	5.60962e-14	-5.97034e-15	2.33167	3.39961	167.875	28.7758	0.44168	NaN	0.134063	0.191544	-22.2293	-0.119999	-0.368153	-0.0615941	1	45.1056	20	36	63	99	167	422	-0.0177923	1.01217	6.89653	1.02395	-20.6826	1.10514	-6.6928	1.10514	-0.467265	1.10514	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	4	6	2	6	3	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.262771	0.115794	0.00452262	0.819601	0.0934372	410.107	NaN	NaN	0.0068162	-0.0066928	-0.467265	NaN	NaN	12.2	458.997	7.85773	0.99561	97.0782	0.986054	122.818	28.4982	12.1871	15	12.843	25.4236	315.658	374.896	23.6836	0	11.0789	-49.1183	1.7946e-7	3.67839e-7	-0.00000135086	0.0000508365	0.0000574458	0.0000614338	9.48787	7.17943	5.91173	NaN	NaN	NaN	NaN	NaN	NaN	2.81354	-7.30595	244.175	22.2086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	239
DATA	2024-08-02T003000_smart3-01140.ghg	2024-08-02	01:00:00	215.0416	0	18000	18000	0.0109507	1	NaN	52.1549	1	NaN	-73.2662	1	NaN	-21.1603	1	NaN	-1.65398	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.34583e-10	2.49309e-12	NaN	NaN	16.263	467.34	471.421	0	1	301.265	8.65727	8.73288	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	293.991	290.837	84144.7	1.00464	1010.17	0.0287364	-0.107178	0.00542879	728.659	2017.53	0.00540371	36.1164	1288.87	275.599	1.0904	0.113641	-0.0381362	1.09696	1.05801e-14	8.27541e-15	1.09696	2.59972	194.998	5.94991	-1.9923	NaN	0.104403	0.130233	-1.68227	-1.58565	-0.711854	-0.492235	1	12.4272	6	10	16	24	37	82	0.0108056	1.01342	47.0763	1.01922	-68.5669	1.09368	-21.2685	1.09368	-1.54789	1.09368	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000199	899999999	899999999	89999	89999	89	89	1	2	0	2	2	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.176809	0.0750845	0.00857323	2.13015	0.375332	1748.34	NaN	NaN	0.0463869	-0.0212685	-1.54789	NaN	NaN	12.2	467.297	8.65442	2.25852	97.0761	0.930259	142.1	26.368	12.1882	15	12.8414	25.3976	329.943	372.121	-0.000354744	0	11.8157	-43.2204	0.00000116364	0.00000160649	-3.74635e-7	0.0000510651	0.0000574458	0.0000614338	-11.775	-6.49843	-4.78972	NaN	NaN	NaN	NaN	NaN	NaN	-9.69312	-8.64975	244.908	21.188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	027
DATA	2024-08-02T010000_smart3-01140.ghg	2024-08-02	01:30:00	215.0624	0	18000	18000	0.026701	1	NaN	-19.1473	1	NaN	-5.41418	2	NaN	-4.8431	2	NaN	-0.121941	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.95351e-10	8.00729e-12	NaN	NaN	17.0859	486.817	491.665	0	1	346.051	9.85983	9.95801	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.227	288.424	84161.2	1.01278	1010.78	0.0284924	-0.00790176	0.00623584	830.037	1730.32	0.00615713	47.9703	900.278	277.443	1.09033	0.76321	0.0014423	1.33091	1.01757e-13	2.3139e-14	1.33091	2.41584	161.431	34.9913	0.0620911	NaN	0.16237	0.26909	17.2417	0.154712	3.5365	0.115193	1	13.793	6	13	27	51	113	509	0.026303	1.01513	-18.8595	1.03094	-3.72487	1.17169	-3.13711	1.17169	-0.0838931	1.17169	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	1	6	1	2	4	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.150022	0.379519	0.00863849	0.689622	0.138447	767.1	NaN	NaN	-0.0184229	-0.00313711	-0.0838931	NaN	NaN	12.2	486.816	9.85959	4.18648	97.0577	0.796977	135.1	26.0427	12.1883	15	12.8384	25.3699	294.965	362.467	-0.00026286	0	11.5798	-69.8231	0.00000136012	0.00000170049	-4.67963e-7	0.0000510651	0.0000574458	0.0000614338	-11.92	-6.98814	-5.16177	NaN	NaN	NaN	NaN	NaN	NaN	-10.7516	-8.43054	244.671	18.5503	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	067
DATA	2024-08-02T013000_smart3-01140.ghg	2024-08-02	02:00:00	215.0833	0	18000	18000	-0.0200042	2	NaN	-17.3647	1	NaN	12.7775	1	NaN	5.25068	1	NaN	0.288045	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.0341e-11	6.85653e-13	NaN	NaN	16.0698	459.294	462.908	-0.1	0	273.129	7.80636	7.86778	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	293.262	289.379	84177.8	1.01042	1009.68	0.0285812	0.0186653	0.00492179	657.298	1839.46	0.00487102	35.7333	1182.16	274.16	0.908855	0.864493	0.0288282	1.25467	2.21556e-14	2.51036e-15	1.25467	2.5549	153.457	43.567	1.31659	NaN	0.140705	0.586137	12.3695	0.215651	-1.35901	0.120969	1	15.801	7	15	31	61	137	647	-0.019678	1.01658	-16.1451	1.03391	11.2515	1.1901	5.09502	1.1901	0.253644	1.1901	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	0	4	5	12	5	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	1.0716	0.0966237	0.00405172	1.48224	0.154658	419.263	NaN	NaN	-0.0158254	0.00509502	0.253644	NaN	NaN	12.1934	459.278	7.80539	0.91067	97.0655	0.852994	152.267	25.2612	12.189	15	12.8394	25.3418	291.538	358.104	-0.000192904	0	11.9608	-68.2478	0.00000184745	0.00000211641	1.69383e-7	0.0000510651	0.0000574458	0.0000614338	-12.2987	-7.39053	-5.5953	NaN	NaN	NaN	NaN	NaN	NaN	-9.77728	-8.0957	245.049	19.2166	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	198
DATA	2024-08-02T020000_smart3-01140.ghg	2024-08-02	02:30:00	215.1041	0	18000	18000	-0.0385675	1	NaN	-0.550752	2	NaN	11.9916	1	NaN	6.66046	1	NaN	0.269926	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.52233e-12	-4.63315e-14	NaN	NaN	16.5385	470.029	474.122	-0.1	0	303.788	8.63372	8.70891	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.814	287.826	84200.2	1.01583	1010.09	0.0284202	0.0174912	0.00547426	727.156	1665.04	0.00538896	43.6721	937.88	275.57	0.198852	0.412167	0.00657319	0.457676	1.21523e-13	-1.52513e-16	0.457676	3.64695	108.453	64.2448	0.822916	NaN	0.19485	0.875127	1036.02	0.00257477	-0.0459281	0.0027547	1	1.82149	1	2	3	5	10	32	-0.0377045	1.02289	0.124042	1.02342	10.8543	1.09756	5.98092	1.09756	0.244325	1.09756	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800100099	800100099	899999999	899999999	89999	89999	89	89	0	1	0	5	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.526093	1.21508	0.00908191	1.13106	0.221122	611.083	NaN	NaN	0.000120889	0.00598092	0.244325	NaN	NaN	12.18	470.01	8.63281	2.31455	97.0614	0.727017	108.267	24.5167	12.1894	15	12.838	25.3159	289.389	355.987	-0.000421047	0	12.2521	-69.3375	0.00000230556	0.00000265839	7.54006e-7	0.0000510651	0.0000574458	0.0000614338	-13.3465	-8.10516	-6.17215	NaN	NaN	NaN	NaN	NaN	NaN	-10.3367	-7.59715	245.34	18.1852	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	167
DATA	2024-08-02T023000_smart3-01140.ghg	2024-08-02	03:00:00	215.1249	0	18000	18000	-0.0267864	1	NaN	-1.83311	2	NaN	12.0269	1	NaN	8.51576	1	NaN	0.270521	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.30515e-10	-2.44721e-12	NaN	NaN	16.7146	473.627	477.87	-0.1	0	313.407	8.88073	8.9603	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.731	287.061	84225.6	1.01875	1010.21	0.0283361	0.0175297	0.0056476	748.185	1584.5	0.00554366	47.2191	836.311	275.971	1.28907	0.107738	0.0108264	1.29361	-7.9679e-14	-7.80841e-15	1.29361	4.29534	189.735	4.77758	0.479524	NaN	0.162153	0.924628	179.435	0.0148661	-0.152418	0.0109846	1	14.6353	6	13	25	44	88	314	-0.0265161	1.01019	-1.14342	1.01918	10.8452	1.10708	7.67	1.10708	0.243941	1.10708	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800100099	800100099	899999999	899999999	89999	89999	89	89	8	1	3	3	0	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.797708	1.03289	0.018655	1.73093	0.102971	201.565	NaN	NaN	-0.00111103	0.00767	0.243941	NaN	NaN	12.1932	473.621	8.88044	2.74363	97.0536	0.758659	148.1	24.0906	12.1895	15	12.8377	25.2956	290.521	354.452	-0.0000416904	0	12.3394	-66.085	0.00000257895	0.00000290028	0.00000114078	0.0000510651	0.0000574458	0.0000614338	-14.1306	-8.64574	-6.5508	NaN	NaN	NaN	NaN	NaN	NaN	-9.11544	-6.96127	245.43	17.6929	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	250
DATA	2024-08-02T030000_smart3-01140.ghg	2024-08-02	03:30:00	215.1458	0	18000	18000	-0.0260693	0	NaN	-24.9487	1	NaN	11.624	1	NaN	3.92033	0	NaN	0.262085	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.27052e-11	5.55352e-13	NaN	NaN	15.5787	445.198	448.589	-0.1	0	264.535	7.5597	7.61728	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	293.491	289.554	84239.9	1.01066	1009.54	0.0285773	0.0169831	0.00476692	636.999	1860.02	0.00471666	34.2469	1223.02	273.725	2.1178	1.32959	0.0351924	2.50083	1.90304e-14	2.09935e-15	2.50083	5.18452	165.97	32.1212	0.806311	NaN	0.160606	0.230007	12.81	0.208236	-2.14631	0.15225	1	35.8814	16	34	74	145	335	1670	-0.0254969	1.02245	-23.2361	1.0478	10.2675	1.22005	4.19591	1.22005	0.231501	1.22005	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	10	22	9	1	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.239861	0.18547	0.0346829	1.12408	0.0708029	322.597	NaN	NaN	-0.0227738	0.00419591	0.231501	NaN	NaN	12.2	445.182	7.55881	0.483174	97.0531	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	178
DATA	2024-08-02T033000_smart3-01140.ghg	2024-08-02	04:00:00	215.1666	0	18000	18000	-0.0206199	1	NaN	9.22767	1	NaN	-12.4238	1	NaN	-3.86023	1	NaN	-0.279773	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.33313e-11	-1.38379e-12	NaN	NaN	16.1874	460.322	464.356	0	1	305.463	8.68644	8.76255	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.752	288.274	84281.4	1.01521	1010.13	0.028437	-0.0181293	0.00550443	732.301	1713.75	0.00542198	42.7309	981.449	275.669	-1.07717	-0.385791	0.0556955	1.14552	-5.06202e-14	-4.53013e-15	1.14552	3.4566	0.0793527	199.705	2.78683	NaN	0.142517	0.395014	-24.2121	-0.110172	-0.742743	-0.0631383	1	15.9568	7	13	23	36	62	164	-0.0203515	1.01319	8.36618	1.01925	-11.646	1.09387	-3.87312	1.09387	-0.262258	1.09387	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	12	6	3	12	10	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.614607	0.162771	0.0126492	1.64277	0.168838	741.733	NaN	NaN	0.00815819	-0.00387312	-0.262258	NaN	NaN	12.2	460.286	8.68397	2.40198	97.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	146
