FileTime,File Name,GHG Time,SF3 Time,Time Offset (s)
2025-07-23 20:00:00,2025-07-23T200000_smart3-001135.ghg,1753332654,1753332654,0
2025-07-23 20:30:00,2025-07-23T203000_smart3-001135.ghg,1753332654,1753332654,0
2025-07-23 21:00:00,2025-07-23T210000_smart3-001135.ghg,1753332654,1753332654,0
2025-07-23 21:30:00,2025-07-23T213000_smart3-001135.ghg,1753332654,1753332654,0
2025-07-23 22:00:00,2025-07-23T220000_smart3-001135.ghg,1753334415,1753334415,0
2025-07-23 22:30:00,2025-07-23T223000_smart3-001135.ghg,1753336218,1753336218,0
2025-07-23 23:00:00,2025-07-23T230000_smart3-001135.ghg,1753338020,1753338020,0
2025-07-23 23:30:00,2025-07-23T233000_smart3-001135.ghg,1753339811,1753339811,0
2025-07-24 00:00:00,2025-07-24T000000_smart3-001135.ghg,1753341613,1753341613,0
2025-07-24 00:30:00,2025-07-24T003000_smart3-001135.ghg,1753343415,1753343415,0
2025-07-24 01:00:00,2025-07-24T010000_smart3-001135.ghg,1753345217,1753345217,0
2025-07-24 01:30:00,2025-07-24T013000_smart3-001135.ghg,1753347019,1753347019,0
2025-07-24 02:00:00,2025-07-24T020000_smart3-001135.ghg,1753348811,1753348811,0
2025-07-24 02:30:00,2025-07-24T023000_smart3-001135.ghg,1753350612,1753350613,1
2025-07-24 03:00:00,2025-07-24T030000_smart3-001135.ghg,1753352414,1753352414,0
2025-07-24 03:30:00,2025-07-24T033000_smart3-001135.ghg,1753354217,1753354217,0
2025-07-24 04:00:00,2025-07-24T040000_smart3-001135.ghg,1753356019,1753356019,0
2025-07-24 04:30:00,2025-07-24T043000_smart3-001135.ghg,1753357810,1753357810,0
2025-07-24 05:00:00,2025-07-24T050000_smart3-001135.ghg,1753359612,1753359612,0
2025-07-24 05:30:00,2025-07-24T053000_smart3-001135.ghg,1753361414,1753361414,0
2025-07-24 06:00:00,2025-07-24T060000_smart3-001135.ghg,1753363216,1753363216,0
2025-07-24 06:30:00,2025-07-24T063000_smart3-001135.ghg,1753365019,1753365019,0
2025-07-24 07:00:00,2025-07-24T070000_smart3-001135.ghg,1753366820,1753366820,0
2025-07-24 07:30:00,2025-07-24T073000_smart3-001135.ghg,1753368612,1753368613,1
2025-07-24 08:00:00,2025-07-24T080000_smart3-001135.ghg,1753370413,1753370413,0
2025-07-24 08:30:00,2025-07-24T083000_smart3-001135.ghg,1753372216,1753372216,0
2025-07-24 09:00:00,2025-07-24T090000_smart3-001135.ghg,1753374018,1753374018,0
2025-07-24 09:30:00,2025-07-24T093000_smart3-001135.ghg,1753375817,1753375817,0
2025-07-24 10:00:00,2025-07-24T100000_smart3-001135.ghg,1753377613,1753377613,0
2025-07-24 10:30:00,2025-07-24T103000_smart3-001135.ghg,1753379415,1753379415,0
2025-07-24 11:00:00,2025-07-24T110000_smart3-001135.ghg,1753381218,1753381219,1
2025-07-24 11:30:00,2025-07-24T113000_smart3-001135.ghg,1753383011,1753383011,0
2025-07-24 12:00:00,2025-07-24T120000_smart3-001135.ghg,1753384813,1753384813,0
2025-07-24 12:30:00,2025-07-24T123000_smart3-001135.ghg,1753386615,1753386615,0
2025-07-24 13:00:00,2025-07-24T130000_smart3-001135.ghg,1753388418,1753388418,0
2025-07-24 13:30:00,2025-07-24T133000_smart3-001135.ghg,1753390220,1753390220,0
2025-07-24 14:00:00,2025-07-24T140000_smart3-001135.ghg,1753392013,1753392013,0
2025-07-24 14:30:00,2025-07-24T143000_smart3-001135.ghg,1753393818,1753393819,1
2025-07-24 15:00:00,2025-07-24T150000_smart3-001135.ghg,1753395616,1753395616,0
2025-07-24 15:30:00,2025-07-24T153000_smart3-001135.ghg,1753397418,1753397418,0
2025-07-24 16:00:00,2025-07-24T160000_smart3-001135.ghg,1753399219,1753399219,0
2025-07-24 16:30:00,2025-07-24T163000_smart3-001135.ghg,1753401011,1753401012,1
2025-07-24 17:00:00,2025-07-24T170000_smart3-001135.ghg,1753402812,1753402812,0
2025-07-24 17:30:00,2025-07-24T173000_smart3-001135.ghg,1753404616,1753404616,0
2025-07-24 18:00:00,2025-07-24T180000_smart3-001135.ghg,1753406419,1753406419,0
2025-07-24 18:30:00,2025-07-24T183000_smart3-001135.ghg,1753408220,1753408220,0
2025-07-24 19:00:00,2025-07-24T190000_smart3-001135.ghg,1753410012,1753410012,0
2025-07-24 19:30:00,2025-07-24T193000_smart3-001135.ghg,1753411813,1753411814,1
2025-07-24 20:00:00,2025-07-24T200000_smart3-001135.ghg,1753413616,1753413616,0
2025-07-24 20:30:00,2025-07-24T203000_smart3-001135.ghg,1753415419,1753415419,0
2025-07-24 21:00:00,2025-07-24T210000_smart3-001135.ghg,1753417219,1753417220,1
2025-07-24 21:30:00,2025-07-24T213000_smart3-001135.ghg,1753419011,1753419011,0
2025-07-24 22:00:00,2025-07-24T220000_smart3-001135.ghg,1753420813,1753420813,0
2025-07-24 22:30:00,2025-07-24T223000_smart3-001135.ghg,1753422614,1753422615,1
2025-07-24 23:00:00,2025-07-24T230000_smart3-001135.ghg,1753424419,1753424419,0
2025-07-24 23:30:00,2025-07-24T233000_smart3-001135.ghg,1753426219,1753426219,0
2025-07-25 00:00:00,2025-07-25T000000_smart3-001135.ghg,1753428012,1753428012,0
2025-07-25 00:30:00,2025-07-25T003000_smart3-001135.ghg,1753429815,1753429815,0
2025-07-25 01:00:00,2025-07-25T010000_smart3-001135.ghg,1753431617,1753431618,1
2025-07-25 01:30:00,2025-07-25T013000_smart3-001135.ghg,1753433419,1753433419,0
2025-07-25 02:00:00,2025-07-25T020000_smart3-001135.ghg,1753435210,1753435210,0
2025-07-25 02:30:00,2025-07-25T023000_smart3-001135.ghg,1753437013,1753437013,0
2025-07-25 03:00:00,2025-07-25T030000_smart3-001135.ghg,1753438814,1753438814,0
2025-07-25 03:30:00,2025-07-25T033000_smart3-001135.ghg,1753440618,1753440618,0
2025-07-25 04:00:00,2025-07-25T040000_smart3-001135.ghg,1753442419,1753442420,1
2025-07-25 04:30:00,2025-07-25T043000_smart3-001135.ghg,1753444211,1753444211,0
2025-07-25 05:00:00,2025-07-25T050000_smart3-001135.ghg,1753446012,1753446013,1
2025-07-25 05:30:00,2025-07-25T053000_smart3-001135.ghg,1753447815,1753447815,0
2025-07-25 06:00:00,2025-07-25T060000_smart3-001135.ghg,1753449611,1753449611,0
2025-07-25 06:30:00,2025-07-25T063000_smart3-001135.ghg,1753451419,1753451420,1
2025-07-25 07:00:00,2025-07-25T070000_smart3-001135.ghg,1753453210,1753453210,0
2025-07-25 07:30:00,2025-07-25T073000_smart3-001135.ghg,1753455012,1753455012,0
2025-07-25 08:00:00,2025-07-25T080000_smart3-001135.ghg,1753456815,1753456815,0
2025-07-25 08:30:00,2025-07-25T083000_smart3-001135.ghg,1753458617,1753458617,0
2025-07-25 09:00:00,2025-07-25T090000_smart3-001135.ghg,1753460420,1753460420,0
2025-07-25 09:30:00,2025-07-25T093000_smart3-001135.ghg,1753462212,1753462212,0
2025-07-25 10:00:00,2025-07-25T100000_smart3-001135.ghg,1753464013,1753464013,0
2025-07-25 10:30:00,2025-07-25T103000_smart3-001135.ghg,1753465815,1753465815,0
2025-07-25 11:00:00,2025-07-25T110000_smart3-001135.ghg,1753467618,1753467619,1
2025-07-25 11:30:00,2025-07-25T113000_smart3-001135.ghg,1753469410,1753469411,1
2025-07-25 12:00:00,2025-07-25T120000_smart3-001135.ghg,1753471212,1753471212,0
2025-07-25 12:30:00,2025-07-25T123000_smart3-001135.ghg,1753473014,1753473014,0
2025-07-25 13:00:00,2025-07-25T130000_smart3-001135.ghg,1753474817,1753474817,0
2025-07-25 13:30:00,2025-07-25T133000_smart3-001135.ghg,1753476619,1753476619,0
2025-07-25 14:00:00,2025-07-25T140000_smart3-001135.ghg,1753478411,1753478411,0
2025-07-25 14:30:00,2025-07-25T143000_smart3-001135.ghg,1753480212,1753480212,0
2025-07-25 15:00:00,2025-07-25T150000_smart3-001135.ghg,1753482019,1753482019,0
2025-07-25 15:30:00,2025-07-25T153000_smart3-001135.ghg,1753483819,1753483819,0
2025-07-25 16:00:00,2025-07-25T160000_smart3-001135.ghg,1753485619,1753485619,0
2025-07-25 16:30:00,2025-07-25T163000_smart3-001135.ghg,1753487411,1753487411,0
2025-07-25 17:00:00,2025-07-25T170000_smart3-001135.ghg,1753489213,1753489213,0
2025-07-25 17:30:00,2025-07-25T173000_smart3-001135.ghg,1753491015,1753491015,0
2025-07-25 18:00:00,2025-07-25T180000_smart3-001135.ghg,1753492817,1753492817,0
2025-07-25 18:30:00,2025-07-25T183000_smart3-001135.ghg,1753494619,1753494620,1
2025-07-25 19:00:00,2025-07-25T190000_smart3-001135.ghg,1753496411,1753496411,0
2025-07-25 19:30:00,2025-07-25T193000_smart3-001135.ghg,1753498213,1753498213,0
2025-07-25 20:00:00,2025-07-25T200000_smart3-001135.ghg,1753500015,1753500015,0
2025-07-25 20:30:00,2025-07-25T203000_smart3-001135.ghg,1753501818,1753501818,0
2025-07-25 21:00:00,2025-07-25T210000_smart3-001135.ghg,1753503619,1753503619,0
2025-07-25 21:30:00,2025-07-25T213000_smart3-001135.ghg,1753505411,1753505412,1
2025-07-25 22:00:00,2025-07-25T220000_smart3-001135.ghg,1753507213,1753507213,0
2025-07-25 22:30:00,2025-07-25T223000_smart3-001135.ghg,1753509014,1753509014,0
2025-07-25 23:00:00,2025-07-25T230000_smart3-001135.ghg,1753510811,1753510811,0
2025-07-25 23:30:00,2025-07-25T233000_smart3-001135.ghg,1753512619,1753512619,0
2025-07-26 00:00:00,2025-07-26T000000_smart3-001135.ghg,1753514411,1753514411,0
2025-07-26 00:30:00,2025-07-26T003000_smart3-001135.ghg,1753516212,1753516213,1
2025-07-26 01:00:00,2025-07-26T010000_smart3-001135.ghg,1753518015,1753518015,0
2025-07-26 01:30:00,2025-07-26T013000_smart3-001135.ghg,1753519817,1753519817,0
2025-07-26 02:00:00,2025-07-26T020000_smart3-001135.ghg,1753521619,1753521620,1
2025-07-26 02:30:00,2025-07-26T023000_smart3-001135.ghg,1753523410,1753523410,0
2025-07-26 03:00:00,2025-07-26T030000_smart3-001135.ghg,1753525213,1753525213,0
2025-07-26 03:30:00,2025-07-26T033000_smart3-001135.ghg,1753527014,1753527014,0
2025-07-26 04:00:00,2025-07-26T040000_smart3-001135.ghg,1753528818,1753528818,0
2025-07-26 04:30:00,2025-07-26T043000_smart3-001135.ghg,1753530619,1753530619,0
2025-07-26 05:00:00,2025-07-26T050000_smart3-001135.ghg,1753532411,1753532411,0
2025-07-26 05:30:00,2025-07-26T053000_smart3-001135.ghg,1753534213,1753534213,0
2025-07-26 06:00:00,2025-07-26T060000_smart3-001135.ghg,1753536014,1753536014,0
2025-07-26 06:30:00,2025-07-26T063000_smart3-001135.ghg,1753537817,1753537817,0
2025-07-26 07:00:00,2025-07-26T070000_smart3-001135.ghg,1753539619,1753539619,0
2025-07-26 07:30:00,2025-07-26T073000_smart3-001135.ghg,1753541410,1753541410,0
2025-07-26 08:00:00,2025-07-26T080000_smart3-001135.ghg,1753543212,1753543212,0
2025-07-26 08:30:00,2025-07-26T083000_smart3-001135.ghg,1753545014,1753545015,1
2025-07-26 09:00:00,2025-07-26T090000_smart3-001135.ghg,1753546817,1753546818,1
2025-07-26 09:30:00,2025-07-26T093000_smart3-001135.ghg,1753548620,1753548620,0
2025-07-26 10:00:00,2025-07-26T100000_smart3-001135.ghg,1753550412,1753550412,0
2025-07-26 10:30:00,2025-07-26T103000_smart3-001135.ghg,1753552213,1753552213,0
2025-07-26 11:00:00,2025-07-26T110000_smart3-001135.ghg,1753554016,1753554016,0
2025-07-26 11:30:00,2025-07-26T113000_smart3-001135.ghg,1753555818,1753555818,0
2025-07-26 12:00:00,2025-07-26T120000_smart3-001135.ghg,1753557610,1753557610,0
2025-07-26 12:30:00,2025-07-26T123000_smart3-001135.ghg,1753559412,1753559412,0
2025-07-26 13:00:00,2025-07-26T130000_smart3-001135.ghg,1753561214,1753561214,0
2025-07-26 13:30:00,2025-07-26T133000_smart3-001135.ghg,1753563016,1753563016,0
2025-07-26 14:00:00,2025-07-26T140000_smart3-001135.ghg,1753564818,1753564818,0
2025-07-26 14:30:00,2025-07-26T143000_smart3-001135.ghg,1753566609,1753566609,0
2025-07-26 15:00:00,2025-07-26T150000_smart3-001135.ghg,1753568413,1753568413,0
2025-07-26 15:30:00,2025-07-26T153000_smart3-001135.ghg,1753570214,1753570214,0
2025-07-26 16:00:00,2025-07-26T160000_smart3-001135.ghg,1753572017,1753572017,0
2025-07-26 16:30:00,2025-07-26T163000_smart3-001135.ghg,1753573818,1753573818,0
2025-07-26 17:00:00,2025-07-26T170000_smart3-001135.ghg,1753575611,1753575611,0
2025-07-26 17:30:00,2025-07-26T173000_smart3-001135.ghg,1753577412,1753577412,0
2025-07-26 18:00:00,2025-07-26T180000_smart3-001135.ghg,1753579213,1753579213,0
2025-07-26 18:30:00,2025-07-26T183000_smart3-001135.ghg,1753581017,1753581017,0
2025-07-26 19:00:00,2025-07-26T190000_smart3-001135.ghg,1753582819,1753582819,0
2025-07-26 19:30:00,2025-07-26T193000_smart3-001135.ghg,1753584609,1753584609,0
2025-07-26 20:00:00,2025-07-26T200000_smart3-001135.ghg,1753586412,1753586412,0
2025-07-26 20:30:00,2025-07-26T203000_smart3-001135.ghg,1753588214,1753588214,0
2025-07-26 21:00:00,2025-07-26T210000_smart3-001135.ghg,1753590018,1753590018,0
2025-07-26 21:30:00,2025-07-26T213000_smart3-001135.ghg,1753591819,1753591819,0
2025-07-26 22:00:00,2025-07-26T220000_smart3-001135.ghg,1753593610,1753593610,0
