DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	other_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	LOGGERPOWER_1_1_1	LOGGERTEMP_1_1_1	VIN_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	PPFD_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_1	SHF_1_1_1	SHF_2_1_1	SHF_3_1_1	SHFSENS1_1_1_1	SHFSENS2_2_1_1	SHFSENS3_3_1_1	SWC_1_1_1	SWC_2_1_1	SWC_3_1_1	SWIN_1_1_1	SWOUT_1_1_1	TA_1_1_1	TC_1_1_1	TS_1_1_1	TS_2_1_1	TS_3_1_1	TSENSOR_1_1_1	VERSION_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	[OTHER]	[C]	[V]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[m]	[%]	[W/m^2]	[W/m^2]	[W/m^2]	[W/m^2]	[OTHER]	[OTHER]	[OTHER]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[K]	[K]	[K]	[K]	[C]	[OTHER]	209
DATA	2023-06-08T233000_AIU-1861.ghg	2023-06-09	00:00:00	160	0	18000	18000	-0.0272886	1	NaN	-1.96184	1	NaN	-1.12685	1	NaN	3.80598	1	NaN	-0.0253541	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.95092e-11	2.00981e-12	NaN	NaN	18.972	514.841	523.952	0	1	640.745	17.3878	17.6955	-0.3	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	295.668	287.385	88047.1	1.06034	1014.97	0.0271368	-0.00164295	0.0115462	1531.36	1618.2	0.0108892	94.6331	86.8479	286.501	-0.167117	0.0441002	0.00675913	0.17297	2.62344e-14	3.13668e-15	0.17297	2.04324	119.84	165.217	2.23952	NaN	0.160424	0.351948	167.827	0.0207058	1.74099	0.0113631	1	0.396385	1	1	1	3	12	NaN	-0.0264917	1.03008	-1.98299	1.02272	-0.865914	1.0701	3.68131	1.0701	-0.019483	1.0701	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	0	0	2	9	21	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.434543	0.265044	0.00430788	0.359474	0.438742	31.5485	NaN	NaN	-0.00184257	0.00368131	-0.019483	NaN	NaN	0.000409515	10.5129	514.791	17.3867	13.2809	100.888	1	19.5067	12.0672	339.503	387.04	-15617.8	0	84.7532	-51.4873	-20.3273	-6.55987	-6.68568	62.97	61.32	63.8	0.0738778	0.088675	0.0774472	-2.57177	1.37795	289.262	NaN	295.542	385.45	334.65	NaN	2	039
DATA	2023-06-09T000000_AIU-1861.ghg	2023-06-09	00:30:00	160.0208	0	18000	18000	0.00376287	2	NaN	-5.81594	1	NaN	-0.842504	2	NaN	5.53565	1	NaN	-0.0189424	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.1638e-11	-1.06722e-12	NaN	NaN	18.9455	512.859	521.887	0.3	0	639.074	17.2998	17.6044	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	295.707	286.619	88028.8	1.06298	1014.91	0.0270701	-0.00122747	0.0115161	1523.29	1539.64	0.0108338	98.9378	16.3538	286.42	0.203786	0.0071566	0.000243225	0.203912	-2.42395e-14	-1.66995e-15	0.203912	1.4961	316.459	2.01129	0.068342	NaN	0.0594972	0.165208	2.88742	1.20349	6.90316	0.090609	1	2.31611	1	2	4	8	16	60	0.00364706	1.03175	-5.53682	1.05902	-0.232371	1.2622	4.67573	1.2622	-0.0052245	1.2622	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000199	899999999	899999999	89999	89999	89	89	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.197719	0.131908	0.000790024	0.503739	0.565028	42.9564	NaN	NaN	-0.00513225	0.00467573	-0.0052245	NaN	NaN	0.000412732	10.5138	512.801	17.2984	13.1998	100.646	1	18.53	12.0674	336.577	382.906	-15617.8	0	89.5393	-49.9972	-21.4443	-7.202	-5.98696	62.97	61.32	63.8	0.0721944	0.0867583	0.07475	-1.45743	2.2109	288.445	NaN	295.052	385.45	334.65	NaN	2	112
DATA	2023-06-09T003000_AIU-1861.ghg	2023-06-09	01:00:00	160.0416	0	18000	18000	0.0060094	2	NaN	-11.2319	1	NaN	3.58427	1	NaN	15.243	1	NaN	0.0805873	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.00963e-11	1.53558e-12	NaN	NaN	20.2616	548.462	557.84	0.1	0	621.069	16.8118	17.0992	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	294.871	286.628	88034.8	1.06322	1014.63	0.0270691	0.00522205	0.0111917	1480.42	1540.49	0.0105262	96.1005	60.071	285.983	-0.189324	-0.370066	0.0084866	0.41577	-8.19752e-14	2.47248e-15	0.41577	2.43514	84.9054	242.906	1.16959	NaN	0.0751802	0.47529	3.01634	1.15206	-3.13368	0.13849	1	7.43696	3	7	14	26	55	232	0.00584459	1.0282	-10.4786	1.05504	3.6183	1.25125	12.7351	1.25125	0.0813525	1.25125	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	0	0	4	0	1	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.735285	0.211844	0.00345008	2.05781	6.10343	231.371	NaN	NaN	-0.00971341	0.0127351	0.0813525	NaN	NaN	0.000414396	10.53	548.246	16.8113	12.76	100.569	1	17.9567	12.0677	334.384	381.729	-15617.8	0	87.2649	-50.7544	-22.75	-8.03348	-7.93786	62.97	61.32	63.8	0.0710167	0.0877667	0.077	-0.792209	2.61725	288.231	NaN	294.695	385.45	334.987	NaN	2	237
DATA	2023-06-09T010000_AIU-1861.ghg	2023-06-09	01:30:00	160.0624	0	18000	18000	-0.00396796	2	NaN	2.62078	1	NaN	1.92727	1	NaN	-3.23053	1	NaN	0.0432885	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.9309e-12	2.20371e-13	NaN	NaN	22.1016	596.145	606.186	0	1	614.125	16.5647	16.8437	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	293.745	285.583	88026.7	1.06711	1014.47	0.0269729	0.0028051	0.0110665	1458.53	1438.71	0.0103705	100	0	285.756	0.467793	0.670834	0.00452718	0.817844	2.94126e-15	3.58838e-16	0.817844	3.083	257.784	55.1107	0.317163	NaN	0.0609787	0.288282	-6.89721	-0.503827	1.35984	-0.0397011	1	32.4213	14	26	42	64	103	234	-0.00390143	1.01705	2.68686	1.01744	1.57344	1.05727	-3.25716	1.05727	0.0353412	1.05727	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800100099	800101099	899999999	899999999	89999	89999	89	89	19	0	5	0	2	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.28395	0.28958	0.00303439	0.442711	0.519664	49.5007	NaN	NaN	0.00248196	-0.00325716	0.0353412	NaN	NaN	0.000419075	10.5248	596.099	16.5634	12.536	100.048	1	17.36	12.0683	332.789	378.507	-15617.8	0	95.3463	-49.3843	-23.5603	-8.70724	-8.82667	62.97	61.32	63.8	0.0704056	0.08655	0.0774278	-2.06324	1.60245	286.607	NaN	294.347	385.45	335.827	NaN	2	209
DATA	2023-06-09T013000_AIU-1861.ghg	2023-06-09	02:00:00	160.0833	0	18000	18000	-0.00236895	2	NaN	-4.50235	0	NaN	-3.91308	0	NaN	4.16812	0	NaN	-0.0878851	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.37794e-11	1.7496e-12	NaN	NaN	22.431	604.947	615.156	0.1	0	615.329	16.5949	16.875	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	293.634	285.5	88013.1	1.06725	1014.48	0.0269692	-0.00569496	0.0110882	1460.97	1430.88	0.0103896	100	0	285.782	0.133006	-0.869468	0.0281899	0.880034	-1.07482e-13	2.84336e-15	0.880034	3.79703	355.907	278.697	1.83565	NaN	0.0471135	0.666356	1.85149	1.87687	1.15059	0.0882639	1	89.813	39	86	184	361	835	4153	-0.00227543	1.0411	-4.33467	1.08279	-2.49848	1.38047	3.29454	1.38047	-0.0561142	1.38047	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800100099	800100099	899999999	899999999	89999	89999	89	89	0	0	10	0	2	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.956136	0.370864	0.0057129	0.178558	0.442715	39.7401	NaN	NaN	-0.00400356	0.00329454	-0.0561142	NaN	NaN	0.000423075	10.52	604.887	16.5937	12.5616	99.9994	1	16.65	12.0684	332.154	377.083	-15617.8	0	94.6871	-48.8079	-24.2833	-9.30661	-9.4373	62.97	61.32	63.8	0.07	0.0848333	0.0738667	-1.13589	2.74309	286.821	NaN	293.998	385.45	335.85	NaN	2	089
DATA	2023-06-09T020000_AIU-1861.ghg	2023-06-09	02:30:00	160.1041	0	18000	18000	-0.00673189	2	NaN	-10.5971	0	NaN	-5.62836	0	NaN	7.01263	0	NaN	-0.126467	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.46293e-11	-1.61294e-12	NaN	NaN	20.6681	558.25	567.605	0.1	0	610.227	16.4824	16.7586	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	293.35	285.98	88027	1.06567	1014.43	0.0270103	-0.00819508	0.0109963	1451.29	1476.64	0.0103186	98.2829	25.3547	285.68	0.0895952	-1.66556	0.0511067	1.66875	7.79263e-14	-2.64318e-15	1.66875	3.39261	27.5016	273.079	1.75499	NaN	0.0794798	0.264983	3.77703	0.920036	1.88281	0.123335	1	97.7907	43	96	213	432	1053	5879	-0.00654513	1.02853	-10.2917	1.05818	-3.62953	1.26867	6.14161	1.26867	-0.0815542	1.26867	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	7	4	4	2	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.316509	0.19955	0.0139068	0.128313	0.490956	26.864	NaN	NaN	-0.00952008	0.00614161	-0.0815542	NaN	NaN	0.000424874	10.52	558.2	16.4811	12.4605	99.7949	1	16.26	12.0682	330.196	379.424	-15617.8	0	95.7315	-53.541	-24.7511	-9.81217	-9.99086	62.97	61.32	63.8	0.07	0.0861444	0.0747583	-1.98984	2.32289	286.51	NaN	293.766	385.45	335.85	NaN	2	093
DATA	2023-06-09T023000_AIU-1861.ghg	2023-06-09	03:00:00	160.1249	0	18000	18000	-0.0610788	2	NaN	-19.5752	1	NaN	0.741275	1	NaN	10.2788	1	NaN	0.0166573	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.72186e-11	-5.43259e-13	NaN	NaN	19.466	525.968	534.844	0	0	614.164	16.5947	16.8747	0.5	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	293.992	286.047	88016.5	1.06525	1014.5	0.0270199	0.00107939	0.0110672	1461	1483.22	0.0103894	98.5018	22.2216	285.782	0.350503	-1.58827	0.044864	1.62711	-2.54122e-13	-8.84551e-16	1.62711	10.1212	42.3255	282.445	1.58001	NaN	0.239453	1.9442	55.9108	0.0621526	-26.4075	0.0756458	0	61.9599	-9.40266	21.2688	52.9624	80.771	113.282	169.718	-0.060526	1.00913	-19.2094	1.01701	2.27633	1.08055	10.6452	1.08055	0.0511516	1.08055	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800101199	810111199	899999999	899999999	89999	89999	89	89	6	2	5	0	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	2.08947	1.75805	0.04088	0.333395	0.42248	31.2951	NaN	NaN	-0.0177752	0.0106452	0.0511516	NaN	NaN	0.000422426	10.5162	525.905	16.5935	12.5615	99.8383	1	16.01	12.0681	331.971	378.997	-15617.8	0	93.7276	-51.4809	-24.4976	-9.989	-10.1827	62.97	61.32	63.8	0.069625	0.0847	0.076	-1.42481	3.02946	287.013	NaN	293.543	385.45	335.89	NaN	2	018
DATA	2023-06-09T030000_AIU-1861.ghg	2023-06-09	03:30:00	160.1458	0	18000	18000	-0.0613701	1	NaN	-28.377	1	NaN	6.38189	1	NaN	1.65823	1	NaN	0.143645	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.86357e-11	1.03939e-12	NaN	NaN	17.3454	471.306	479.509	0.1	0	629.581	17.1069	17.4047	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	294.855	287.767	88050.3	1.05908	1014.82	0.0271719	0.0093082	0.0113451	1506.67	1658.66	0.0107122	90.8368	151.987	286.252	1.0213	-2.37072	0.0661211	2.5822	2.2583e-13	1.65092e-15	2.5822	9.51134	12.9993	293.306	1.4673	NaN	0.240721	0.856884	39.2	0.0886478	-4.44649	0.109682	0	54.6224	-8.28915	18.7501	46.6904	71.2058	99.8671	149.619	-0.0607138	1.01081	-27.4113	1.02232	8.0116	1.10328	2.88408	1.10328	0.180327	1.10328	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800100099	800100199	899999999	899999999	89999	89999	89	89	2	5	1	6	23	84	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	1.15621	0.500941	0.0566173	0.13432	0.0303818	20.3867	NaN	NaN	-0.0255043	0.00288408	0.180327	NaN	NaN	0.000420368	10.5	471.274	17.1056	13.0329	100.079	1	16.11	12.0682	333.012	386.394	-15617.8	0	88.3535	-59.073	-24.102	-10.047	-10.3	62.97	61.32	63.8	0.068775	0.0871806	0.0759111	-1.47374	4.21809	288.427	NaN	293.45	385.45	336.728	NaN	2	107
DATA	2023-06-09T033000_AIU-1861.ghg	2023-06-09	04:00:00	160.1666	0	18000	18000	-0.0353502	0	NaN	-24.3551	0	NaN	3.28999	0	NaN	4.57253	0	NaN	0.0740326	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.1412e-11	-1.15767e-12	NaN	NaN	17.0207	461.999	470.001	0.1	0	627.284	17.0266	17.3215	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	294.68	287.495	88059.5	1.06022	1014.77	0.0271434	0.00479731	0.0113036	1499.76	1629.79	0.0106616	92.0215	130.033	286.182	-0.099612	-2.26183	0.070944	2.26513	-1.06414e-14	-1.84552e-15	2.26513	4.20666	35.278	267.478	1.7948	NaN	0.182598	0.224354	19.936	0.174308	-7.40279	0.123974	1	33.5179	15	32	67	130	295	1403	-0.0349057	1.01274	-23.5621	1.0262	4.83804	1.12214	5.23869	1.12214	0.108867	1.12214	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	1	0	0	8	3	41	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.19243	0.210456	0.0458229	0.193455	0.0865311	6.9722	NaN	NaN	-0.0219003	0.00523869	0.108867	NaN	NaN	0.000419659	10.5104	461.954	17.0254	12.9623	100.243	1	16.4067	12.0678	332.135	385.257	-15617.8	0	90.0338	-57.5021	-23.0724	-9.82891	-10.0444	62.97	61.32	63.8	0.0683917	0.0849917	0.07535	-1.79004	2.59058	288.051	NaN	293.324	385.45	337.15	NaN	2	176
