DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	other_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	LOGGERPOWER_1_1_1	LOGGERTEMP_1_1_1	VIN_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	PPFD_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_1	SHF_1_1_1	SHF_2_1_1	SHF_3_1_1	SHFSENS1_1_1_1	SHFSENS2_2_1_1	SHFSENS3_3_1_1	SWC_1_1_1	SWC_2_1_1	SWC_3_1_1	SWIN_1_1_1	SWOUT_1_1_1	TA_1_1_1	TC_1_1_1	TS_1_1_1	TS_2_1_1	TS_3_1_1	TSENSOR_1_1_1	VERSION_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	[OTHER]	[C]	[V]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[m]	[%]	[W/m^2]	[W/m^2]	[W/m^2]	[W/m^2]	[OTHER]	[OTHER]	[OTHER]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[K]	[K]	[K]	[K]	[C]	[OTHER]	209
DATA	2022-12-06T233000_AIU-1861.ghg	2022-12-07	00:00:00	341	0	18000	18000	-0.00989054	1	NaN	-6.9426	1	NaN	NaN	NaN	NaN	0.0522441	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.27821e-12	NaN	NaN	NaN	24.2505	599.09	599.09	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	275.259	267.347	89973.4	1.17246	1005.09	0.0247042	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0940857	-0.475593	0.0205641	0.485246	-4.1958e-13	-2.5889e-16	0.485246	3.04888	19.7039	281.19	2.42885	NaN	0.0918463	0.955301	9.00969	0.385696	NaN	0.0641445	1	8.12304	4	8	16	30	66	296	-0.0097315	1.01634	-6.7462	1.02911	NaN	NaN	0.517107	1.13447	NaN	NaN	NaN	NaN	NaN	NaN	800000099	800000199	800000099	800000199	800000199	800100199	899999999	899999999	89999	89999	89	89	0	0	5	13	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.115928	1.792	0.00266974	1.27639	0.0186663	NaN	NaN	NaN	-0.00572477	0.000517107	NaN	NaN	NaN	0.000492688	10.4162	599.036	-3.12366	NaN	107.439	1	-1.49667	12.0771	252.304	285.086	-15617.8	0	52.1126	-35.3959	-16.8364	-8.05388	-9.07835	62.97	61.32	54.3856	0.0130306	0.018	0.003	-1.44986	1.16464	269.138	NaN	272.7	273.479	273.501	NaN	2	232
DATA	2022-12-07T000000_AIU-1861.ghg	2022-12-07	00:30:00	341.0208	0	18000	18000	-0.0533194	1	NaN	-58.0646	1	NaN	NaN	NaN	NaN	1.22312	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.09976e-10	NaN	NaN	NaN	24.2257	597.774	597.774	-0.2	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	274.743	267.06	89982.5	1.17383	1005.09	0.0246752	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.568266	-0.133135	0.0314827	0.584501	4.63335e-14	1.27953e-14	0.584501	3.14855	100.719	193.186	3.08759	NaN	0.213127	0.649015	13.4612	0.258149	NaN	0.23092	0	133.663	-20.2838	45.882	114.253	174.243	244.378	366.122	-0.0525893	1.01388	-56.7023	1.02402	NaN	NaN	5.11669	1.11157	NaN	NaN	NaN	NaN	NaN	NaN	800000099	800000199	800000099	800000199	800000199	800100199	899999999	899999999	89999	89999	89	89	0	0	2	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.964239	0.329053	0.00473808	2.26256	0.0252931	NaN	NaN	NaN	-0.0480609	0.00511669	NaN	NaN	NaN	0.000494988	10.4172	597.715	-3.12043	NaN	107.486	1	-1.77667	12.0762	240.71	280.346	-15614	0	53.1474	-42.8278	-17.3285	-8.27757	-7.89084	62.97	61.32	54.3856	0.012775	0.018	0.003	-2.1011	1.09052	268.773	NaN	272.399	273.335	273.329	NaN	2	035
DATA	2022-12-07T003000_AIU-1861.ghg	2022-12-07	01:00:00	341.0416	0	18000	18000	-0.00663033	1	NaN	-0.211528	2	NaN	NaN	NaN	NaN	0.0423117	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.87983e-12	NaN	NaN	NaN	24.4947	599.982	599.982	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	273.187	265.164	90003.4	1.1825	1005.07	0.0244943	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.742708	-0.685965	0.0246013	1.01132	5.9967e-14	-3.6252e-16	1.01132	1.55691	343.565	317.274	1.39391	NaN	0.0748801	0.113708	160.278	0.0216811	NaN	0.00237686	1	39.1301	17	35	68	121	245	899	-0.00656909	1.00932	-0.208631	1.01388	NaN	NaN	0.0552376	1.06363	NaN	NaN	NaN	NaN	NaN	NaN	800000099	800000199	800000099	800000199	800000199	801100199	899999999	899999999	89999	89999	89	89	0	0	4	1	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96	0.0527269	0.172819	0.00186946	0.293168	0.00986382	NaN	NaN	NaN	-0.000175542	0.0000552376	NaN	NaN	NaN	0.000494418	10.4	599.93	-3.09948	NaN	106.191	1	-2.33	12.0774	242.212	276.841	-15617.8	0	56.8098	-37.5031	-18.4705	-8.58374	-9.41175	62.97	61.32	54.3856	0.0114972	0.018	0.00299167	-1.68461	1.18917	267.336	NaN	271.997	273.133	273.049	NaN	2	136
DATA	2022-12-07T010000_AIU-1861.ghg	2022-12-07	01:30:00	341.0624	0	18000	18000	0.00149371	2	NaN	-2.38863	1	NaN	NaN	NaN	NaN	-0.00150153	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.63675e-11	NaN	NaN	NaN	24.5184	599.647	599.647	0	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	273.554	264.726	89991.9	1.18431	1005.06	0.024457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0965569	-0.845703	0.0231555	0.851512	3.30261e-14	6.67561e-16	0.851512	1.62559	21.0628	276.513	1.55826	NaN	0.0355141	0.106119	1.5141	2.29509	NaN	0.0565053	1	145.661	64	140	302	596	1393	7083	0.00142816	1.0459	-2.18676	1.09232	NaN	NaN	0.129551	1.42306	NaN	NaN	NaN	NaN	NaN	NaN	800000099	800000199	800000099	800000199	800000199	801000199	899999999	899999999	89999	89999	89	89	0	0	3	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.124208	0.0872795	0.000749435	0.835099	0.0110206	NaN	NaN	NaN	-0.00183714	0.000129551	NaN	NaN	NaN	0.000496212	10.3667	599.596	-3.09362	NaN	105.447	1	-3.07667	12.0774	239.759	274.218	-15617.8	0	57.9927	-37.8051	-19.577	-8.98825	-10.0529	62.97	61.32	54.3856	0.0126722	0.018	0.002925	-0.376299	2.9692	267.42	NaN	271.645	272.909	272.791	NaN	2	067
DATA	2022-12-07T013000_AIU-1861.ghg	2022-12-07	02:00:00	341.0833	0	18000	18000	-0.00647905	2	NaN	-8.90737	1	NaN	NaN	NaN	NaN	0.289376	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.2172e-10	NaN	NaN	NaN	24.5396	602.311	602.311	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	274.542	265.685	89996.1	1.18009	1005.07	0.0245444	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.880615	-0.416458	0.0280541	0.974529	3.31822e-15	-4.96015e-15	0.974529	3.66189	95.122	205.31	1.64962	NaN	0.0740966	0.361678	3.68776	0.942306	NaN	0.101354	1	44.6575	20	43	92	182	425	2148	-0.0063193	1.02528	-8.47547	1.05096	NaN	NaN	0.794111	1.23789	NaN	NaN	NaN	NaN	NaN	NaN	800000099	800000199	800000099	800000199	800100199	810100199	899999999	899999999	89999	89999	89	89	2	0	2	5	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.296617	0.422788	0.0039506	2.86979	0.0155791	NaN	NaN	NaN	-0.00714581	0.000794111	NaN	NaN	NaN	0.000496545	10.33	602.262	-3.10261	NaN	105.622	1	-3.44	12.0769	235.69	274.517	-15617.8	0	54.0576	-42.251	-20.4577	-9.38704	-10.586	62.97	61.32	54.3856	0.0131639	0.018	0.00235833	-0.0745618	3.34941	268.937	NaN	271.323	272.683	272.529	NaN	2	240
DATA	2022-12-07T020000_AIU-1861.ghg	2022-12-07	02:30:00	341.1041	0	18000	18000	-0.0340182	2	NaN	-23.8983	1	NaN	NaN	NaN	NaN	0.173318	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.34121e-11	NaN	NaN	NaN	24.5716	603.745	603.745	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	272.573	266.119	90046.2	1.17882	1005.08	0.0245709	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.03388	-0.850367	0.0566932	1.33987	8.9543e-14	5.45838e-16	1.33987	4.19332	78.3615	219.437	2.42505	NaN	0.169876	0.899428	16.57	0.209717	NaN	0.118738	1	16.8926	7	16	33	64	143	664	-0.033612	1.01209	-23.3486	1.02354	NaN	NaN	1.83033	1.11222	NaN	NaN	NaN	NaN	NaN	NaN	800000099	800000199	800000099	800000199	800000199	801111199	899999999	899999999	89999	89999	89	89	0	0	1	11	18	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	1.26164	0.51229	0.0249233	0.546432	0.00886837	NaN	NaN	NaN	-0.0197068	0.00183033	NaN	NaN	NaN	0.000496333	10.4271	603.689	-3.10956	NaN	105.611	1	-3.51	12.0773	232.553	276.573	-15617.8	0	59.5364	-47.741	-21.2578	-9.77245	-11.0909	62.97	61.32	54.3856	0.0130278	0.0182778	0.000825	-2.30323	1.41794	267.111	NaN	271.059	272.48	272.262	NaN	2	218
DATA	2022-12-07T023000_AIU-1861.ghg	2022-12-07	03:00:00	341.1249	0	18000	18000	-0.0544661	1	NaN	-30.3529	1	NaN	NaN	NaN	NaN	1.24898	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.88341e-11	NaN	NaN	NaN	24.7819	602.446	602.446	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	270.833	263.405	90084.5	1.19147	1005.05	0.0243099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.151942	-1.08913	0.0672573	1.10174	1.39519e-13	2.37407e-15	1.10174	3.83792	25.6505	262.058	3.49989	NaN	0.213807	0.828611	26.0182	0.13356	NaN	0.118551	0	92.769	-14.0781	31.8446	79.2976	120.934	169.611	254.109	-0.0538942	1.01061	-29.7809	1.01921	NaN	NaN	3.32989	1.09124	NaN	NaN	NaN	NaN	NaN	NaN	800000099	800000199	800000099	800000199	800100199	800100199	899999999	899999999	89999	89999	89	89	0	0	4	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.874559	0.770782	0.0118818	1.84908	0.026095	NaN	NaN	NaN	-0.0248693	0.00332989	NaN	NaN	NaN	0.000497726	10.4486	602.389	-3.07841	NaN	104.806	1	-4.02	12.0777	230.694	270.346	-15617.8	0	64.8184	-42.8734	-21.6404	-10.0812	-11.4749	62.97	61.32	54.3856	0.0132417	0.0190639	0.000191667	-2.91079	0.310358	265.116	NaN	270.823	272.32	272.061	NaN	2	110
DATA	2022-12-07T030000_AIU-1861.ghg	2022-12-07	03:30:00	341.1458	0	18000	18000	-0.00843491	1	NaN	15.4401	1	NaN	NaN	NaN	NaN	-0.0356298	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.59062e-11	NaN	NaN	NaN	24.8418	603.251	603.251	0	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	270.06	263.185	90106.4	1.19276	1005.05	0.0242837	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.341369	-0.638181	0.0268814	0.724244	-7.50777e-15	2.25049e-15	0.724244	2.45028	1.9417	298.143	2.12711	NaN	0.0840938	0.410196	-3.11265	-1.11641	NaN	-0.15316	1	14.1095	6	11	18	27	44	98	-0.00828045	1.01865	15.1619	1.01835	NaN	NaN	-1.18294	1.05782	NaN	NaN	NaN	NaN	NaN	NaN	800000099	800000199	800000099	800000199	800000199	800100199	899999999	899999999	89999	89999	89	89	0	0	6	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.222641	0.594647	0.00310419	1.77982	0.020796	NaN	NaN	NaN	0.0126478	-0.00118294	NaN	NaN	NaN	0.000496381	10.44	603.192	-3.07577	NaN	104.638	1	-4.70667	12.0777	228.263	268.048	-15617.8	0	66.3226	-43.6052	-22.2151	-10.3426	-11.7766	62.97	61.32	54.3856	0.0131083	0.0186278	0.000116667	-2.20071	1.61951	264.874	NaN	270.549	272.114	271.835	NaN	2	127
DATA	2022-12-07T033000_AIU-1861.ghg	2022-12-07	04:00:00	341.1666	0	18000	18000	0.000772451	2	NaN	8.88307	1	NaN	NaN	NaN	NaN	0.00702845	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.17403e-11	NaN	NaN	NaN	24.8433	600.587	600.587	0	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	270.094	262.026	90113.1	1.19812	1005.04	0.024175	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.162735	-0.387841	0.010216	0.420723	-4.52594e-14	3.29024e-15	0.420723	1.78	51.9532	247.237	1.3914	NaN	0.0253913	0.232186	-0.148936	-23.3321	NaN	-0.290531	1	8.65469	4	7	11	16	24	51	0.000751082	1.02845	8.67123	1.02443	NaN	NaN	-0.651082	1.06346	NaN	NaN	NaN	NaN	NaN	NaN	800000099	800000199	800000099	800000199	800000199	800100199	899999999	899999999	89999	89999	89	89	0	0	0	12	18	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.246044	0.216637	0.00169165	1.16569	0.0125568	NaN	NaN	NaN	0.00720104	-0.000651082	NaN	NaN	NaN	0.000503386	10.4115	600.533	-3.06228	NaN	104.776	1	-5.46	12.0778	227.555	264.859	-15617.8	0	69.3033	-40.2821	-22.9158	-10.6463	-12.125	62.97	61.32	54.3856	0.0128861	0.0174	0.0000805556	-1.17317	1.80562	264.124	NaN	270.207	271.947	271.595	NaN	2	066
