DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	other_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	LOGGERPOWER_1_1_1	LOGGERTEMP_1_1_1	VIN_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	PPFD_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_1	SHF_1_1_1	SHF_2_1_1	SHF_3_1_1	SHFSENS1_1_1_1	SHFSENS2_2_1_1	SHFSENS3_3_1_1	SWC_1_1_1	SWC_2_1_1	SWC_3_1_1	SWIN_1_1_1	SWOUT_1_1_1	TA_1_1_1	TC_1_1_1	TS_1_1_1	TS_2_1_1	TS_3_1_1	TSENSOR_1_1_1	VERSION_1_1_1	_0_0_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	[OTHER]	[C]	[V]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[m]	[%]	[W/m^2]	[W/m^2]	[W/m^2]	[W/m^2]	[OTHER]	[OTHER]	[OTHER]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[K]	[K]	[K]	[K]	[C]	[OTHER]	[OTHER]	020
DATA	2023-07-23T233000_AIU-1861.ghg	2023-07-24	00:00:00	205	0	18000	18000	-0.221973	1	NaN	-66.5484	0	NaN	51.1388	0	NaN	5.86483	0	NaN	1.16066	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.0671e-11	-2.50849e-12	NaN	NaN	14.7815	411.812	418.945	0	0	611.152	17.0267	17.3216	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	301.579	296.381	88446.3	1.03295	1014.95	0.02786	0.0752105	0.011013	1506.35	2840.53	0.0106616	53.0307	1334.18	286.249	1.18588	5.06352	0.0130068	5.20055	-7.22039e-14	-4.10453e-15	5.20055	12.1421	225.339	76.8188	0.143299	NaN	0.463564	1.68553	119.775	0.0290128	-1.30133	0.136931	0	47.2771	-7.17448	16.2287	40.4117	61.6305	86.4376	129.499	-0.21909	1.01316	-61.8077	1.02938	49.7665	1.12596	7.59578	1.12596	1.12951	1.12596	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	15	1	2	1	0	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	2.42342	0.646381	0.301259	0.120196	0.00298866	54.6111	NaN	NaN	-0.0589543	0.00759578	1.12951	NaN	NaN	0.000368873	10.583	411.78	17.0254	13.0282	99.954	1	27.1	12.0771	365.239	431.6	0.0873826	0	53.4977	-71.4431	-17.4887	-3.5332	-3.60753	62.97	61.32	63.8	0.0671667	0.0707778	0.0620583	-3.31505	1.76723	296.903	NaN	299.171	378.85	378.85	NaN	2	0	144
DATA	2023-07-24T000000_AIU-1861.ghg	2023-07-24	00:30:00	205.0208	0	18000	18000	-0.157524	0	NaN	-58.8567	0	NaN	37.6615	0	NaN	6.1726	0	NaN	0.853752	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.27778e-11	1.35406e-12	NaN	NaN	14.9705	415.476	422.732	0	0	618.437	17.1634	17.4632	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	300.635	295.147	88417.8	1.03689	1015	0.0277529	0.0553231	0.0111442	1517.96	2635.57	0.0107478	57.5951	1117.61	286.367	2.11091	3.70324	0.0298328	4.26272	-1.02358e-13	2.18949e-15	4.26272	7.8252	242.277	60.3161	0.400989	NaN	0.389769	1.21499	80.482	0.0431774	-1.56278	0.14348	0	47.9606	-7.27821	16.4633	40.996	62.5215	87.6873	131.372	-0.155638	1.01211	-55.238	1.0265	37.7881	1.11634	7.75252	1.11634	0.856621	1.11634	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	7	3	0	10	8	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.931401	1.29311	0.205471	0.169266	0.00445331	49.453	NaN	NaN	-0.0524857	0.00775252	0.856621	NaN	NaN	0.000372483	10.5764	415.444	17.1621	13.1457	99.9375	1	26.4467	12.0765	361.17	425.613	0.0913544	0	57.5684	-69.2484	-18.3097	-4.75819	-3.88146	62.97	61.32	63.8	0.0673278	0.0706778	0.0605833	-4.30007	0.504998	295.701	NaN	298.794	378.85	378.85	NaN	2	0	137
DATA	2023-07-24T003000_AIU-1861.ghg	2023-07-24	01:00:00	205.0416	0	18000	18000	-0.28405	0	NaN	-77.266	0	NaN	50.7548	0	NaN	7.16999	0	NaN	1.15048	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.579e-11	1.02015e-12	NaN	NaN	14.9729	415.558	422.503	0	0	592.264	16.4378	16.7125	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	300.586	295.074	88392.3	1.03713	1014.59	0.0277541	0.0745513	0.0106726	1453.36	2623.9	0.0102905	55.3893	1170.54	285.702	3.84514	3.62645	0.118511	5.2868	4.73052e-14	1.72245e-15	5.2868	11.9182	259.328	43.3234	1.28447	NaN	0.523337	1.60811	148.349	0.0234245	-1.52234	0.140308	0	49.6754	-7.53844	17.052	42.4618	64.757	90.8225	136.069	-0.280404	1.01301	-72.2703	1.02914	50.1651	1.12473	9.26243	1.12473	1.13712	1.12473	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	7	9	4	8	3	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	2.07927	0.797662	0.339278	0.210455	0.00533197	421.013	NaN	NaN	-0.0686809	0.00926243	1.13712	NaN	NaN	0.000374848	10.56	415.525	16.4359	12.4749	99.8765	1	25.55	12.077	357.368	424.313	0.0648749	0	56.5735	-72.219	-18.8488	-5.69384	-5.84305	62.97	61.32	63.8	0.0667694	0.0691083	0.061675	-2.79953	2.4754	295.44	NaN	298.493	378.85	378.85	NaN	2	0	156
DATA	2023-07-24T010000_AIU-1861.ghg	2023-07-24	01:30:00	205.0624	0	18000	18000	-0.265182	0	NaN	-63.375	0	NaN	36.2137	0	NaN	5.78783	0	NaN	0.820881	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.55556e-12	2.57203e-13	NaN	NaN	15.0774	418.466	425.451	0	0	591.552	16.4183	16.6923	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	300.5	295.086	88394.4	1.03712	1014.58	0.0277546	0.0531931	0.0106598	1451.67	2625.8	0.0102782	55.2848	1174.13	285.684	4.38923	2.80004	0.0860898	5.20701	-5.04649e-14	4.34794e-16	5.20701	11.1595	270.589	32.5352	0.94734	NaN	0.505659	1.2706	163.151	0.0212993	-1.75003	0.119109	0	49.9076	-7.57367	17.1317	42.6602	65.0596	91.247	136.705	-0.261846	1.01274	-59.6121	1.02854	36.4804	1.12239	7.59237	1.12239	0.826929	1.12239	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	1	6	2	2	3	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	1.58154	0.646591	0.313074	0.12649	0.0109361	55.1055	NaN	NaN	-0.0566526	0.00759237	0.826929	NaN	NaN	0.00037682	10.5755	418.432	16.417	12.4636	99.8846	1	25.1533	12.077	355.472	424.953	0.0992983	0	55.5852	-74.6175	-19.253	-6.52036	-6.92765	62.97	61.32	63.8	0.0659972	0.069	0.062	-3.73562	1.40088	295.588	NaN	298.231	378.85	378.85	NaN	2	0	083
DATA	2023-07-24T013000_AIU-1861.ghg	2023-07-24	02:00:00	205.0833	0	18000	18000	-0.217643	0	NaN	-67.8468	0	NaN	37.8216	0	NaN	6.36374	0	NaN	0.857198	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.62864e-11	1.78738e-12	NaN	NaN	15.1147	419.325	426.227	0	0	583.664	16.1925	16.459	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	300.43	294.927	88383.9	1.03764	1014.45	0.0277429	0.0555464	0.0105176	1431.54	2600.43	0.0101361	55.0502	1168.89	285.472	4.29553	2.16657	0.0450294	4.8112	-3.06644e-14	3.06235e-15	4.8112	9.06983	276.365	26.7654	0.536256	NaN	0.457981	1.11301	113.212	0.0306946	-1.79386	0.140735	0	47.7997	-7.25378	16.4081	40.8584	62.3117	87.393	130.931	-0.214949	1.01253	-63.9151	1.02779	38.2368	1.12031	8.30789	1.12031	0.866607	1.12031	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	3	8	0	4	5	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	1.26152	0.678433	0.286076	0.0964281	0.00236465	38.6012	NaN	NaN	-0.0607189	0.00830789	0.866607	NaN	NaN	0.000378688	10.59	419.294	16.1913	12.2519	99.8733	1	24.8733	12.0771	354.467	423.643	0.0794387	0	55.3078	-74.5694	-19.2383	-7.19185	-7.71768	62.97	61.32	63.8	0.0660028	0.0695222	0.0620472	-3.31446	2.07972	295.441	NaN	298.034	378.85	378.85	NaN	2	0	095
DATA	2023-07-24T020000_AIU-1861.ghg	2023-07-24	02:30:00	205.1041	0	18000	18000	-0.110763	0	NaN	-53.6671	0	NaN	29.4815	0	NaN	6.24243	0	NaN	0.667434	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.49023e-11	1.77167e-12	NaN	NaN	15.1539	418.761	425.796	0	0	597.914	16.5227	16.8003	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	299.611	293.778	88386.7	1.04161	1014.61	0.0276339	0.0432497	0.0107744	1460.78	2423.47	0.010344	60.2765	962.686	285.78	3.50999	0.379304	0.0462893	3.53073	-1.39586e-13	2.96309e-15	3.53073	6.85687	297.291	6.16768	0.751193	NaN	0.326096	0.650097	51.6691	0.0672549	-1.82037	0.155726	0	45.1667	-6.85422	15.5043	38.6078	58.8793	82.5791	123.719	-0.109476	1.01176	-50.7098	1.02517	30.1557	1.11288	7.71185	1.11288	0.682698	1.11288	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	4	13	1	6	7	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.56742	0.565667	0.167107	0.152784	0.00370555	32.5541	NaN	NaN	-0.0479833	0.00771185	0.682698	NaN	NaN	0.000380984	10.5985	418.73	16.5213	12.5601	99.8433	1	24.55	12.0769	352.292	418.474	0.0648749	0	59.419	-71.3977	-19.1857	-7.71857	-8.22019	62.97	61.32	63.8	0.0660778	0.0692111	0.0629139	-4.35773	0.857484	294.513	NaN	297.844	378.85	378.85	NaN	2	0	178
DATA	2023-07-24T023000_AIU-1861.ghg	2023-07-24	03:00:00	205.1249	0	18000	18000	-0.0308741	0	NaN	-29.7911	0	NaN	12.4542	0	NaN	4.12723	0	NaN	0.281514	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.21846e-11	4.88953e-13	NaN	NaN	15.3401	421.659	428.916	0.1	0	615.583	16.9207	17.212	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	298.679	292.172	88372.2	1.047	1014.8	0.0274873	0.0182421	0.0110928	1495.72	2193.74	0.0105948	68.1816	698.011	286.141	2.23457	-0.0941907	0.0258354	2.2367	3.47261e-14	7.94294e-16	2.2367	4.62359	304.941	357.586	0.661818	NaN	0.171721	0.268194	13.5909	0.255685	-2.39205	0.163281	1	37.061	16	36	76	150	349	1753	-0.0304237	1.0148	-28.2411	1.03056	13.0094	1.14202	4.79909	1.14202	0.294063	1.14202	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	9	6	3	4	2	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.323936	0.154594	0.0578578	0.184628	0.0134832	54.9869	NaN	NaN	-0.02658	0.00479909	0.294063	NaN	NaN	0.000384366	10.5909	421.622	16.9191	12.9201	99.7175	1	23.82	12.0766	348.457	409.849	0.062227	0	65.8133	-66.6684	-19.4194	-8.18602	-8.60016	62.97	61.32	63.8	0.066	0.06675	0.062	-4.53656	0.740166	293.162	NaN	297.521	378.85	378.85	NaN	2	0	078
DATA	2023-07-24T030000_AIU-1861.ghg	2023-07-24	03:30:00	205.1458	0	18000	18000	-0.0347644	0	NaN	-30.6327	0	NaN	12.0747	0	NaN	4.53435	0	NaN	0.272685	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.45945e-11	5.89387e-13	NaN	NaN	15.4839	424.311	431.709	0.1	0	625.307	17.1355	17.4342	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	298.029	291.221	88354.6	1.05013	1014.9	0.0274033	0.01767	0.011268	1514.41	2066.89	0.0107302	73.2698	552.483	286.331	1.94776	-0.65628	0.0260347	2.05551	2.43592e-14	9.42556e-16	2.05551	4.57281	324.767	341.379	0.725715	NaN	0.181948	0.383985	15.7205	0.221049	-2.53694	0.15797	1	29.6543	13	28	60	117	268	1302	-0.0343034	1.01344	-29.1601	1.02751	12.9334	1.1289	5.26782	1.1289	0.292078	1.1289	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	4	8	1	5	2	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.488771	0.229177	0.0500218	0.117523	0.0108366	23.2483	NaN	NaN	-0.0273606	0.00526782	0.292078	NaN	NaN	0.000390368	10.55	424.277	17.1341	13.1107	99.6373	1	22.92	12.0768	345.26	404.134	0.0900305	0	70.8846	-64.1223	-20.3412	-8.80386	-9.16129	62.97	61.32	63.8	0.0659583	0.0679111	0.0620056	-3.45252	1.79602	292.175	NaN	297.204	378.85	378.85	NaN	2	0	105
DATA	2023-07-24T033000_AIU-1861.ghg	2023-07-24	04:00:00	205.1666	0	18000	18000	-0.0126057	0	NaN	-16.5758	0	NaN	5.10019	0	NaN	4.66129	0	NaN	0.115049	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.84679e-12	1.14864e-13	NaN	NaN	15.8169	431.777	439.433	0.1	0	638.19	17.4216	17.7305	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	297.191	290.05	88337.5	1.05405	1015.04	0.0272984	0.00745517	0.0115002	1539.39	1919.56	0.0109105	80.1952	380.164	286.582	1.44835	-1.18219	0.0244096	1.86973	5.31376e-15	1.79984e-16	1.86973	3.14829	341.743	320.778	0.748026	NaN	0.109359	0.118506	6.30737	0.550943	-3.25003	0.141671	1	63.0137	28	62	136	274	661	3619	-0.012348	1.02087	-15.6423	1.0428	5.44092	1.19879	4.55166	1.19879	0.122735	1.19879	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	8	11	4	1	4	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.144387	0.0666356	0.0259888	0.10048	0.00968185	28.6434	NaN	NaN	-0.0146203	0.00455166	0.122735	NaN	NaN	0.000390865	10.5706	431.743	17.4202	13.3615	99.5331	1	22.0267	12.0771	343.303	397.778	0.0754668	0	76.9153	-59.3852	-21.4611	-9.60349	-9.85285	62.97	61.32	63.8	0.0660111	0.068	0.0627833	-3.51893	1.39181	291.048	NaN	296.869	378.85	378.85	NaN	2	0	175
