DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	other_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	LOGGERPOWER_1_1_1	LOGGERTEMP_1_1_1	VIN_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	PPFD_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_1	SHF_1_1_1	SHF_2_1_1	SHF_3_1_1	SHFSENS1_1_1_1	SHFSENS2_2_1_1	SHFSENS3_3_1_1	SWC_1_1_1	SWC_2_1_1	SWC_3_1_1	SWIN_1_1_1	SWOUT_1_1_1	TA_1_1_1	TC_1_1_1	TS_1_1_1	TS_2_1_1	TS_3_1_1	TSENSOR_1_1_1	VERSION_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	[OTHER]	[C]	[V]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[m]	[%]	[W/m^2]	[W/m^2]	[W/m^2]	[W/m^2]	[OTHER]	[OTHER]	[OTHER]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[K]	[K]	[K]	[K]	[C]	[OTHER]	209
DATA	2023-09-25T233000_AIU-1861.ghg	2023-09-26	00:00:00	269	0	18000	18000	-0.0361606	0	NaN	-29.7982	0	NaN	0.63726	0	NaN	1.0432	0	NaN	0.0142998	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.19021e-14	2.32361e-15	NaN	NaN	15.9449	425.119	429.738	0	0	403.142	10.7485	10.8653	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.872	284.582	88741.6	1.08195	1011.2	0.0266619	0.000926628	0.00726462	954.097	1346.82	0.00671436	70.841	392.719	279.446	-2.02956	1.34266	0.0382329	2.43378	-6.17554e-14	5.76375e-18	2.43378	4.32814	156.656	146.513	0.90011	NaN	0.182816	0.242612	16.4242	0.211578	-46.7598	0.148981	1	37.5709	16	36	77	150	345	1697	-0.0356526	1.01425	-28.9159	1.02956	2.06734	1.13664	2.255	1.13664	0.0463902	1.13664	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	8	14	0	4	10	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.313188	0.122927	0.0491093	0.0856938	0.00125666	2.00712	NaN	NaN	-0.0264297	0.002255	0.0463902	NaN	NaN	0.00042061	10.45	425.086	10.7477	6.23032	99.6351	1	15.46	12.078	308.129	369.071	0.0741428	0	69.0815	-65.7532	-17.0537	-8.87327	-9.61902	62.97	61.32	56.226	0.0162333	0.008	0.00300833	-3.28767	1.52299	285.247	NaN	291.353	0.05	0.05	NaN	2	186
DATA	2023-09-26T000000_AIU-1861.ghg	2023-09-26	00:30:00	269.0208	0	18000	18000	-0.0533479	0	NaN	-28.3164	0	NaN	-0.0709582	0	NaN	1.16246	0	NaN	-0.00159233	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.1811e-11	-5.55208e-13	NaN	NaN	15.9505	425.371	430.027	0	0	406.027	10.828	10.9465	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.806	284.619	88732	1.08167	1011.24	0.0266682	-0.000103183	0.0073166	961.046	1350.08	0.0067642	71.1845	389.032	279.552	-1.83187	2.01378	0.00391081	2.72233	-2.11627e-15	-1.36742e-15	2.72233	4.91413	171.385	132.292	0.0823093	NaN	0.222081	0.26201	30.9817	0.112163	399.057	0.116568	0	47.516	-7.21074	16.3107	40.616	61.9419	86.8744	130.154	-0.0527226	1.01186	-27.6424	1.02473	1.41462	1.11374	2.34697	1.11374	0.0317445	1.11374	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	17	3	3	8	8	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.317945	0.137799	0.0682766	0.109986	0.0015625	5.69305	NaN	NaN	-0.0252713	0.00234697	0.0317445	NaN	NaN	0.000425514	10.4599	425.337	10.8271	6.33531	99.6359	1	14.9167	12.0776	306.79	369.676	0.0463392	0	69.7845	-67.669	-17.5849	-9.22921	-8.60636	62.97	61.32	56.226	0.0136417	0.008	0.003	-2.64342	2.13891	285.193	NaN	291.056	0.05	0.05	NaN	2	159
DATA	2023-09-26T003000_AIU-1861.ghg	2023-09-26	01:00:00	269.0416	0	18000	18000	-0.0349047	0	NaN	-23.2182	0	NaN	2.04695	2	NaN	0.865482	0	NaN	0.0459188	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.58369e-11	1.20925e-12	NaN	NaN	15.948	424.793	429.607	0	0	420.734	11.2067	11.3338	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.558	284.267	88728.9	1.08281	1011.45	0.0266361	0.00297554	0.00758163	994.629	1318.98	0.00700182	75.4092	324.347	280.051	-1.62076	1.91769	-0.000596013	2.51085	-7.80784e-15	2.87415e-15	2.51085	4.35199	174.16	130.203	-0.0136006	NaN	0.179542	0.296352	19.966	0.174046	-11.3428	0.118078	1	39.6898	17	38	80	155	354	1702	-0.0344463	1.01331	-22.4896	1.02764	3.03522	1.12767	1.80489	1.12767	0.0680883	1.12767	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	10	4	0	1	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.377217	0.151828	0.0636594	0.0630308	0.000984302	41.7521	NaN	NaN	-0.0205347	0.00180489	0.0680883	NaN	NaN	0.000424999	10.47	424.759	11.2059	6.83316	99.617	1	14.53	12.0786	304.765	368.03	0.0529591	0	73.6438	-68.09	-17.8723	-9.55999	-10.1105	62.97	61.32	56.226	0.0120333	0.008	0.00301667	-2.7739	2.05092	284.83	NaN	290.753	0.05	0.05	NaN	2	225
DATA	2023-09-26T010000_AIU-1861.ghg	2023-09-26	01:30:00	269.0624	0	18000	18000	-0.0581558	0	NaN	-25.4465	0	NaN	-1.57226	2	NaN	0.927595	0	NaN	-0.0352578	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.01663e-11	-2.17783e-12	NaN	NaN	16.0154	426.056	431.046	0	0	435.08	11.5744	11.71	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.099	283.904	88726	1.08401	1011.64	0.026603	-0.0022847	0.00784014	1027.23	1287.48	0.00723255	79.7858	260.255	280.522	-1.95548	1.94829	0.0135469	2.76042	2.65281e-14	-5.00558e-15	2.76042	4.67755	168.639	135.105	0.281184	NaN	0.231622	0.301507	39.1154	0.0888396	16.1847	0.100182	0	46.8098	-7.10357	16.0683	40.0124	61.0214	85.5833	128.219	-0.0575131	1.01118	-24.9578	1.02328	0.028629	1.10708	2.03382	1.10708	0.000642004	1.10708	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	15	1	0	6	6	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.339882	0.186031	0.0771019	0.0798262	0.000863175	12.5208	NaN	NaN	-0.0227586	0.00203382	0.000642004	NaN	NaN	0.000427235	10.4452	426.023	11.5735	7.30467	99.5911	1	14.05	12.079	302.858	366.663	0.0569311	0	78.4703	-68.6425	-18.0958	-9.82729	-10.5785	62.97	61.32	56.226	0.012	0.008	0.00306111	-3.0069	1.83122	284.352	NaN	290.461	0.05	0.05	NaN	2	046
DATA	2023-09-26T013000_AIU-1861.ghg	2023-09-26	02:00:00	269.0833	0	18000	18000	-0.0511305	0	NaN	-23.6888	0	NaN	-4.12174	0	NaN	1.00619	0	NaN	-0.0924087	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.82812e-12	-2.73782e-13	NaN	NaN	16.0178	425.849	430.962	0	0	446.209	11.8629	12.0053	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.928	283.664	88707.9	1.08458	1011.8	0.0265859	-0.00598809	0.00804069	1052.62	1267.1	0.00741362	83.0725	214.489	280.879	-1.71089	2.05265	-0.00248231	2.67217	-3.21789e-15	-6.13573e-16	2.67217	4.59839	174.035	129.811	-0.0532249	NaN	0.217124	0.274678	34.6079	0.100411	5.74727	0.0994206	0	46.7857	-7.09991	16.06	39.9917	60.9898	85.5391	128.153	-0.0505536	1.01141	-23.3682	1.02372	-2.30612	1.10934	2.04129	1.10934	-0.0517028	1.10934	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	6	4	0	6	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.353294	0.128223	0.0678395	0.0615676	0.000866295	9.80404	NaN	NaN	-0.0212945	0.00204129	-0.0517028	NaN	NaN	0.000427503	10.448	425.816	11.862	7.66208	99.5599	1	13.6933	12.0783	301.076	365.447	0.0648749	0	81.6046	-69.2323	-18.3182	-10.051	-10.8933	62.97	61.32	56.226	0.0124222	0.008	0.00313333	-2.91312	1.94854	284.118	NaN	290.235	0.05	0.05	NaN	2	112
DATA	2023-09-26T020000_AIU-1861.ghg	2023-09-26	02:30:00	269.1041	0	18000	18000	-0.0340967	0	NaN	-24.7974	0	NaN	-4.16624	1	NaN	0.886871	0	NaN	-0.0933874	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.95141e-11	2.85781e-12	NaN	NaN	15.9473	423.742	428.962	0	0	457.969	12.1689	12.3188	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.901	283.451	88690	1.08505	1011.97	0.0265713	-0.0060515	0.0082526	1079.55	1249.21	0.00760571	86.4184	169.663	281.25	-1.14433	1.8195	-0.0504332	2.15002	1.07534e-14	6.24017e-15	2.15002	4.12114	182.087	122.167	-1.34411	NaN	0.177268	0.237458	17.9902	0.193161	5.95198	0.127397	1	32.637	14	31	66	128	291	1404	-0.0336562	1.01309	-24.3776	1.02685	-2.2103	1.12552	1.95201	1.12552	-0.0495444	1.12552	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	0	7	0	8	9	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.275351	0.131488	0.068077	0.0789505	0.00280198	17.7912	NaN	NaN	-0.022201	0.00195201	-0.0495444	NaN	NaN	0.000430806	10.49	423.709	12.1679	8.03278	99.5188	1	13.4	12.0786	299.438	364.155	0.0542831	0	84.5369	-69.6966	-18.5096	-10.2417	-11.1614	62.97	61.32	56.226	0.0140972	0.008	0.00320833	-2.72438	2.25516	283.998	NaN	289.967	0.05	0.05	NaN	2	208
DATA	2023-09-26T023000_AIU-1861.ghg	2023-09-26	03:00:00	269.1249	0	18000	18000	-0.035573	0	NaN	-23.0274	0	NaN	-5.80617	0	NaN	0.941388	0	NaN	-0.130134	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.84158e-11	5.37476e-13	NaN	NaN	15.9245	423.058	428.347	0	0	464.765	12.3472	12.5015	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.818	283.346	88673.5	1.08518	1012.07	0.0265665	-0.00843266	0.00837507	1095.16	1240.49	0.00771769	88.2846	145.328	281.462	-1.29563	1.88297	-0.0297485	2.28585	7.50656e-15	1.15645e-15	2.28585	4.22685	179.573	124.531	-0.74568	NaN	0.181055	0.248277	20.639	0.16837	3.96603	0.115805	1	34.3091	15	32	69	133	300	1425	-0.0351264	1.01272	-22.7565	1.02618	-3.74349	1.12195	1.93843	1.12195	-0.0839028	1.12195	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	0	7	1	10	11	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.295121	0.131727	0.069707	0.0718243	0.000781619	2.3243	NaN	NaN	-0.0207203	0.00193843	-0.0839028	NaN	NaN	0.000430486	10.4555	423.024	12.3462	8.2446	99.4735	1	13.1	12.0784	298.418	363.472	0.0820867	0	86.8166	-70.0778	-18.687	-10.4291	-11.4137	62.97	61.32	56.226	0.0131861	0.008	0.00350833	-2.75467	2.27009	283.852	NaN	289.762	0.05	0.05	NaN	2	070
DATA	2023-09-26T030000_AIU-1861.ghg	2023-09-26	03:30:00	269.1458	0	18000	18000	-0.0615046	0	NaN	-28.8679	0	NaN	-7.22831	0	NaN	1.26622	0	NaN	-0.161987	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.0141e-12	2.33933e-13	NaN	NaN	15.9559	423.7	429.006	0	0	465.757	12.3679	12.5228	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.614	283.208	88670.5	1.08566	1012.07	0.0265544	-0.0104967	0.00839294	1096.96	1229.07	0.0077307	89.2515	132.107	281.486	-1.57401	2.04609	-0.0106549	2.58149	-1.12402e-14	5.02265e-16	2.58149	5.66816	176.544	127.57	-0.236485	NaN	0.238016	0.351993	37.4025	0.0929083	3.99372	0.110383	0	46.2907	-7.02479	15.8901	39.5686	60.3446	84.6342	126.797	-0.0608344	1.01102	-28.6234	1.02278	-4.71411	1.10537	2.54672	1.10537	-0.105643	1.10537	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	0	2	0	10	9	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.458756	0.161511	0.0837193	0.0877151	0.00150065	6.17996	NaN	NaN	-0.0260504	0.00254672	-0.105643	NaN	NaN	0.000429786	10.42	423.666	12.367	8.26862	99.4365	1	12.86	12.0786	297.65	362.937	0.059579	0	88.4873	-70.2745	-18.8413	-10.6175	-11.643	62.97	61.32	56.226	0.0122667	0.008	0.00348333	-2.87234	2.11545	283.631	NaN	289.513	0.05	0.05	NaN	2	126
DATA	2023-09-26T033000_AIU-1861.ghg	2023-09-26	04:00:00	269.1666	0	18000	18000	-0.0363275	0	NaN	-25.4649	0	NaN	-11.3267	1	NaN	1.32819	0	NaN	-0.253756	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.41026e-10	4.10373e-12	NaN	NaN	16.0128	424.73	430.045	0	0	465.958	12.3592	12.5139	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.271	282.899	88673.9	1.0869	1012.06	0.0265244	-0.0164434	0.00839655	1096.23	1203.82	0.00772525	91.0627	107.59	281.476	-1.32433	1.84644	-0.0349418	2.27253	-6.42208e-14	8.80708e-15	2.27253	4.01623	179.079	125.649	-0.880998	NaN	0.18282	0.3102	19.2147	0.180851	2.24822	0.126626	1	33.6836	15	32	68	131	298	1427	-0.0358578	1.0131	-25.4055	1.02699	-8.42583	1.12567	2.43972	1.12567	-0.188767	1.12567	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	3	2	1	7	5	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	0.363506	0.180867	0.0760279	0.0719815	0.000960084	6.68472	NaN	NaN	-0.0230957	0.00243972	-0.188767	NaN	NaN	0.000430668	10.4365	424.697	12.3583	8.25881	99.3832	1	12.62	12.0792	296.442	361.552	0.055607	0	90.4216	-70.1478	-18.9541	-10.766	-11.8291	62.97	61.32	56.226	0.0122167	0.008	0.00365556	-3.04069	1.9976	283.314	NaN	289.354	0.05	0.05	NaN	2	067
