DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	other_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	LOGGERPOWER_1_1_1	LOGGERTEMP_1_1_1	VIN_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	PPFD_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_1	SHF_1_1_1	SHF_2_1_1	SHF_3_1_1	SHFSENS1_1_1_1	SHFSENS2_2_1_1	SHFSENS3_3_1_1	SWC_1_1_1	SWC_2_1_1	SWC_3_1_1	SWIN_1_1_1	SWOUT_1_1_1	TA_1_1_1	TC_1_1_1	TS_1_1_1	TS_2_1_1	TS_3_1_1	TSENSOR_1_1_1	VERSION_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	[OTHER]	[C]	[V]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[m]	[%]	[W/m^2]	[W/m^2]	[W/m^2]	[W/m^2]	[OTHER]	[OTHER]	[OTHER]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[K]	[K]	[K]	[K]	[C]	[OTHER]	209
DATA	2024-06-20T233000_AIU-1861.ghg	2024-06-21	00:00:00	173	0	18000	18000	-0.521699	0	NaN	-25.031	0	NaN	30.3835	0	NaN	2.87537	0	NaN	0.685531	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.35285e-10	6.11471e-12	NaN	NaN	15.2078	413.966	421.86	0	0	687.374	18.7107	19.0675	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	297.028	290.273	88658.1	1.05654	1015.77	0.0272206	0.0444224	0.0123865	1659.3	1946.87	0.0117236	85.2293	287.566	287.738	-6.41267	4.49024	0.107352	7.82918	-6.53381e-14	8.89575e-15	7.82918	13.9631	158.239	145	0.785649	NaN	0.702695	2.54391	1111.25	0.00312712	-0.823833	0.0331917	0	50.2631	-7.62762	17.2537	42.9642	65.523	91.897	137.678	-0.513343	1.01628	-22.5068	1.03773	27.9521	1.15422	3.30395	1.15422	0.630671	1.15422	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	13	6	0	34	14	31	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	2.98364	1.51022	0.59396	0.0159107	0.000473972	7.59996	NaN	NaN	-0.0209716	0.00330395	0.630671	NaN	NaN	0.000397749	11.5315	413.935	18.7093	14.5173	95.9387	1	21.99	12.0744	377.672	400.865	0.0622269	0	93.7004	-24.8449	-7.04115	-0.943648	-0.574991	62.97	61.32	54.6524	0.0237833	0.0432667	0.0240889	-1.02696	0.624982	290.296	NaN	299.288	0.05	438.716	NaN	2	093
DATA	2024-06-21T000000_AIU-1861.ghg	2024-06-21	00:30:00	173.0208	0	18000	18000	-0.477937	0	NaN	-14.1603	0	NaN	23.5827	0	NaN	2.42964	0	NaN	0.53202	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.01115e-11	4.04523e-12	NaN	NaN	15.2435	414.921	422.797	0	0	684.301	18.6264	18.9799	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	296.845	290.143	88621.7	1.05661	1015.72	0.0272196	0.0344749	0.0123311	1651.15	1930.95	0.0116704	85.5094	279.807	287.662	-5.10524	5.26592	0.0180948	7.33442	-1.4238e-13	5.91148e-15	7.33442	13.901	169.381	134.112	0.141355	NaN	0.672555	2.45834	1721.73	0.00201832	-0.600451	0.0196179	0	50.9601	-7.7334	17.493	43.5599	66.4317	93.1714	139.588	-0.470747	1.01527	-12.4126	1.03535	21.4054	1.14563	2.53314	1.14563	0.482901	1.14563	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	6	1	0	104	15	24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	3.01101	1.37999	0.525686	0.0107686	0.000737009	5.28622	NaN	NaN	-0.0115657	0.00253314	0.482901	NaN	NaN	0.000397706	11.6184	414.89	18.625	14.4412	95.8835	1	21.32	12.0735	387.068	401.358	0.0410433	0	94.6374	-15.19	-8.75599	-1.94581	-0.259879	62.97	61.32	54.3314	0.0220167	0.0444667	0.0245944	-0.774151	0.12585	290.094	NaN	298.727	0.05	439.98	NaN	2	176
DATA	2024-06-21T003000_AIU-1861.ghg	2024-06-21	01:00:00	173.0416	0	18000	18000	-0.318674	1	NaN	-10.6944	1	NaN	6.83407	2	NaN	0.837625	2	NaN	0.15413	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.50328e-10	-6.61238e-12	NaN	NaN	15.3639	418.126	425.96	0	0	675.8	18.3919	18.7365	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	296.638	289.843	88545.3	1.05689	1015.58	0.0272149	0.00998765	0.0121779	1628.95	1894.55	0.0115224	85.9808	265.602	287.452	-3.6598	5.55458	-0.0494582	6.65206	-1.21108e-13	-9.78452e-15	6.65206	15.6071	181.942	123.38	-0.425999	NaN	0.549109	3.90643	1239.9	0.00280265	-1.56486	0.0181448	0	39.4359	-5.98455	13.5371	33.7092	51.4087	72.1014	108.021	-0.314236	1.01412	-9.99091	1.0325	6.81519	1.13546	1.14606	1.13546	0.153705	1.13546	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800010199	899999999	899999999	89999	89999	89	89	0	8	2	121	3	44	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	5.38356	1.76412	0.665175	0.0200347	0.00541192	12.6311	NaN	NaN	-0.00930809	0.00114606	0.153705	NaN	NaN	0.000397891	11.8	418.094	18.3905	14.2318	95.7311	1	20.8167	12.0736	380.375	398.997	0.0436913	0	95.6983	-19.9773	-9.74451	-2.76142	-2.50328	62.97	61.32	54.2147	0.02215	0.0442889	0.0249778	-1.25996	0.0954537	289.794	NaN	298.332	0.05	432.395	NaN	2	010
DATA	2024-06-21T010000_AIU-1861.ghg	2024-06-21	01:30:00	173.0624	0	18000	18000	-0.40566	1	NaN	-29.9996	1	NaN	19.5408	0	NaN	4.99253	1	NaN	0.440802	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.07136e-10	-4.69245e-12	NaN	NaN	15.2412	415.188	422.878	0	0	667.551	18.1848	18.5216	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	296.792	290.062	88527.1	1.05596	1015.47	0.0272411	0.028564	0.0120293	1610.28	1921.09	0.0113918	83.8213	310.807	287.274	-3.6839	5.5565	-0.0643792	6.66708	-3.78678e-14	-7.02936e-15	6.66708	15.4291	180.273	123.544	-0.553273	NaN	0.61981	3.48948	635.545	0.00546775	-1.53523	0.0451382	0	43.047	-6.53255	14.7767	36.796	56.1162	78.7037	117.912	-0.399922	1.01435	-27.994	1.03297	19.3785	1.13733	5.5213	1.13733	0.43714	1.13733	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800010099	899999999	899999999	89999	89999	89	89	4	3	1	60	0	11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	4.66932	1.62886	0.680779	0.058101	0.00307805	6.46107	NaN	NaN	-0.0261068	0.0055213	0.43714	NaN	NaN	0.000396439	11.7934	415.156	18.1834	14.0541	96.0786	1	20.48	12.0736	382.588	399.717	0.0516351	0	91.724	-18.4148	-10.5559	-3.35821	-3.48109	62.97	61.32	54.2147	0.0224583	0.0419306	0.0255111	-1.08346	0.202106	290.048	NaN	297.963	0.05	421.017	NaN	2	025
DATA	2024-06-21T013000_AIU-1861.ghg	2024-06-21	02:00:00	173.0833	0	18000	18000	-0.248279	0	NaN	-13.187	0	NaN	12.3401	0	NaN	1.4381	1	NaN	0.278257	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.77762e-10	1.20847e-11	NaN	NaN	15.3661	418.093	425.839	0	0	668.539	18.1901	18.5272	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	296.452	289.65	88506.3	1.05721	1015.46	0.0272088	0.018031	0.0120471	1610.37	1871.43	0.0113952	86.0505	261.056	287.275	-2.61449	4.54301	-0.156301	5.24394	2.14186e-13	1.80763e-14	5.24394	10.8535	184.902	119.92	-1.70802	NaN	0.484607	2.16425	690.931	0.00502945	-1.06863	0.0253472	0	40.5844	-6.15884	13.9313	34.691	52.9059	74.2013	111.167	-0.245374	1.01184	-12.1661	1.02672	11.9973	1.11466	1.7704	1.11466	0.270528	1.11466	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	3	4	0	73	11	31	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	2.57621	1.27009	0.482201	0.010763	0.000595513	1.48961	NaN	NaN	-0.0113325	0.0017704	0.270528	NaN	NaN	0.00039761	11.79	418.061	18.1888	14.0551	95.7254	1	20.19	12.0738	374.983	398.092	0.0410433	0	95.6529	-24.8128	-11.1267	-3.84768	-4.19907	62.97	61.32	54.2147	0.0231944	0.0405833	0.0257611	-1.61413	0.0901211	289.611	NaN	297.655	0.05	441.244	NaN	2	090
DATA	2024-06-21T020000_AIU-1861.ghg	2024-06-21	02:30:00	173.1041	0	18000	18000	-0.199828	0	NaN	-16.105	0	NaN	6.89832	0	NaN	4.22238	0	NaN	0.155543	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.60252e-10	1.1296e-11	NaN	NaN	15.4073	419.382	427.157	0	0	668.741	18.2029	18.5404	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	296.433	289.6	88455.8	1.05678	1015.47	0.0272196	0.0100792	0.0120507	1610.58	1865.5	0.0114032	86.3353	254.915	287.277	-0.332957	4.18644	-0.124101	4.20149	7.7659e-14	1.68915e-14	4.20149	8.19047	207.462	94.5473	-1.69261	NaN	0.434846	1.11961	408.584	0.00850499	-2.33462	0.0345121	0	44.9502	-6.82137	15.43	38.4228	58.5972	82.1833	123.126	-0.197776	1.01037	-15.3646	1.02278	7.55157	1.10039	4.50346	1.10039	0.170273	1.10039	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	33	1	0	31	5	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	1.37336	0.565123	0.300738	0.0105591	0.00135068	1.04158	NaN	NaN	-0.0143176	0.00450346	0.170273	NaN	NaN	0.000399098	11.7999	419.349	18.2015	14.0571	95.6656	1	19.8833	12.0743	370.639	397.324	0.0741428	0	95.7867	-29.0052	-11.5306	-4.26979	-4.75343	62.97	61.32	54.2147	0.0231889	0.0396306	0.0258528	-1.88732	0.432475	289.607	NaN	297.388	0.05	424.81	NaN	2	214
DATA	2024-06-21T023000_AIU-1861.ghg	2024-06-21	03:00:00	173.1249	0	18000	18000	-0.124369	0	NaN	-15.3101	0	NaN	2.67722	1	NaN	3.07363	0	NaN	0.0603621	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.4075e-11	-2.7783e-12	NaN	NaN	15.5037	422.155	430.027	0	0	672.242	18.3047	18.646	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	296.413	289.536	88405	1.05637	1015.53	0.0272293	0.00391146	0.0121138	1618.66	1857.92	0.0114674	87.1221	239.262	287.354	0.181922	4.10925	-0.0524564	4.11361	1.01579e-13	-4.13288e-15	4.11361	8.27701	214.619	87.4651	-0.730652	NaN	0.343122	0.841038	211.072	0.0164636	-5.71867	0.0415933	0	44.0766	-6.68879	15.1301	37.676	57.4583	80.586	120.733	-0.123061	1.01062	-14.8172	1.02324	3.71636	1.10265	3.45743	1.10265	0.0837913	1.10265	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	18	1	1	10	2	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	1.10745	0.377965	0.196664	0.0106451	0.00144987	2.33681	NaN	NaN	-0.0138121	0.00345743	0.0837913	NaN	NaN	0.00039784	11.7902	422.123	18.3033	14.1341	95.4158	1	19.25	12.0739	368.879	396.723	0.062227	0	97.1567	-30.494	-11.8608	-4.64926	-5.23611	62.97	61.32	54.2147	0.022175	0.0390167	0.0259417	-2.03411	0.615916	289.56	NaN	297.106	0.05	434.923	NaN	2	189
DATA	2024-06-21T030000_AIU-1861.ghg	2024-06-21	03:30:00	173.1458	0	18000	18000	-0.0614976	0	NaN	-13.8096	0	NaN	-1.84776	1	NaN	2.11976	0	NaN	-0.0416592	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.56098e-11	1.10818e-12	NaN	NaN	15.6232	425.541	433.524	0	0	676.044	18.4139	18.7593	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	296.467	289.5	88366.7	1.056	1015.59	0.0272377	-0.00269952	0.0121823	1627.61	1853.66	0.0115363	87.8052	226.049	287.44	0.373132	3.05548	-0.0149695	3.07821	-9.50454e-15	1.63921e-15	3.07821	5.68723	219.174	83.0376	-0.278634	NaN	0.241322	0.415602	81.386	0.0426977	7.47369	0.0533584	0	44.4974	-6.75265	15.2745	38.0357	58.0068	81.3554	121.885	-0.060882	1.01011	-13.6299	1.02124	-0.437661	1.09679	2.58245	1.09679	-0.00986741	1.09679	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000199	800000199	899999999	899999999	89999	89999	89	89	16	3	1	12	11	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.560986	0.175223	0.0949962	0.0243949	0.00171612	1.95541	NaN	NaN	-0.012709	0.00258245	-0.00986741	NaN	NaN	0.000394506	11.77	425.508	18.4125	14.2193	95.1935	1	19.19	12.0741	366.377	396.351	0.058255	0	98.3638	-33.0295	-12.0966	-4.99472	-5.6332	62.97	61.32	54.2147	0.0220056	0.0390083	0.02595	-2.25547	0.799358	289.539	NaN	296.892	0.05	432.395	NaN	2	105
DATA	2024-06-21T033000_AIU-1861.ghg	2024-06-21	04:00:00	173.1666	0	18000	18000	-0.121319	0	NaN	-25.3584	0	NaN	6.63636	1	NaN	2.60965	0	NaN	0.149748	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.91885e-11	-3.58586e-12	NaN	NaN	15.4917	423.281	431.553	0	0	701.504	19.1673	19.5419	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	297.276	290.372	88355.6	1.05239	1016.03	0.0273232	0.00970366	0.0126411	1693.99	1959.17	0.0120118	86.4646	265.181	288.059	1.89525	3.19864	0.0591232	3.71844	1.48312e-13	-5.11168e-15	3.71844	6.86425	243.426	59.3525	0.911042	NaN	0.339528	0.624466	123.444	0.0281505	-3.82113	0.0698492	0	47.47	-7.20376	16.2949	40.5767	61.882	86.7903	130.028	-0.120057	1.01051	-24.4313	1.02267	8.21618	1.10127	3.46101	1.10127	0.185396	1.10127	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	9	4	0	18	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.657641	0.431316	0.159975	0.0504007	0.00222284	77.3221	NaN	NaN	-0.0228487	0.00346101	0.185396	NaN	NaN	0.000392979	11.77	423.248	19.1661	14.8371	95.5418	1	19.14	12.0739	366.573	399.645	0.0913545	0	95.9947	-35.8845	-12.1679	-5.25284	-5.89414	62.97	61.32	54.2147	0.0222333	0.0391083	0.0259	-0.866187	1.9464	290.434	NaN	296.763	0.05	437.452	NaN	2	005
