DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	other_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	LOGGERPOWER_1_1_1	LOGGERTEMP_1_1_1	VIN_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	PPFD_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_1	SHF_1_1_1	SHF_2_1_1	SHF_3_1_1	SHFSENS1_1_1_1	SHFSENS2_2_1_1	SHFSENS3_3_1_1	SWC_1_1_1	SWC_2_1_1	SWC_3_1_1	SWIN_1_1_1	SWOUT_1_1_1	TA_1_1_1	TC_1_1_1	TS_1_1_1	TS_2_1_1	TS_3_1_1	TSENSOR_1_1_1	VERSION_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	[OTHER]	[C]	[V]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[m]	[%]	[W/m^2]	[W/m^2]	[W/m^2]	[W/m^2]	[OTHER]	[OTHER]	[OTHER]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[K]	[K]	[K]	[K]	[C]	[OTHER]	209
DATA	2023-10-25T233000_AIU-1861.ghg	2023-10-26	00:00:00	299	0	18000	18000	-0.00418999	2	NaN	1.96571	0	NaN	-1.6778	2	NaN	0.45	1	NaN	-0.0376362	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.82306e-12	-1.20077e-13	NaN	NaN	16.0881	433.915	439.91	-0.3	0	505.307	13.6287	13.817	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.155	284.228	87614.9	1.06838	1012.8	0.0269711	-0.00243883	0.00910563	1194.4	1315.52	0.00852285	90.7923	121.129	282.746	-0.113274	0.87728	-0.0410819	0.885516	2.35567e-14	-2.37632e-16	0.885516	2.56172	204.346	97.3573	-2.65909	NaN	0.0626244	0.160123	-9.9219	-0.350235	-1.1716	-0.0290087	1	38.1094	17	30	50	77	124	288	-0.00412358	1.01611	1.83789	1.01692	-1.7018	1.05706	0.343884	1.05706	-0.0381746	1.05706	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800010099	800010099	899999999	899999999	89999	89999	89	89	16	0	0	29	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.221041	0.0835892	0.0156162	0.00311353	0.000870739	42.1432	NaN	NaN	0.00169852	0.000343884	-0.0381746	NaN	NaN	0.000427429	11.81	433.881	13.6276	9.52736	95.2519	1	14.1	12.0772	368.336	370.358	0.0410433	0	99.9646	-2.48387	-4.89885	-2.63338	-2.81149	62.97	61.32	54.1296	0.0282917	0.02515	0.0117056	-0.274361	0.187708	283.886	NaN	287.15	0.05	0.05	NaN	2	245
DATA	2023-10-26T000000_AIU-1861.ghg	2023-10-26	00:30:00	299.0208	0	18000	18000	-0.0374452	0	NaN	-6.26793	1	NaN	-2.48445	2	NaN	0.875033	1	NaN	-0.0557233	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.59219e-10	-7.74845e-12	NaN	NaN	16.0893	433.82	439.519	-0.1	0	480.936	12.9676	13.1379	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.15	284.082	87595.7	1.06896	1012.42	0.0269632	-0.00361087	0.00866646	1136.21	1302.86	0.00810737	87.2088	166.651	282.005	-0.85306	1.51244	-0.0522695	1.73722	6.47047e-14	-1.61112e-14	1.73722	3.41828	184.327	119.424	-1.72418	NaN	0.187162	0.310706	83.0411	0.0418467	2.52286	0.0309444	1	22.7208	10	20	41	74	152	586	-0.0371203	1.00875	-6.30714	1.01624	-1.87154	1.07669	1.13982	1.07669	-0.0419765	1.07669	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800010099	899999999	899999999	89999	89999	89	89	10	0	0	2	17	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.230928	0.328401	0.0620829	0.0199508	0.000903929	11.5877	NaN	NaN	-0.00582786	0.00113982	-0.0419765	NaN	NaN	0.000425488	11.8051	433.787	12.9666	8.78744	93.0961	1	14.09	12.0763	368.136	370.059	0.0304515	0	99.9688	-2.24801	-4.85869	-2.64558	-1.81891	62.97	61.32	54.1902	0.0291	0.0251333	0.0115889	-0.256303	0.0687907	283.885	NaN	287.089	0.05	0.05	NaN	2	184
DATA	2023-10-26T003000_AIU-1861.ghg	2023-10-26	01:00:00	299.0416	0	18000	18000	-0.0502506	0	NaN	5.5828	1	NaN	2.3174	0	NaN	1.21175	0	NaN	0.0519752	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.22056e-11	9.34612e-13	NaN	NaN	16.1862	436.377	441.974	-0.1	0	469.727	12.6637	12.8262	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.047	284.055	87598.4	1.06922	1012.25	0.0269598	0.00336799	0.00846448	1109.62	1300.55	0.00791651	85.3192	190.931	281.655	-1.77735	1.34388	0.0211522	2.22832	1.07743e-14	1.98969e-15	2.22832	4.07706	160.528	142.906	0.543885	NaN	0.216789	0.244552	-144.881	-0.0239852	2.40908	-0.0237936	0	48.4443	-7.35161	16.6294	41.4094	63.152	88.5716	132.696	-0.049753	1.01	5.62681	1.01584	1.79068	1.06537	0.840215	1.06537	0.0401619	1.06537	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	3	2	1	2	21	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92	0.287815	0.139299	0.0619892	0.093655	0.00155625	19.6628	NaN	NaN	0.00519885	0.000840215	0.0401619	NaN	NaN	0.000432826	11.8	436.343	12.6627	8.43714	91.5442	1	13.87	12.0777	368.053	369.904	0.0291275	0	99.9687	-2.08634	-4.87845	-2.67149	-2.65506	62.97	61.32	54.2122	0.0291417	0.024875	0.0116861	-0.160772	0.0746566	283.872	NaN	286.956	0.05	0.05	NaN	2	070
DATA	2023-10-26T010000_AIU-1861.ghg	2023-10-26	01:30:00	299.0624	0	18000	18000	-0.0444734	0	NaN	5.60245	1	NaN	0.332555	2	NaN	1.35649	1	NaN	0.00745923	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.39679e-11	-3.96969e-13	NaN	NaN	16.3004	439.638	445.201	-0.1	0	463.261	12.4946	12.6527	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.108	284.14	87588.2	1.06884	1012.16	0.026971	0.000483358	0.00834797	1094.67	1307.86	0.00781027	83.6998	213.184	281.455	-1.62025	1.35026	0.00309397	2.10913	-4.34381e-14	-8.56901e-16	2.10913	4.08443	163.375	140.193	0.0840496	NaN	0.203982	0.281946	-120.255	-0.0288969	16.8467	-0.0253876	0	46.753	-7.09495	16.0488	39.9638	60.9473	85.4794	128.064	-0.0440271	1.01014	5.53554	1.01563	-0.0451296	1.06418	0.992429	1.06418	-0.00101226	1.06418	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800010099	899999999	899999999	89999	89999	89	89	2	1	1	2	18	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89	0.379108	0.124803	0.0599804	0.0553834	0.00145386	8.21886	NaN	NaN	0.00511677	0.000992429	-0.00101226	NaN	NaN	0.000433267	11.7918	439.603	12.4936	8.23809	90.2151	1	13.8	12.0774	368.516	370.209	0.0211837	0	99.9616	-1.90361	-4.87499	-2.70884	-2.79634	62.97	61.32	54.2122	0.029475	0.0249	0.0121194	-0.110094	0.100786	283.953	NaN	286.95	0.05	0.05	NaN	2	130
DATA	2023-10-26T013000_AIU-1861.ghg	2023-10-26	02:00:00	299.0833	0	18000	18000	-0.0737768	0	NaN	9.03373	1	NaN	-1.59523	2	NaN	2.05967	0	NaN	-0.0357816	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.57505e-11	-1.47178e-12	NaN	NaN	16.6628	449.368	454.763	0	0	439.888	11.863	12.0055	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.37	284.156	87601.8	1.06921	1011.81	0.0269683	-0.00231865	0.00792679	1039.5	1309.27	0.00741371	79.3959	269.763	280.695	-2.31147	0.848479	0.0821647	2.46365	-5.10706e-14	-3.3458e-15	2.46365	4.77651	142.632	159.843	1.91121	NaN	0.262681	0.411348	-159.267	-0.0218187	-5.66296	-0.0317891	0	48.6312	-7.37997	16.6935	41.5692	63.3957	88.9134	133.208	-0.0730588	1.00983	8.7997	1.01634	-2.01588	1.06783	1.48534	1.06783	-0.045217	1.06783	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	1	13	1	1	25	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82	0.438992	0.293562	0.0901402	0.121425	0.0182624	128.811	NaN	NaN	0.00813408	0.00148534	-0.045217	NaN	NaN	0.000435645	11.7931	449.334	11.8622	7.47456	83.1844	1	13.8	12.0771	368.92	370.301	0.00529591	0	99.9673	-1.55553	-4.83966	-2.7354	-2.85898	62.97	61.32	54.2122	0.0293	0.0248417	0.012525	-0.159024	0.0159978	283.983	NaN	286.95	0.05	0.05	NaN	2	241
DATA	2023-10-26T020000_AIU-1861.ghg	2023-10-26	02:30:00	299.1041	0	18000	18000	-0.077377	0	NaN	3.14965	1	NaN	2.89062	0	NaN	1.16353	2	NaN	0.0648345	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.83314e-11	-1.54315e-12	NaN	NaN	17.7321	478.136	483.355	0	0	400.449	10.7979	10.9157	0.2	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.217	284.104	87598.7	1.0698	1011.21	0.0269644	0.00420127	0.00721609	946.132	1304.8	0.0067453	72.5118	358.665	279.325	-2.74609	0.6787	0.101781	2.83055	-5.38039e-14	-3.85354e-15	2.83055	5.14501	137.272	166.117	2.06068	NaN	0.26894	0.394253	-490.14	-0.00708982	1.08961	-0.0108259	0	48.0969	-7.2989	16.5101	41.1125	62.6992	87.9366	131.745	-0.0766301	1.00975	3.25845	1.01726	2.49692	1.07189	0.887034	1.07189	0.0560042	1.07189	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800001099	899999999	899999999	89999	89999	89	89	3	9	0	0	3	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69	0.409569	0.281805	0.0971326	0.109931	0.156827	141.056	NaN	NaN	0.00301209	0.000887034	0.0560042	NaN	NaN	0.000434067	11.81	478.099	10.7971	6.10275	68.304	1	13.8	12.0771	368.849	370.047	0.0410433	0	99.9686	-1.34944	-4.82589	-2.73972	-2.89671	62.97	61.32	54.2122	0.0291083	0.0257083	0.0127333	-0.184655	-0.0335954	283.932	NaN	286.95	0.05	0.05	NaN	2	167
DATA	2023-10-26T023000_AIU-1861.ghg	2023-10-26	03:00:00	299.1249	0	18000	18000	-0.105546	0	NaN	11.4634	0	NaN	2.98421	1	NaN	3.77339	1	NaN	0.0669311	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.61104e-10	-3.73876e-12	NaN	NaN	17.7129	477.652	483.006	0	0	411.068	11.085	11.2092	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.343	284.063	87579.7	1.0696	1011.37	0.0269663	0.00433714	0.00740744	971.078	1301.2	0.00692542	74.6295	330.12	279.702	-3.08	0.914108	0.110745	3.2147	-1.38882e-14	-9.09525e-15	3.2147	6.01118	139.688	163.47	1.97421	NaN	0.31413	0.503566	-214.577	-0.0161947	3.84135	-0.0337342	0	49.283	-7.47889	16.9173	42.1264	64.2454	90.105	134.994	-0.104517	1.00984	11.4244	1.01838	2.10654	1.07636	2.86208	1.07636	0.0472463	1.07636	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	0	13	0	1	14	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72	0.546342	0.336101	0.124688	0.132322	0.0099581	21.8641	NaN	NaN	0.0105608	0.00286208	0.0472463	NaN	NaN	0.000432519	11.81	477.614	11.0841	6.48536	70.2033	1	13.74	12.077	368.847	369.857	0.0238316	0.0001	99.9684	-1.13806	-4.86857	-2.75494	-2.93603	62.97	61.32	54.2122	0.0292056	0.0265417	0.0129917	-0.184072	-0.0559924	283.89	NaN	286.95	0.05	0.05	NaN	2	075
DATA	2023-10-26T030000_AIU-1861.ghg	2023-10-26	03:30:00	299.1458	0	18000	18000	-0.0960239	0	NaN	4.33422	0	NaN	-0.294629	2	NaN	-1.19752	2	NaN	-0.00660706	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.22241e-11	-9.77189e-13	NaN	NaN	18.0636	486.912	492.461	0	1	418.046	11.2686	11.397	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.166	283.906	87566.9	1.06996	1011.47	0.0269553	-0.000428138	0.00753318	987.017	1287.69	0.00704061	76.6504	300.67	279.939	-3.1533	1.06174	0.102543	3.32883	-1.6601e-14	-2.33752e-15	3.32883	6.75811	141.849	161.391	1.76526	NaN	0.299575	0.539777	-492.198	-0.00706016	-14.7108	-0.0133685	0	47.1756	-7.15907	16.1938	40.325	61.4981	86.252	129.221	-0.0950831	1.00989	4.23863	1.01873	-0.514306	1.07772	-1.34461	1.07772	-0.0115333	1.07772	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800011099	899999999	899999999	89999	89999	89	89	3	8	0	1	12	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68	0.645958	0.307103	0.126493	0.163736	0.0113918	12.128	NaN	NaN	0.00391654	-0.00134461	-0.0115333	NaN	NaN	0.000434023	11.81	486.874	11.2677	6.72198	67.8847	1	13.6133	12.0771	368.306	369.13	0.0410433	0	99.9623	-0.927671	-4.92713	-2.77373	-2.98512	62.97	61.32	54.2122	0.0290583	0.0260667	0.0133972	-0.198052	-0.0949205	283.72	NaN	286.917	0.05	0.05	NaN	2	156
DATA	2023-10-26T033000_AIU-1861.ghg	2023-10-26	04:00:00	299.1666	0	18000	18000	-0.129515	0	NaN	11.5074	0	NaN	-0.383551	2	NaN	-1.0373	2	NaN	-0.0086009	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.4974e-11	-1.72916e-12	NaN	NaN	18.3534	494.706	500.416	0	1	423.292	11.4096	11.5413	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.269	283.877	87560.5	1.06994	1011.55	0.0269545	-0.000557338	0.00762772	999.303	1285.21	0.00712914	77.7539	285.91	280.119	-3.6929	0.930025	0.122043	3.81016	-3.77389e-14	-4.08503e-15	3.81016	7.05998	137.067	165.864	1.83555	NaN	0.347922	0.579523	-290.397	-0.0119664	-30.0022	-0.0305597	0	48.4946	-7.35924	16.6466	41.4524	63.2176	88.6636	132.834	-0.128204	1.01023	11.2585	1.02031	-1.00242	1.08355	-1.58779	1.08355	-0.0224786	1.08355	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	1	4	3	0	45	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64	0.68783	0.311967	0.15925	0.20408	0.0538633	32.7768	NaN	NaN	0.0104025	-0.00158779	-0.0224786	NaN	NaN	0.000435295	11.7853	494.667	11.4087	6.90179	64.4855	1	13.62	12.0773	367.567	368.857	0.0238316	0	99.963	-1.43982	-5.02826	-2.80568	-3.05802	62.97	61.32	54.2122	0.0287083	0.0260417	0.0133445	-0.19281	-0.0426609	283.695	NaN	286.852	0.05	0.05	NaN	2	128
