DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	CHK
DATA	2022-06-29T053000_AIU-1671.ghg	2022-06-29	06:00:00	180.249	1	18000	18000	3.366544588966272e-7	1	NaN	0.0005048769292149902	1	NaN	-0.002430857581608398	1	NaN	-0.0006612322176266937	1	NaN	-0.000054878716333582924	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.8764776238326605e-14	-2.767301669580629e-15	NaN	NaN	10.73617442692732	275.8891117040491	283.41135387026884	0.6	0	1032.8685740638052	26.541781278328717	27.265455021976116	0.6	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.13342975616456	290.8831381700304	94111.68840950521	1.1158399249919022	1020.2036792004594	0.025697152517575875	-0.0000035561408184161733	0.01861229202353007	2498.56188254558	2023.4218253810518	0.0166800735541571	100	0	294.2375900947161	0.0022057265315993855	0.036244494155566714	-0.002022484391125746	0.036367829592064735	-1.108247515775073e-17	-2.6792389071270934e-18	0.036367829592064735	0.0406066263456784	131.48254686967016	86.51745313032984	-3.1879722896038514	NaN	0.0005492767763087845	0.00000139062155743759	-0.02749670099927448	-132.5068050925868	-0.20769498510930207	0.0008074311619818192	1	16.719634742145594	8	13	21	30	46	95	2.8700761321360757e-7	1.1729809363839754	0.0003299501065906282	1.1232302668707168	-0.002005996957407482	1.214399494515679	-0.0005455026438756706	1.214399494515679	-0.000045287119584667705	1.214399494515679	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800000099	800000099	899999999	899999999	89999	89999	89	89	4	6	0	5	1	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0000014526170511318974	0.0000012708223805502174	5.780368319306525e-8	0.000004316452235961154	0.014856151103349518	37.06307486003443	NaN	NaN	2.8984078087555237e-7	-5.455026438756706e-7	-0.000045287119584667705	NaN	NaN	24.790000915527344	275.8701262919108	26.539857763767237	21.013293830288784	86.62977169778613	111
DATA	2022-06-29T060000_AIU-1671.ghg	2022-06-29	06:30:00	180.27	1	18000	18000	2.2888483086168928e-7	1	NaN	0.00022169357784916012	1	NaN	0.00001947403990976458	2	NaN	0.00006984624999137577	2	NaN	4.3944940997850194e-7	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.23456233505026e-15	-7.936048419703536e-16	NaN	NaN	10.754945109208423	275.97606648812996	283.5168073667805	0	1	1036.5063942091201	26.597156439107263	27.323894331158726	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.13320000033906	290.42546325005424	94098.23746137152	1.117414983495554	1020.216439229627	0.025660388192203627	2.8476321766606924e-8	0.018677845543671828	2503.416877402373	1965.7960301489063	0.016715227394967308	100	0	294.26920357285064	0.0020608603426662702	0.03605159258438896	-0.0020429608712697195	0.03616819268838687	-6.905423295854467e-18	-7.65653590179628e-19	0.03616819268838687	0.03968250509451669	131.27170662919087	86.72829337080914	-3.2380763462573303	NaN	0.0004525861507482528	0.0000011117932590359558	-0.03502635920404273	-104.02165919601113	11.384056871424997	0.0004296799059475841	1	22.819934870436065	10	18	28	41	63	130	1.950390709080696e-7	1.1735332300140655	0.00019840168208504712	1.1236230570343362	-0.000009712384084691831	1.2149516179860533	0.000051461721578167335	1.2149516179860533	-2.1916877418754423e-7	1.2149516179860533	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800000099	800000099	899999999	899999999	89999	89999	89	89	9	10	0	24	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0000011383867325940783	0.000001041098473338578	4.4101312139254916e-8	0.000003399797099398121	0.009505168720933828	21.483181028836086	NaN	NaN	1.7403577921601866e-7	5.1461721578167334e-8	-2.1916877418754423e-7	NaN	NaN	24.790000915527344	275.95650440809464	26.59527285438112	21.045031362533575	86.64849105432299	078
DATA	2022-06-29T063000_AIU-1671.ghg	2022-06-29	07:00:00	180.291	1	18000	18000	2.0178097590431187e-7	1	NaN	0.00013604974562442994	1	NaN	0.0009397570577615052	1	NaN	-0.00004132472475296583	2	NaN	0.000021224858197432002	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0543555710773758e-14	1.0239345122846294e-15	NaN	NaN	10.732156768957768	276.2598401988099	283.87591836542293	0	1	1042.2504521653925	26.828898380908633	27.56853171685088	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.13315760209827	291.3243151482477	94092.71629513889	1.113803349206387	1020.3822056917601	0.025741316134877734	0.0000013753708111935937	0.01878135346981735	2525.0810684955118	2080.3662669618916	0.016862360382736807	100	0	294.4096197362428	0.0020160665329118864	0.03604167863333391	-0.0020479869918457964	0.03615606966599681	-5.780881501588612e-18	9.824265464767036e-19	0.03615606966599681	0.03967547742101085	131.20162256888102	86.79837743111896	-3.2471407879806105	NaN	0.0004256335460914947	0.0000010252022103696847	-0.04747533764505349	-76.74510979238124	0.1447711879371244	0.000281248677451783	1	28.222735083717353	13	22	35	51	77	160	1.7193819833875269e-7	1.1735668853919414	0.00016750157675869356	1.1236469954159085	0.0007371095816276372	1.2149852831951968	-0.000042469144793627876	1.2149852831951968	0.000016647968979643974	1.2149852831951968	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800000099	800000099	899999999	899999999	89999	89999	89	89	27	10	0	37	0	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0000010595441290847673	9.499473925836045e-7	4.0912899070997674e-8	0.00000317311091908973	0.005050558428755615	29.210420050677104	NaN	NaN	1.4738303777143768e-7	-4.246914479362788e-8	0.000016647968979643974	NaN	NaN	24.79519559902615	276.2366681026882	26.827373652935044	21.18533705849116	86.65068626382616	116
DATA	2022-06-29T070000_AIU-1671.ghg	2022-06-29	07:30:00	180.312	1	18000	18000	3.256897229410926e-7	1	NaN	-0.00032166535955165565	1	NaN	0.012362539446447388	1	NaN	-0.0031494219335072527	1	NaN	0.0002801248789209961	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.932144746047361e-14	-9.130336435883122e-15	NaN	NaN	10.425514279395236	271.48068747609364	279.2294286837387	0.1	0	1065.6841732228393	27.750446090771778	28.542513575030792	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.1334923655192	294.6961644202336	94089.90947938368	1.1006390083766173	1021.04155523862	0.026040028357415642	0.000018152092154080548	0.019203629130507747	2611.737343717841	2563.9656139798026	0.017447708998459044	100	0	294.9609374522894	0.002223036785907534	0.03618991694982268	-0.002014101720272766	0.036314027415396494	1.4540078496658463e-17	-8.567581902123199e-18	0.036314027415396494	0.040406695417741334	131.51508919137558	86.48491080862442	-3.179453880703253	NaN	0.0005439757967417266	0.0000013781235820457415	0.041928667663116787	86.89758590171141	-0.026019359610139996	-0.0005261824979111968	1	414.3017304816801	180	365	712	1260	2516	9030	2.776247161666868e-7	1.1731294224738529	0.0003251308494322095	1.1233358615522475	0.009933810779225463	1.2145478735849329	-0.0026473709391801044	1.2145478735849329	0.0002250919039578299	1.2145478735849329	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800000099	800001099	899999999	899999999	89999	89999	89	89	2	7	0	1	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.00000141885031751403	0.000001280797138320738	5.6599708256714574e-8	0.000004464939006682938	0.01273863253979117	121.46986138547241	NaN	NaN	2.8931427332421846e-7	-0.000002647370939180104	0.0002250919039578299	NaN	NaN	24.799999237060547	271.45165728420636	27.74944584147144	21.735930648697703	86.60149118465847	012
DATA	2022-06-29T073000_AIU-1671.ghg	2022-06-29	08:00:00	180.333	1	18000	18000	2.4020814076874967e-7	1	NaN	-0.0007375887496922106	1	NaN	0.017961515032498414	1	NaN	-0.00297042282717709	1	NaN	0.00040815599276295664	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.891365344940414e-14	6.341420309644971e-15	NaN	NaN	10.153223679871727	267.0080214404069	274.90905557211147	-0.7	0	1092.8851816532185	28.740537903568786	29.590999135836775	-0.7	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.134566186693	297.6405688120524	94098.30301909722	1.0894358218674685	1021.6699886450988	0.026297856706312628	0.00002644850833103959	0.019693791310821548	2705.161280868367	3063.8842114492663	0.018077055036673218	88.29189010340514	358.7229305808992	295.53765561754415	0.0027721387244334043	0.03674759069312774	-0.0019261401246379482	0.0369023060341342	6.7714930590279995e-18	5.802457949015504e-18	0.0369023060341342	0.04039109037717205	132.31406734703444	85.68593265296558	-2.991950468892912	NaN	0.00046956209894590174	0.000001176136852241307	0.01176445949487505	309.70398611064263	-0.04106495183494626	-0.0014112662678001776	1	217.83596336091213	95	190	366	640	1256	4337	2.0503972658763819e-7	1.1715200013499811	0.00023451251352476734	1.1221933474828898	0.014470803495476157	1.212943861515785	-0.0025201651320254283	1.212943861515785	0.0003288333504210069	1.212943861515785	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800000099	800000099	899999999	899999999	89999	89999	89	89	13	23	0	18	2	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.000001222230296356301	0.0000010838129936822238	4.623041444408986e-8	0.0000037296437634732274	0.012680917578030554	214.1456636703641	NaN	NaN	2.1069475961110187e-7	-0.0000025201651320254285	0.0003288333504210069	NaN	NaN	25.29467472754582	266.98519639417884	28.73904424042177	22.311780562082905	86.49582571983339	085
DATA	2022-06-29T080000_AIU-1671.ghg	2022-06-29	08:30:00	180.354	1	18000	18000	5.939085218153758e-8	1	NaN	0.00040414023692370525	1	NaN	-0.006843261076314098	1	NaN	0.0009999490524828579	1	NaN	-0.00015564080906607804	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.194533989259472e-14	3.568459910737414e-15	NaN	NaN	10.000345921593263	263.7738946614432	271.7819246425121	0.2	0	1117.0904311769218	29.464910117191444	30.35944853961881	0.2	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.1343980119493	298.535038619995	94099.7657374132	1.0858877585651896	1022.1046978468058	0.026376477046847847	-0.000010085524427481856	0.020129969914712102	2773.384871136503	3231.6968139436863	0.01853779983790436	85.81822586729915	458.3119428071832	295.9478964818944	0.002794692270260474	0.03683060503326772	-0.0019338739119929339	0.03698707396252785	-3.49923629475147e-17	3.1944234872532456e-18	0.03698707396252785	0.03956899681892161	132.3392665680294	85.66073343197061	-2.9970837875507854	NaN	0.00023386611964541893	6.925165104581201e-7	-0.0026530551820823415	-1373.3223585422277	-0.059056673772467316	0.0015569851134493125	1	12.587580525971099	6	10	15	23	34	71	5.070565435357865e-8	1.1712865742229783	0.000020213434762002472	1.1220307847160527	-0.005526022041609201	1.212715918478671	0.0008483547123324779	1.212715918478671	-0.00012568197119498	1.212715918478671	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800000099	800000099	899999999	899999999	89999	89999	89	89	17	22	1	25	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	6.942145740663697e-7	6.681137018138781e-7	2.2704745035992248e-8	0.0000020918575014058695	0.007884203565688667	161.52795516434517	NaN	NaN	1.8212090320428293e-8	8.483547123324778e-7	-0.00012568197119498	NaN	NaN	25.585454787572182	263.75475039164235	29.46316461722053	22.722265178468458	86.37504482523602	247
DATA	2022-06-29T083000_AIU-1671.ghg	2022-06-29	09:00:00	180.374	1	18000	18000	5.6802023062939834e-8	1	NaN	0.0006710674770136096	1	NaN	-0.011810570620893312	1	NaN	0.0006151309153963341	1	NaN	-0.0002691142843934471	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.731150192680555e-14	7.845345301770161e-15	NaN	NaN	9.837236170849831	261.15783167357523	269.35669429843335	-0.6	0	1146.5576070387178	30.438681489661437	31.39428204131358	-0.6	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.1336997595893	300.44275779215496	94089.63933680556	1.07847485996582	1022.7024900808545	0.02654788673748127	-0.00001743860562869537	0.02066096843283972	2864.7327914266793	3616.5940448217843	0.019157580023232555	79.21079214097543	751.861253395105	296.4835782328811	0.00247410210311904	0.036556682803150664	-0.0019949400177057355	0.03669457758935335	9.142636421274268e-18	6.842521695907455e-18	0.03669457758935335	0.03946192201674522	131.87178920523962	86.12821079476036	-3.116482931502029	NaN	0.00022949693458763389	6.82254369626451e-7	-0.0015100792311263645	-2412.7873060556713	-0.05681922563728359	0.0026511235234499323	1	9.6069301559274	4	7	12	17	26	54	4.8462384678700856e-8	1.1720847713031388	0.000010417628582046933	1.1225930966577198	-0.009520278440884749	1.2135049245063072	0.000548414884442209	1.2135049245063072	-0.00021692795395615504	1.2135049245063072	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800000099	800000099	899999999	899999999	89999	89999	89	89	3	7	0	6	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	6.763241588868365e-7	6.657348296950252e-7	2.2449750671040275e-8	0.0000020733883485725706	0.01128269994786787	278.0514613558698	NaN	NaN	9.445164591380008e-9	5.48414884442209e-7	-0.00021692795395615504	NaN	NaN	26.479999542236328	261.139783126831	30.436973724683114	23.257162632730267	86.22281813176474	174
DATA	2022-06-29T090000_AIU-1671.ghg	2022-06-29	09:30:00	180.395	1	18000	18000	6.178605424263826e-8	1	NaN	0.00022313722822515	1	NaN	-0.0036697201480490613	1	NaN	0.00043232052500056557	1	NaN	-0.00008359965902911664	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.7317259448863168e-14	2.059771135725197e-15	NaN	NaN	9.790954839999122	259.7369516799306	268.01705929622716	-0.2	0	1164.5679981969101	30.89395741464696	31.878820332426113	-0.3	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.1332347310384	300.2195801374648	94089.322546875	1.0790849805088674	1022.962368565039	0.026528255509751072	-0.000005417257905086758	0.02098551568707109	2907.571239991516	3569.596627972061	0.01944750975699327	81.4537759590878	662.025387980545	296.72966150976987	0.0022721661362221438	0.03649273800839567	-0.0020431511104883017	0.036620446921908106	-5.322658692451483e-18	1.7686997572613377e-18	0.036620446921908106	0.039561336564941055	131.56283729976576	86.43716270023423	-3.1983431042076322	NaN	0.00023928606439844603	7.007602896496354e-7	-0.005148125236833755	-707.733365523341	-0.06080497128473864	0.0008447716324261066	1	16.950456668460436	8	13	21	30	46	96	5.270555863803536e-8	1.1722872470997754	0.000016339800473493277	1.1227370366692775	-0.00295849564488934	1.2137068981654824	0.0003686608015732986	1.2137068981654824	-0.00006739729929634099	1.2137068981654824	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800000099	800000099	899999999	899999999	89999	89999	89	89	11	6	0	9	0	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	7.096150171386156e-7	6.690714966640099e-7	2.2834065496645254e-8	0.0000020733409665733188	0.011443467630749205	330.7025787479372	NaN	NaN	1.4802376404553022e-8	3.686608015732986e-7	-0.00006739729929634099	NaN	NaN	27.50461906602629	259.71706005520275	30.89232536665605	23.50221189159819	86.14427115334405	138
DATA	2022-06-29T093000_AIU-1671.ghg	2022-06-29	10:00:00	180.416	1	18000	18000	1.1166872412505055e-7	1	NaN	0.00013498006052490061	1	NaN	-0.0006353883589837324	2	NaN	0.0005869267608660623	1	NaN	-0.000014514591741587488	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.7454513094332144e-14	-2.135132994347401e-15	NaN	NaN	9.619804169304274	257.6257384113641	266.0087958177667	-0.5	0	1176.7478800489646	31.51421132760409	32.539673473994796	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.13295747714574	303.04155082194	94078.2394626736	1.068656784252601	1023.3753572670927	0.026780767454021488	-9.405455448548691e-7	0.021204997161805676	2965.5967963783096	4204.83194025264	0.01984266368236839	70.52830739770604	1239.2351438743308	297.0579785470326	0.002114063480073435	0.03631995423096748	-0.002067451379449468	0.036440124793196596	5.9288364991970215e-18	-1.8144353863280873e-18	0.036440124793196596	0.03967547742101086	131.33123765391377	86.66876234608621	-3.252455407086664	NaN	0.0003232560437993054	8.451129198874302e-7	-0.02098335624164969	-173.63761821705373	-0.21243710026540866	0.0003818121662785271	1	25.074764213491697	11	19	31	45	69	142	9.521696338554438e-8	1.1727818253654143	0.0000886407150672352	1.1230886803112923	-0.0005240823750205154	1.214200597441421	0.00048323879645022493	1.214200597441421	-0.000011971956370983947	1.214200597441421	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800000099	800000099	899999999	899999999	89999	89999	89	89	31	19	0	18	1	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	8.663299864400528e-7	7.930112898424592e-7	3.08845634923484e-8	0.000002667572400701553	0.015207090067417198	773.1516260268368	NaN	NaN	8.105131188637458e-8	4.832387964502249e-7	-0.000011971956370983947	NaN	NaN	28.450000762939453	257.6082390467325	31.512026973300497	23.828946131282365	85.96722502538893	071
DATA	2022-06-29T100000_AIU-1671.ghg	2022-06-29	10:30:00	180.437	1	18000	18000	1.1594936107268231e-7	1	NaN	0.0024751460905273245	1	NaN	-0.04236533235290955	1	NaN	-0.0015477910843978294	1	NaN	-0.0009651051595595691	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.061580436205925e-14	-5.596216061692218e-15	NaN	NaN	9.791436496596614	259.85643838884033	267.54305999668776	-0.6	0	1082.5668954569999	28.730409258018547	29.580262299852855	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.13306199052596	300.2017348073324	94045.09461328125	1.0795347267622244	1021.7102809080942	0.026539153726745132	-0.00006253881433946007	0.019507855790379898	2702.6788275218873	3565.861779553019	0.018070614410792038	75.79314607815977	863.1829520311317	295.5225581668653	0.0022026132411976846	0.03650138221194761	-0.002059103295252293	0.03662570565673109	7.866899987798897e-18	-5.169395152555266e-18	0.03662570565673109	0.04049570843752494	131.45322808037298	86.546771919627	-3.2228775881048186	NaN	0.0003277297534190758	8.670801825344289e-7	-0.0011915090694452916	-3057.886921243693	-0.0584238563245294	0.006847319382022495	1	5.957104370515979	3	5	7	11	16	34	9.890987353218596e-8	1.1722728675307788	0.00009791515969475322	1.1227268138589992	-0.034195779554265546	1.2136925515384767	-0.0011289086351291384	1.2136925515384767	-0.0007789983330726015	1.2136925515384767	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800001099	800001099	899999999	899999999	89999	89999	89	89	19	11	0	16	2	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	8.80012366681209e-7	8.224381080281406e-7	3.170989035950826e-8	0.0000027107218473586967	0.037924658300435565	2672.368632035108	NaN	NaN	8.877395233848553e-8	-0.0000011289086351291384	-0.0007789983330726015	NaN	NaN	28.458533774905735	259.8393494906954	28.729240764353243	22.282192823357068	85.2250443172455	014
DATA	2022-06-29T103000_AIU-1671.ghg	2022-06-29	11:00:00	180.458	1	18000	18000	6.686330333445123e-8	1	NaN	-0.00045111934845634585	1	NaN	0.008623462777533336	2	NaN	0.0009607771650795807	1	NaN	0.00019699259395933354	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.779493729659594e-14	2.8218459854442808e-15	NaN	NaN	9.754505556892692	261.3895946752688	268.5152508080105	-0.2	0	990.313885294595	26.53724922997576	27.26067249002017	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.13319678243	303.0477696533204	94023.86019726562	1.070051340982809	1020.5136478389076	0.02679680616826003	0.000012765120088564813	0.017845456518770054	2495.803905065631	4206.333769633114	0.016677196537485346	59.3344237940329	1710.5298645674825	294.2196074553643	0.0022364555309565552	0.03641420808807014	-0.0020440681141658916	0.036540039661699476	2.522851859744696e-17	2.8494460466994747e-18	0.036540039661699476	0.03956133656494106	131.51452679383698	86.48547320616304	-3.20682862177635	NaN	0.00024997213907966787	7.142947219043269e-7	0.00289947211265329	1256.6080508585594	-0.052313016255099376	-0.0016526329788804548	1	359.16335890979894	156	313	600	1045	2040	6971	5.702591048514732e-8	1.1725074227769867	0.000028385181223487975	1.122893572490933	0.006963907860410958	1.2139266214865276	0.000759990670097678	1.2139266214865276	0.00015908206585992237	1.2139266214865276	NaN	NaN	NaN	NaN	800000099	811110099	800000099	800000199	800000099	800000099	899999999	899999999	89999	89999	89	89	19	8	0	13	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	7.194940674202737e-7	6.848559143716119e-7	2.4239462016768028e-8	0.00000223751964231193	0.004803090729693592	1426.5177316374868	NaN	NaN	2.5993708154452154e-8	7.59990670097678e-7	0.00015908206585992237	NaN	NaN	28.454395979139537	261.37074462382	26.53510964181686	20.98561724927692	85.67528187582226	005
