DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	other_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	LOGGERPOWER_1_1_1	LOGGERTEMP_1_1_1	VIN_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	PPFD_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_1	SHF_1_1_1	SHF_2_1_1	SHF_3_1_1	SHFSENS1_1_1_1	SHFSENS2_2_1_1	SHFSENS3_3_1_1	SWC_1_1_1	SWC_2_1_1	SWC_3_1_1	SWIN_1_1_1	SWOUT_1_1_1	TA_1_1_1	TC_1_1_1	TS_1_1_1	TS_2_1_1	TS_3_1_1	TSENSOR_1_1_1	VERSION_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	[OTHER]	[C]	[V]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[m]	[%]	[W/m^2]	[W/m^2]	[W/m^2]	[W/m^2]	[OTHER]	[OTHER]	[OTHER]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[K]	[K]	[K]	[K]	[C]	[OTHER]	209
DATA	2023-08-30T233000_AIU-1861.ghg	2023-08-31	00:00:00	243	0	18000	18000	-0.0637475	0	NaN	-35.8476	0	NaN	2.53263	0	NaN	1.65408	0	NaN	0.0572377	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.14995e-12	-7.26522e-14	NaN	NaN	15.3939	424.887	431.076	0	0	520.2	14.358	14.5671	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	298.056	291.997	87956.1	1.04371	1013.36	0.0276009	0.00370901	0.009374	1263.21	2169.94	0.00898141	58.2141	906.726	283.583	2.37518	1.31165	0.0446207	2.71365	2.80935e-14	-1.39662e-16	2.71365	4.88546	274.101	28.909	0.942161	NaN	0.247139	0.294306	33.5407	0.103605	-14.1543	0.137144	0	45.3126	-6.87635	15.5543	38.7325	59.0695	82.8458	124.118	-0.0630197	1.01155	-34.8735	1.02405	4.65287	1.11072	3.07604	1.11072	0.105156	1.11072	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	6	5	1	7	13	25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.315615	0.177787	0.0952103	0.0825603	0.00199155	3.00647	NaN	NaN	-0.0329726	0.00307604	0.105156	NaN	NaN	0.000384145	10.29	424.854	14.3569	10.3647	96.4119	1	23.36	12.0772	341.568	409.459	0.0754667	0	58.5288	-73.8103	-10.7553	-4.34763	-5.99461	62.97	61.32	54.0062	0.0137028	0.0138583	0.00497222	-3.70533	2.2141	292.553	NaN	298.61	0.05	0.05	NaN	2	169
DATA	2023-08-31T000000_AIU-1861.ghg	2023-08-31	00:30:00	243.0208	0	18000	18000	-0.0323332	0	NaN	-25.3211	0	NaN	1.54564	0	NaN	1.48058	0	NaN	0.0349108	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.97602e-11	2.02516e-12	NaN	NaN	15.4285	424.839	431.045	0	0	522.841	14.397	14.6073	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	297.659	291.38	87976.9	1.04615	1013.37	0.027536	0.00226222	0.0094216	1266.94	2087.69	0.00900594	60.6864	820.745	283.627	1.27424	1.33331	0.04114	1.84474	-7.6764e-14	3.87337e-15	1.84474	4.21044	255.741	46.2977	1.27787	NaN	0.175803	0.235183	17.0954	0.203272	-16.3823	0.135861	1	26.4145	12	25	53	103	233	1113	-0.0319294	1.01265	-24.6114	1.02558	3.05236	1.12073	2.43631	1.12073	0.0689427	1.12073	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	16	15	4	7	2	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.316705	0.108512	0.0451488	0.0970595	0.0184533	5.9052	NaN	NaN	-0.0232153	0.00243631	0.0689427	NaN	NaN	0.000387825	10.3975	424.81	14.3958	10.4088	96.3649	1	22.62	12.0764	347.271	405.498	0.0569311	0	60.3306	-63.6493	-11.6277	-4.92206	-4.95626	62.97	61.32	54.0062	0.0162833	0.0119333	0.00521389	-3.23117	2.19117	292.089	NaN	298.163	1.31417	0.05	NaN	2	175
DATA	2023-08-31T003000_AIU-1861.ghg	2023-08-31	01:00:00	243.0416	0	18000	18000	0.0706067	1	NaN	0.0853086	2	NaN	-1.55372	1	NaN	-4.43417	1	NaN	-0.0350442	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.16374e-10	-4.0245e-12	NaN	NaN	15.1856	415.818	421.884	0	1	525.156	14.38	14.5898	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	297.589	289.924	88028.4	1.05203	1013.32	0.0273824	-0.00227086	0.00946331	1266.19	1904.26	0.00899527	66.4924	638.071	283.618	-0.791841	0.202485	-0.0144322	0.817447	-1.07689e-13	-7.66343e-15	0.817447	1.99024	146.933	165.656	-1.01162	NaN	0.259065	0.467165	-16243.5	-0.000213932	-0.054906	-0.000308892	0	97.5994	-14.8111	33.5027	83.4265	127.231	178.443	267.34	0.0698875	1.01029	-0.00674484	1.01307	-1.45457	1.05722	-4.18436	1.05722	-0.0328078	1.05722	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800101099	899999999	899999999	89999	89999	89	89	1	7	4	1	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.29342	0.625545	0.0153655	0.350508	0.0170114	6.83911	NaN	NaN	-0.00000632694	-0.00418436	-0.0328078	NaN	NaN	0.000387285	10.3912	415.787	14.379	10.3998	96.3872	1	22.0267	12.0772	356.286	399.019	0.062227	0	62.3216	-46.3605	-12.4114	-5.48797	-6.94605	62.97	61.32	54.0062	0.0175167	0.0104917	0.00501111	-1.51044	2.11758	291.597	NaN	297.774	0.05	0.05	NaN	2	070
DATA	2023-08-31T010000_AIU-1861.ghg	2023-08-31	01:30:00	243.0624	0	18000	18000	0.0199453	1	NaN	-14.682	1	NaN	-2.72045	1	NaN	2.26679	1	NaN	-0.061274	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.18254e-11	4.08069e-13	NaN	NaN	15.4963	422.207	428.45	-0.1	0	534.745	14.5695	14.7849	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	295.695	288.469	88026.2	1.05724	1013.4	0.0272456	-0.00397055	0.00963611	1282.84	1735.32	0.00911444	73.9253	452.478	283.814	-0.10892	1.25671	-0.0502402	1.26242	1.41311e-14	7.63109e-16	1.26242	2.37567	206.373	94.9535	-2.28079	NaN	0.137352	0.128003	14.0657	0.247056	5.39688	0.0997692	1	21.7035	9	21	44	85	192	922	0.0196925	1.01284	-14.4759	1.0251	-1.38709	1.11959	2.70528	1.11959	-0.0312421	1.11959	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000199	899999999	899999999	89999	89999	89	89	8	7	1	0	0	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.142416	0.0917784	0.021811	0.182928	0.0116706	84.0905	NaN	NaN	-0.0135111	0.00270528	-0.0312421	NaN	NaN	0.00039323	10.24	422.174	14.5682	10.594	96.2249	1	21.25	12.0775	343.219	392.833	0.0542831	0	71.1134	-53.4738	-13.2629	-6.00239	-7.7792	62.97	61.32	54.0062	0.0156667	0.00895	0.00479167	-3.99833	-0.138648	289.489	NaN	297.326	1.31417	0.05	NaN	2	142
DATA	2023-08-31T013000_AIU-1861.ghg	2023-08-31	02:00:00	243.0833	0	18000	18000	0.0363835	1	NaN	-13.7191	1	NaN	-0.575342	2	NaN	1.26485	1	NaN	-0.0129545	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.55993e-11	-1.28284e-12	NaN	NaN	15.4361	420.114	426.572	0	0	556.25	15.1391	15.3718	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	295.331	288.13	88017.7	1.05814	1013.71	0.0272163	-0.000839448	0.0100236	1332.86	1697.99	0.00947283	78.4965	365.127	284.39	-0.87061	1.29019	-0.0241635	1.55664	1.15677e-13	-2.30623e-15	1.55664	3.08417	184.381	124.011	-0.88943	NaN	0.18543	0.396096	37.0393	0.0938192	23.8451	0.0689739	1	18.8662	8	17	35	66	143	603	0.0360309	1.00978	-13.5047	1.01852	0.487107	1.08802	1.79729	1.08802	0.0109678	1.08802	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	14	0	0	2	8	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.248865	0.509553	0.0337734	0.210846	0.0149375	6.63615	NaN	NaN	-0.0125899	0.00179729	0.0109678	NaN	NaN	0.000398164	10.2992	420.078	15.1379	11.1711	96.0982	1	20.2767	12.0773	332.163	389.185	0.0754667	0	76.7531	-61.829	-14.3007	-6.52284	-8.47923	62.97	61.32	54.0062	0.0149333	0.00885	0.00323333	-2.64575	2.16077	288.94	NaN	296.833	0.05	0.05	NaN	2	194
DATA	2023-08-31T020000_AIU-1861.ghg	2023-08-31	02:30:00	243.1041	0	18000	18000	-0.01513	1	NaN	-15.5968	0	NaN	-1.00954	2	NaN	1.85967	0	NaN	-0.0227227	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.71108e-11	2.77882e-12	NaN	NaN	15.6135	424.39	430.981	0	0	562.659	15.2936	15.5312	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	294.719	287.754	88016.9	1.05946	1013.79	0.027181	-0.00147243	0.0101391	1346.46	1657.26	0.0095701	81.2459	310.805	284.543	-0.680724	1.63859	-0.0338538	1.77469	-2.18027e-14	4.93873e-15	1.77469	4.01295	193.118	112.56	-1.09303	NaN	0.119503	0.350075	8.72069	0.398478	15.4495	0.121514	1	47.8503	21	46	101	203	482	2557	-0.0148738	1.01722	-15.1259	1.03521	0.229535	1.16502	2.28084	1.16502	0.00516636	1.16502	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	13	3	1	8	8	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.271343	0.380522	0.0482838	0.103077	0.00578285	3.91408	NaN	NaN	-0.0140828	0.00228084	0.00516636	NaN	NaN	0.000402881	10.36	424.355	15.2924	11.3242	95.9915	1	19.0267	12.0775	331.076	388.668	0.0728188	0	81.0288	-62.2205	-15.4439	-7.14284	-9.23394	62.97	61.32	54.0062	0.0130278	0.00851667	0.002825	-2.75526	1.87388	288.236	NaN	296.454	1.31417	0.05	NaN	2	173
DATA	2023-08-31T023000_AIU-1861.ghg	2023-08-31	03:00:00	243.1249	0	18000	18000	0.0261181	0	NaN	-12.2962	0	NaN	5.7562	2	NaN	4.19195	1	NaN	0.129516	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.79162e-10	6.47814e-12	NaN	NaN	15.762	427.923	434.648	0	0	569.921	15.4728	15.716	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	294.355	287.396	88011.1	1.06063	1013.89	0.027149	0.00839262	0.01027	1362.14	1619.38	0.00968287	84.115	257.238	284.718	-0.0167445	2.14437	-0.0562829	2.14517	1.62628e-14	1.13667e-14	2.14517	3.93215	211.024	90.4474	-1.50345	NaN	0.156924	0.224399	25.0461	0.138744	-2.13616	0.0728664	1	38.0365	17	36	75	144	324	1500	0.0258225	1.01145	-11.7028	1.02328	6.01808	1.10914	4.29489	1.10914	0.135408	1.10914	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000199	899999999	899999999	89999	89999	89	89	25	6	0	7	3	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.270674	0.131117	0.0470061	0.0571947	0.00600531	24.2778	NaN	NaN	-0.0108827	0.00429489	0.135408	NaN	NaN	0.000406008	10.2608	427.89	15.4717	11.4987	95.8832	1	18.34	12.0769	341.793	388.111	0.0463392	0	84.6109	-50.1332	-16.0899	-7.67064	-9.78357	62.97	61.32	54.0062	0.0142194	0.00831667	0.00505	-1.89198	1.92401	287.744	NaN	296.079	0.05	0.05	NaN	2	200
DATA	2023-08-31T030000_AIU-1861.ghg	2023-08-31	03:30:00	243.1458	0	18000	18000	-0.0430125	0	NaN	-24.6353	0	NaN	-3.82768	1	NaN	2.13374	0	NaN	-0.0861311	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.23855e-11	1.52817e-12	NaN	NaN	15.7736	428.431	435.153	0	0	568.703	15.4467	15.689	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	294.383	287.486	87998.9	1.06017	1013.87	0.0271612	-0.00558129	0.010248	1359.65	1628.8	0.00966643	83.4756	269.149	284.69	0.703062	2.75773	-0.00589323	2.84594	9.25767e-14	2.68711e-15	2.84594	5.58558	226.378	75.6975	-0.118645	NaN	0.201424	0.38205	26.4348	0.131455	6.43609	0.113786	0	43.2067	-6.55679	14.8315	36.9325	56.3244	78.9957	118.35	-0.0424689	1.0128	-24.2072	1.02684	-1.56195	1.12276	3.05335	1.12276	-0.0351473	1.12276	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	25	9	0	23	17	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.526972	0.165894	0.0712344	0.0523526	0.00404492	3.95534	NaN	NaN	-0.0225209	0.00305335	-0.0351473	NaN	NaN	0.000411737	10.2368	428.398	15.4454	11.4715	95.8577	1	17.8867	12.0774	328.505	387.512	0.056931	0	84.6328	-63.9212	-16.2522	-8.01005	-10.0911	62.97	61.32	54.0062	0.015	0.00955	0.00668333	-2.56653	2.34742	287.767	NaN	295.852	2.57833	0.05	NaN	2	156
DATA	2023-08-31T033000_AIU-1861.ghg	2023-08-31	04:00:00	243.1666	0	18000	18000	-0.0907563	0	NaN	-33.955	0	NaN	1.21979	0	NaN	1.56134	0	NaN	0.0274683	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.75876e-12	3.54206e-13	NaN	NaN	15.4368	420.483	427	0	0	560.298	15.2619	15.4985	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	294.922	288.253	87981.8	1.05722	1013.79	0.027239	0.00177994	0.0100966	1343.13	1711.39	0.00955016	78.4819	368.258	284.506	1.23137	3.54786	0.0136332	3.7555	7.23747e-15	6.32174e-16	3.7555	6.33218	231.911	70.8594	0.207995	NaN	0.292993	0.439165	59.0202	0.0588782	-27.8366	0.108128	0	45.2836	-6.87196	15.5444	38.7077	59.0317	82.7928	124.039	-0.0896867	1.01193	-33.0464	1.02571	3.53146	1.11449	2.91289	1.11449	0.0795241	1.11449	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	17	8	0	11	15	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.514685	0.229612	0.134032	0.0588533	0.00452718	8.25291	NaN	NaN	-0.030833	0.00291289	0.0795241	NaN	NaN	0.00041047	10.22	420.45	15.2608	11.2869	95.9388	1	17.6	12.0774	328.233	390.491	0.0661989	0	80.3591	-67.5212	-16.4901	-8.21495	-10.274	62.97	61.32	54.0062	0.0147167	0.00941667	0.00765	-2.10809	3.15477	288.44	NaN	295.607	0.05	0.05	NaN	2	168
