DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	other_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	LOGGERPOWER_1_1_1	LOGGERTEMP_1_1_1	VIN_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	PPFD_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_1	SHF_1_1_1	SHF_2_1_1	SHF_3_1_1	SHFSENS1_1_1_1	SHFSENS2_2_1_1	SHFSENS3_3_1_1	SWC_1_1_1	SWC_2_1_1	SWC_3_1_1	SWIN_1_1_1	SWOUT_1_1_1	TA_1_1_1	TC_1_1_1	TS_1_1_1	TS_2_1_1	TS_3_1_1	TSENSOR_1_1_1	VERSION_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	[OTHER]	[C]	[V]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[m]	[%]	[W/m^2]	[W/m^2]	[W/m^2]	[W/m^2]	[OTHER]	[OTHER]	[OTHER]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[K]	[K]	[K]	[K]	[C]	[OTHER]	209
DATA	2024-07-01T233000_AIU-1861.ghg	2024-07-02	00:00:00	184	0	18000	18000	-0.00120006	1	NaN	-1.24275	1	NaN	-0.562731	2	NaN	1.71084	2	NaN	-0.0127197	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.29883e-11	-5.50787e-13	NaN	NaN	18.7112	518.463	530.118	0.1	0	793.478	21.9863	22.4805	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	299.342	292.149	87659.3	1.03663	1017.66	0.0277087	-0.000824234	0.0142985	1927.82	2190.57	0.0137932	88.0054	262.751	290.082	1.07719	-0.377772	0.0119955	1.14157	2.44554e-14	-6.94143e-16	1.14157	1.89775	322.715	340.674	0.602071	NaN	0.0340243	0.0615461	2.52188	1.37794	2.20843	0.034623	1	228.079	101	228	511	1056	2641	NaN	-0.00116066	1.03395	-1.19084	1.06872	-0.310207	1.31785	1.36046	1.31785	-0.00701175	1.31785	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	4	1	2	9	3	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89	0.0303259	0.0901225	0.00264377	0.035884	0.203983	21.5081	NaN	NaN	-0.00112882	0.00136046	-0.00701175	NaN	NaN	0.000369478	11.89	518.423	21.9846	16.8599	90.5477	1	22.4	12.0741	378.366	410.808	0.0675228	0	99.9763	-33.8766	-20.1054	-6.29387	-5.75132	62.97	61.32	63.8	0.0322444	0.0185917	0.0381444	-1.16851	0.26663	292.615	NaN	297.453	0.05	0.05	NaN	2	125
DATA	2024-07-02T000000_AIU-1861.ghg	2024-07-02	00:30:00	184.0208	0	18000	18000	-0.0620807	1	NaN	-8.2716	1	NaN	-7.07408	1	NaN	13.5389	1	NaN	-0.159887	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0767e-10	8.68799e-12	NaN	NaN	18.5131	512.833	524.077	0	0	774.508	21.4547	21.9251	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	299.067	292.077	87662.1	1.03713	1017.36	0.027701	-0.0103607	0.0139566	1881.27	2180.78	0.0134569	86.2658	299.512	289.697	0.0220865	0.421721	0.0346122	0.423715	-1.79049e-13	1.12174e-14	0.423715	7.81589	283.368	87.002	4.68556	NaN	0.244659	2.57152	140.865	0.024669	1.16928	0.032042	0	63.1268	-9.57974	21.6694	53.9599	82.2922	115.416	172.914	-0.0611681	1.01492	-8.557	1.01596	-5.64281	1.06375	13.2717	1.06375	-0.127538	1.06375	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800101099	801111099	899999999	899999999	89999	89999	89	89	2	0	2	1	1	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.331034	4.77128	0.0407319	0.0499191	0.213632	20.0928	NaN	NaN	-0.00810985	0.0132717	-0.127538	NaN	NaN	0.000371324	11.8784	512.788	21.453	16.4751	88.3222	1	22.1133	12.073	384.43	410.384	0.0503111	0	99.9742	-27.954	-20.92	-6.69719	-5.70536	62.97	61.32	63.8	0.0349333	0.0175833	0.038	-1.24889	0.751365	292.286	NaN	297.152	0.05	0.05	NaN	2	238
DATA	2024-07-02T003000_AIU-1861.ghg	2024-07-02	01:00:00	184.0416	0	18000	18000	0.0116823	2	NaN	-8.53673	0	NaN	-16.8966	1	NaN	10.8831	1	NaN	-0.38226	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.08253e-11	-2.03615e-12	NaN	NaN	16.6893	463.63	474.604	0	0	832.373	23.1234	23.6707	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	299.906	293.068	87709.1	1.03352	1018.33	0.0277801	-0.0247704	0.0149994	2028.68	2319.41	0.0145129	87.4653	290.73	290.889	-0.951442	0.473521	0.0253388	1.06306	-7.49573e-14	-2.4462e-15	1.06306	5.24997	166.235	153.541	1.36581	NaN	0.106317	1.08071	11.2082	0.310041	0.505235	0.0762919	1	25.1606	11	24	51	100	231	1140	0.0115147	1.01456	-9.23502	1.02846	-13.6415	1.13532	10.1489	1.13532	-0.308619	1.13532	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800101099	899999999	899999999	89999	89999	89	89	1	0	3	1	8	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92	1.32492	0.804768	0.0317339	0.0696913	0.15864	331.116	NaN	NaN	-0.00877465	0.0101489	-0.308619	NaN	NaN	0.000372072	11.87	463.59	23.1218	17.6631	92.1502	1	22.0867	12.0744	398.283	416.534	0.0529592	0	99.9715	-21.1233	-20.0099	-7.09696	-6.22364	62.97	61.32	63.8	0.0345	0.0163417	0.038	-0.741531	2.12984	293.196	NaN	297.05	0.05	0.05	NaN	2	032
DATA	2024-07-02T010000_AIU-1861.ghg	2024-07-02	01:30:00	184.0624	0	18000	18000	-0.0440777	2	NaN	-5.55917	0	NaN	5.51471	0	NaN	8.67324	0	NaN	0.124752	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.17252e-11	3.45146e-12	NaN	NaN	17.3106	480.51	491.883	0	0	832.998	23.1224	23.6697	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	299.48	292.986	87754.2	1.03434	1018.33	0.0277581	0.00808395	0.0150106	2029.63	2307.68	0.0145122	87.9512	278.049	290.896	-1.86664	-0.610321	0.0589791	1.96477	9.4322e-14	4.14342e-15	1.96477	5.81467	98.1259	198.106	1.72018	NaN	0.206432	1.18517	126.036	0.0275715	-1.00806	0.0255671	0	49.3098	-7.48295	16.9264	42.1492	64.2803	90.154	135.067	-0.0437084	1.00845	-5.15332	1.01591	5.6299	1.07471	8.30469	1.07471	0.127358	1.07471	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800110099	899999999	899999999	89999	89999	89	89	3	0	2	17	6	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	1.5425	0.774078	0.0537737	0.0237507	0.0461363	36.505	NaN	NaN	-0.00489255	0.00830469	0.127358	NaN	NaN	0.00036595	11.9058	480.474	23.1208	17.6736	92.8284	1	22.29	12.074	403.023	417.397	0.058255	0	99.9796	-16.2739	-17.9688	-6.96482	-5.9495	62.97	61.32	63.8	0.03255	0.0155833	0.038	-0.901138	0.999331	293.004	NaN	297.05	0.05	0.05	NaN	2	061
DATA	2024-07-02T013000_AIU-1861.ghg	2024-07-02	02:00:00	184.0833	0	18000	18000	-0.0378539	0	NaN	-6.27832	0	NaN	6.72432	0	NaN	3.73797	1	NaN	0.152106	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.45008e-11	2.64365e-12	NaN	NaN	16.9655	470.674	481.671	0	0	822.941	22.8309	23.3643	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	299.379	292.922	87782.6	1.03502	1018.16	0.027743	0.00985649	0.0148294	2004.69	2298.54	0.0143277	87.2157	293.852	290.7	-2.40986	-0.390222	0.0570653	2.44191	-2.66087e-14	3.21245e-15	2.44191	4.79201	113.765	189.198	1.33907	NaN	0.191241	0.291529	88.7462	0.0391566	-0.933674	0.0311529	1	35.4729	15	32	64	115	238	919	-0.0375134	1.00908	-5.78118	1.01821	6.73999	1.08468	3.69827	1.08468	0.152461	1.08468	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	5	11	0	3	4	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.347978	0.167994	0.0670872	0.00727449	0.0496618	4.59707	NaN	NaN	-0.00548595	0.00369827	0.152461	NaN	NaN	0.000368622	11.91	470.639	22.8292	17.4779	92.6351	1	22.5	12.0742	401.353	416.95	0.0357474	0	99.9815	-17.6494	-16.5969	-6.65552	-5.45052	62.97	61.32	63.8	0.0341833	0.0150417	0.038	-1.09045	0.962536	292.839	NaN	297.05	0.05	0.05	NaN	2	226
DATA	2024-07-02T020000_AIU-1861.ghg	2024-07-02	02:30:00	184.1041	0	18000	18000	-0.0464961	1	NaN	-7.63484	0	NaN	27.2523	1	NaN	2.56653	2	NaN	0.616501	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.97866e-11	-1.93592e-12	NaN	NaN	18.9847	526.753	540.609	0	0	923.752	25.6305	26.3047	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	299.451	292.997	87795.1	1.0338	1019.77	0.0277461	0.0399493	0.016646	2250.84	2309.16	0.0161018	97.4743	58.3233	292.548	-2.26119	-0.690015	0.0689718	2.36514	-9.81648e-14	-2.09571e-15	2.36514	8.2421	108.388	196.97	1.67109	NaN	0.212075	0.929691	99.5831	0.0348955	-0.280153	0.0341485	0	44.7169	-6.78596	15.3499	38.2233	58.293	81.7568	122.487	-0.0460931	1.00874	-5.93432	1.01731	25.5071	1.0806	2.50877	1.0806	0.577021	1.0806	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800001199	800001099	810101099	899999999	899999999	89999	89999	89	89	4	8	3	12	10	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53	1.08694	0.699977	0.0724684	0.0118983	1.64991	9116.12	NaN	NaN	-0.00562903	0.00250877	0.577021	NaN	NaN	0.000369958	11.91	526.694	25.6291	19.2531	51.9909	1	22.5	12.0742	406.485	417.434	0.0714948	0	99.9788	-13.1968	-15.9408	-6.47189	-5.0306	62.97	61.32	63.8	0.0374833	0.0149333	0.0379778	-0.991427	1.25636	292.908	NaN	297.033	0.05	0.05	NaN	2	142
DATA	2024-07-02T023000_AIU-1861.ghg	2024-07-02	03:00:00	184.1249	0	18000	18000	-0.125725	0	NaN	-24.1329	1	NaN	0.683658	2	NaN	4.9667	1	NaN	0.0154509	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.20838e-10	5.2601e-12	NaN	NaN	18.268	505.044	516.397	0	0	795.208	21.9846	22.4788	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	298.552	292.008	87814.6	1.03897	1017.66	0.0276464	0.00100122	0.0143297	1931.09	2171.43	0.0137921	88.9319	240.336	290.109	-3.90008	-1.25385	0.0864465	4.09759	-9.38216e-14	6.61474e-15	4.09759	8.62691	106.138	197.822	1.20885	NaN	0.347863	1.02958	138.965	0.0250062	-35.2996	0.0656135	0	48.8079	-7.40679	16.7542	41.7203	63.626	89.2364	133.692	-0.124355	1.01101	-23.5366	1.02405	3.09054	1.10624	5.77344	1.10624	0.0698475	1.10624	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	800001099	899999999	899999999	89999	89999	89	89	6	4	2	1	10	45	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42	1.08984	0.812671	0.156653	0.0923667	0.0416984	131.482	NaN	NaN	-0.0222606	0.00577344	0.0698475	NaN	NaN	0.00037375	11.91	505.01	21.9831	16.886	43.013	1	22.2967	12.0738	398.319	411.995	0.0542831	0.0001	99.5516	-17.1016	-15.9718	-6.36426	-4.81105	62.97	61.32	63.8	0.0373167	0.0151333	0.0377945	-2.21178	1.21317	292.036	NaN	296.854	0.05	0.05	NaN	2	182
DATA	2024-07-02T030000_AIU-1861.ghg	2024-07-02	03:30:00	184.1458	0	18000	18000	-0.112316	0	NaN	-17.4152	0	NaN	55.3233	1	NaN	17.7591	0	NaN	1.24954	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.41894e-11	-1.98744e-12	NaN	NaN	18.0261	497.458	508.842	0	0	810.732	22.3734	22.8855	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	297.984	291.354	87775.9	1.04069	1017.87	0.0275966	0.0809701	0.0146094	1964.38	2084.24	0.0140381	94.249	119.864	290.378	-3.95031	0.293943	0.105839	3.96265	-3.92069e-13	-2.45142e-15	3.96265	8.68529	127.814	175.744	1.5305	NaN	0.328519	1.21596	162.155	0.0214302	-0.31479	0.0500441	0	44.9896	-6.82734	15.4435	38.4564	58.6485	82.2553	123.233	-0.111155	1.01044	-13.9188	1.02273	50.9717	1.10082	16.4918	1.10082	1.15125	1.10082	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	800001099	899999999	899999999	89999	89999	89	89	3	16	2	19	34	27	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49	1.05164	1.209	0.171272	0.00931996	0.0460432	2462.02	NaN	NaN	-0.0131397	0.0164918	1.15125	NaN	NaN	0.000377858	11.91	497.419	22.3709	17.1309	48.2407	1	21.85	12.0741	395.927	408.528	0.0476632	0	99.5583	-14.521	-17.6149	-6.58125	-4.9174	62.97	61.32	63.8	0.0334917	0.0145417	0.0374806	-0.471248	1.4494	291.328	NaN	296.658	0.05	0.05	NaN	2	189
DATA	2024-07-02T033000_AIU-1861.ghg	2024-07-02	04:00:00	184.1666	0	18000	18000	-0.0475429	1	NaN	-12.3321	0	NaN	1.32754	2	NaN	3.51514	1	NaN	0.0299784	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.92725e-11	-1.22807e-12	NaN	NaN	18.2753	503.634	514.505	0.2	0	766.702	21.1289	21.585	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	297.76	291.163	87840.6	1.04264	1017.16	0.0275582	0.0019426	0.013816	1856.48	2059.36	0.013251	90.1484	202.88	289.489	-1.52876	1.73235	-0.0157492	2.3105	-4.7414e-14	-1.60175e-15	2.3105	5.83603	175.66	131.428	-0.390552	NaN	0.213538	0.691178	62.9069	0.0552404	-9.28946	0.0544553	0	40.2224	-6.1039	13.807	34.3815	52.434	73.5394	110.175	-0.0470977	1.00945	-12.0308	1.01895	2.43959	1.08848	3.88607	1.08848	0.0550907	1.08848	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001199	800001199	899999999	899999999	89999	89999	89	89	1	4	1	5	35	25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42	0.775539	0.51107	0.095748	0.0270856	0.330115	2546.54	NaN	NaN	-0.0113441	0.00388607	0.0550907	NaN	NaN	0.000381585	11.8917	503.561	21.1272	16.2377	42.2698	1	21.4	12.0741	398.783	408.109	0.0489872	0.0004	99.5115	-12.2081	-18.4968	-6.98846	-5.22993	62.97	61.32	63.8	0.0321417	0.0137667	0.0372694	-1.33103	1.55072	291.188	NaN	296.453	0.05	0.05	NaN	2	232
