DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ALB_1_1_1	CHK__1_1_1	DAQM_T_1_1_1	VIN_1_1_1	DRM_POWER_STATUS_1_1_1	DRM_V_BATTERY_1_1_1	DRM_V_MAIN_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	PPFD_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_1	Relay_1_1_1	Relay_2_1_1	Relay_3_1_1	SHFSENS_1_1_1	SHFSENS_2_1_1	SHFSENS_3_1_1	SHF_1_1_1	SHF_2_1_1	SHF_3_1_1	SWC_1_1_1	SWC_2_1_1	SWC_3_1_1	SWC_4_1_1	SWC_5_1_1	SWC_6_1_1	SWIN_1_1_1	SWOUT_1_1_1	TA_1_1_1	TCNR4_C_1_1_1	TC_1_1_1	TSENSOR_1_1_1	TS_1_1_1	TS_2_1_1	TS_3_1_1	TS_4_1_1	TS_5_1_1	TS_6_1_1	TS_7_1_1	TS_8_1_1	TS_9_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	[%]	[OTHER]	[C]	[V]	[OTHER]	[V]	[V]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[m]	[%]	[W/m^2]	[OTHER]	[OTHER]	[OTHER]	[OTHER]	[OTHER]	[OTHER]	[W/m^2]	[W/m^2]	[W/m^2]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[C]	[K]	[C]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	091
DATA	2024-08-10T233000_smart3-01133.ghg	2024-08-11	00:00:00	224	0	18000	18000	-0.024384	0	NaN	-11.8458	0	NaN	-13.5156	1	NaN	7.50144	0	NaN	-0.303969	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.23527e-10	3.74025e-12	NaN	NaN	18.3658	549.909	559.221	0.1	0	556.094	16.6506	16.9325	0.2	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.967	286.935	79673.3	0.961267	1014.52	0.029942	-0.0196972	0.0100208	1326.96	1571.61	0.0104246	84.4333	244.648	284.323	-0.139147	2.5125	0.0621215	2.51711	1.44033e-13	6.72592e-15	2.51711	4.22063	121.513	93.1699	1.41418	NaN	0.159269	0.40473	25.3215	0.119661	0.876453	0.0762652	1	40.1587	18	38	79	150	335	1532	-0.0240598	1.01348	-12.253	1.02838	-10.9648	1.11665	7.56381	1.11665	-0.246601	1.11665	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	5	2	2	3	48	25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33	0.238116	0.495224	0.0761201	0.0702343	0.0349243	970.747	NaN	NaN	-0.0125642	0.00756381	-0.246601	NaN	NaN	12.22	549.91	16.651	11.0812	33.0667	0.609425	122.3	21.1393	12.2311	15	12.78	24.7253	322.911	385.337	-0.000665099	0	97.6013	-65.1479	0.00000657053	0.00000636367	0.00000438123	0.0000614597	0.0000575559	0.0000539363	-6.74698	-5.25058	-95.5886	0.255267	0.253	0.3516	0.223667	0.211	0.053	-6.97527	-4.25288	287.537	16.141	286.744	14.4626	292.277	292.143	292.1	292.95	292.05	291.25	291.893	292.121	291.814	048
DATA	2024-08-11T000000_smart3-01133.ghg	2024-08-11	00:30:00	224.0208	0	18000	18000	-0.048371	0	NaN	-23.5553	1	NaN	18.4951	1	NaN	7.56132	0	NaN	0.416139	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.83602e-10	5.655e-12	NaN	NaN	18.3074	548.904	558.343	0	0	563.873	16.9064	17.1971	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.939	287.381	79689.2	0.959872	1014.68	0.0299826	0.0269658	0.010161	1347.62	1617.8	0.0105858	83.2994	270.181	284.556	-1.32796	1.64435	0.0300649	2.11382	-2.72825e-14	1.00289e-14	2.11382	4.35179	86.976	128.924	0.814944	NaN	0.224484	0.290028	35.6628	0.0849624	-1.27359	0.107736	0	69.4321	-10.5366	23.8338	59.3495	90.5118	126.944	190.185	-0.0478417	1.01106	-22.0135	1.02276	18.5533	1.09369	8.11343	1.09369	0.417446	1.09369	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	4	15	1	9	56	73	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33	0.313606	0.192154	0.0742967	0.105527	0.0192737	145.201	NaN	NaN	-0.0226021	0.00811343	0.417446	NaN	NaN	12.22	548.904	16.9063	11.3358	33.7423	0.564663	117.7	20.6948	12.2193	15	12.7792	24.7475	326.166	385.376	-0.000755264	0	91.8516	-62.0596	0.016487	0.0162927	0.016467	0.0000607055	0.0000560571	0.0000539363	-6.77273	-5.22831	-94.4159	0.2531	0.253	0.349033	0.223067	0.211	0.053	-6.50088	-3.65072	288.007	16.5598	286.648	14.7682	292.127	291.993	291.993	292.887	292.05	291.25	291.803	291.996	291.681	048
DATA	2024-08-11T003000_smart3-01133.ghg	2024-08-11	01:00:00	224.0416	0	18000	18000	-0.0432432	0	NaN	-14.5522	0	NaN	19.7656	0	NaN	5.04865	0	NaN	0.444954	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.74716e-11	8.2788e-13	NaN	NaN	18.3502	551.265	560.578	0	0	552.996	16.6128	16.8935	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.22	287.918	79681.5	0.958098	1014.52	0.0300415	0.028833	0.00996499	1324.09	1674.89	0.0104008	79.0552	350.803	284.29	-1.9422	1.3735	0.0067149	2.37879	1.88744e-14	1.49708e-15	2.37879	4.83635	70.0201	144.733	0.161736	NaN	0.212449	0.229629	48.9252	0.0619312	-0.736236	0.0704698	0	71.5118	-10.8522	24.5477	61.1272	93.2229	130.746	195.882	-0.0427865	1.01068	-13.1419	1.02221	18.9754	1.09165	5.2741	1.09165	0.427164	1.09165	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	5	14	0	10	31	37	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33	0.250427	0.147021	0.0618105	0.041876	0.038416	161.694	NaN	NaN	-0.0135203	0.0052741	0.427164	NaN	NaN	12.22	551.266	16.6127	11.0694	33.8836	0.825994	116.533	20.5479	12.2316	15	12.782	24.6822	358.599	387.953	-0.00065733	0	88.9736	-30.2545	0.00000690569	0.00000694451	0.00000446932	0.000060476	0.0000556009	0.0000539363	-7.35835	-5.54061	-80.7194	0.251267	0.253	0.346767	0.223033	0.2111	0.053	-5.16264	-4.26204	288.361	17.1291	287.15	15.1433	292.01	291.853	291.87	292.85	292.053	291.25	291.698	291.867	291.572	101
DATA	2024-08-11T010000_smart3-01133.ghg	2024-08-11	01:30:00	224.0624	0	18000	18000	-0.0495207	0	NaN	-17.5135	0	NaN	25.7315	0	NaN	4.99239	0	NaN	0.579502	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.64691e-12	-1.69395e-13	NaN	NaN	18.2911	550.599	559.845	0.1	0	548.692	16.5168	16.7941	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.671	288.363	79644.1	0.956204	1014.47	0.0301021	0.0375517	0.00988743	1315.82	1723.61	0.0103403	76.3407	407.793	284.196	-1.61774	1.51909	0.0228164	2.21929	5.9201e-14	-3.08725e-16	2.21929	4.73411	79.0241	136.801	0.589065	NaN	0.227572	0.299163	49.9493	0.0606615	-0.680627	0.0793348	0	71.0147	-10.7768	24.3771	60.7023	92.5748	129.838	194.52	-0.0490119	1.01038	-15.7147	1.02136	24.6599	1.08807	5.34749	1.08807	0.555369	1.08807	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	10	4	0	8	56	38	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33	0.343922	0.182231	0.0721712	0.0408317	0.0299769	194.897	NaN	NaN	-0.0162	0.00534749	0.555369	NaN	NaN	12.22	550.597	16.5166	10.9754	34.3272	0.783388	140.067	20.6698	12.2313	15	12.7817	24.7396	356.173	388.742	-0.000663859	0	85.9544	-33.8037	0.00000697253	0.00000666834	0.00000432194	0.000060476	0.0000556009	0.0000539363	-7.68702	-5.95952	-56.4594	0.249667	0.253	0.344733	0.223	0.211	0.053	-5.63056	-4.39589	288.802	17.5942	287.287	15.5535	291.92	291.75	291.757	292.827	292.137	291.25	291.605	291.754	291.508	013
DATA	2024-08-11T013000_smart3-01133.ghg	2024-08-11	02:00:00	224.0833	0	18000	18000	-0.0263694	0	NaN	-10.6918	1	NaN	8.81812	1	NaN	-0.12904	2	NaN	0.198573	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.01895e-11	1.22773e-12	NaN	NaN	18.9491	570.337	580.45	0	1	578.867	17.423	17.7319	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.49	288.253	79623.4	0.955991	1014.98	0.0300984	0.0128675	0.0104312	1387.65	1711.43	0.0109114	81.0811	323.783	284.999	-1.22919	1.10509	0.00935772	1.65295	7.84577e-15	2.12092e-15	1.65295	2.91586	77.9263	138.043	0.324367	NaN	0.166082	0.144826	31.8021	0.0952768	-1.21248	0.0663459	1	21.162	9	20	40	75	163	698	-0.0260891	1.01074	-9.97861	1.02135	8.87396	1.08712	0.443409	1.08712	0.199831	1.08712	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	1	6	0	7	32	48	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34	0.138823	0.116012	0.034817	0.0862979	0.230738	289.356	NaN	NaN	-0.0102839	0.000443409	0.199831	NaN	NaN	12.2104	570.33	17.4226	11.7742	35.3567	0.653179	107.833	20.7917	12.231	15	12.7813	24.5095	344.942	387.332	-0.000789736	0	85.7954	-44.8505	0.00000680199	0.00000637026	0.00000455602	0.000060476	0.0000556009	0.0000539363	-7.64472	-6.15534	-68.9402	0.248433	0.252967	0.343067	0.223	0.211	0.053	-7.08692	-4.62616	288.791	17.749	286.833	15.7066	291.85	291.663	291.657	292.75	292.15	291.25	291.523	291.669	291.446	029
DATA	2024-08-11T020000_smart3-01133.ghg	2024-08-11	02:30:00	224.1041	0	18000	18000	-0.0380505	0	NaN	-15.2335	0	NaN	26.9948	0	NaN	6.70118	0	NaN	0.607828	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.55592e-11	1.74748e-12	NaN	NaN	19.4587	585.478	596.462	0.1	0	612.028	18.4149	18.7603	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.42	288.146	79620.7	0.955952	1015.54	0.0300882	0.0393872	0.0110287	1466.6	1699.72	0.0115369	86.2846	233.124	285.84	-1.61519	1.2209	0.0273069	2.02489	-2.04663e-14	2.85523e-15	2.02489	4.19595	73.2128	142.915	0.772693	NaN	0.199509	0.28797	38.6977	0.0782993	-0.564313	0.0786513	1	21.8961	10	20	41	76	163	679	-0.0376518	1.01059	-13.4116	1.02158	25.697	1.08876	6.80122	1.08876	0.578605	1.08876	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	9	10	1	16	18	36	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40	0.259751	0.257732	0.0584572	0.083914	0.148297	375.456	NaN	NaN	-0.0138149	0.00680122	0.578605	NaN	NaN	12.2129	585.477	18.4147	12.6128	37.2729	0.739386	102.3	20.7864	12.231	15	12.7813	24.4286	350.754	387.172	-0.000693109	0	86.0907	-38.1541	0.0000068328	0.00000655628	0.00000461342	0.000060476	0.0000556009	0.0000539363	-7.67936	-6.30877	-75.351	0.247233	0.252867	0.3415	0.223	0.211067	0.053	-6.66758	-4.93203	288.538	17.5653	286.902	15.4705	291.757	291.577	291.57	292.74	292.15	291.25	291.434	291.584	291.362	081
DATA	2024-08-11T023000_smart3-01133.ghg	2024-08-11	03:00:00	224.1249	0	18000	18000	-0.0157784	0	NaN	-11.3387	0	NaN	18.8411	0	NaN	5.79633	0	NaN	0.424395	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.10184e-11	-3.29788e-13	NaN	NaN	18.0094	542.547	551.503	0.2	0	539.032	16.2387	16.5068	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.726	288.539	79630	0.955553	1014.32	0.0301257	0.0275008	0.00971336	1293.44	1743.16	0.0101652	74.2006	449.727	283.938	-0.435657	1.25952	0.027837	1.33302	8.59182e-14	-6.11816e-16	1.33302	3.14154	108.319	109.08	1.19657	NaN	0.1285	0.21982	13.8875	0.218182	-0.601806	0.0910391	1	22.7158	10	22	46	89	202	972	-0.0155731	1.01319	-10.0159	1.0263	17.6398	1.10576	5.69404	1.10576	0.397337	1.10576	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800101099	899999999	899999999	89999	89999	89	89	5	1	1	5	11	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42	0.218194	0.187796	0.0336506	0.0635395	0.132472	477.947	NaN	NaN	-0.0103338	0.00569404	0.397337	NaN	NaN	12.22	542.547	16.2386	10.7087	42.1955	0.765649	103.3	20.8109	12.2308	15	12.7798	24.3669	361.075	387.558	-0.000603793	0	83.1796	-27.9297	0.0000069148	0.00000656309	0.0000046614	0.000060476	0.0000556009	0.0000539363	-7.81306	-6.47837	-68.915	0.246167	0.2526	0.339967	0.223	0.211	0.053	-6.13437	-4.68845	288.855	17.9632	287.016	15.7835	291.677	291.497	291.477	292.65	292.15	291.25	291.349	291.502	291.284	179
DATA	2024-08-11T030000_smart3-01133.ghg	2024-08-11	03:30:00	224.1458	0	18000	18000	-0.00811473	0	NaN	-7.33721	0	NaN	14.5045	0	NaN	3.85046	0	NaN	0.32676	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.70676e-12	2.97173e-13	NaN	NaN	17.9341	540.428	549.52	0	0	549.054	16.5452	16.8236	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.715	288.69	79649.8	0.955178	1014.5	0.0301341	0.0211741	0.00989396	1318.18	1760.18	0.0103582	74.8889	442.001	284.223	-1.23188	0.813997	0.0108339	1.47656	9.25844e-14	5.41245e-16	1.47656	3.3122	65.7915	146.544	0.420397	NaN	0.0921711	0.327953	7.9219	0.382484	-0.505858	0.0821488	1	46.3347	20	45	99	198	472	2525	-0.0079782	1.01711	-6.31922	1.03495	13.0698	1.14031	3.63428	1.14031	0.294441	1.14031	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	5	9	0	7	2	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49	0.0931545	0.54241	0.0203416	0.0719173	0.0417447	226.646	NaN	NaN	-0.00652122	0.00363428	0.294441	NaN	NaN	12.22	540.428	16.5453	10.999	47.8441	0.908233	111.4	20.9391	12.2307	15	12.78	24.373	366.819	388.864	-0.00076806	0	82.7601	-22.6745	0.00000694568	0.00000648157	0.00000455099	0.000060476	0.0000556009	0.0000539363	-7.94255	-6.54418	-61.5539	0.2451	0.252567	0.3386	0.223	0.211	0.053	-6.11036	-5.4809	288.988	18.2019	287.184	16.0114	291.603	291.42	291.407	292.65	292.15	291.25	291.282	291.424	291.194	162
DATA	2024-08-11T033000_smart3-01133.ghg	2024-08-11	04:00:00	224.1666	0	18000	18000	0.00210514	2	NaN	-3.49015	1	NaN	-7.50648	2	NaN	0.00359173	2	NaN	-0.169163	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.70471e-11	5.77653e-13	NaN	NaN	18.2247	549.718	560.152	0	1	617.557	18.6276	18.9811	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	293.191	289.029	79665.8	0.953496	1015.68	0.0301633	-0.0109617	0.0111284	1484.38	1798.71	0.0116711	82.5245	314.334	286.024	-1.21971	0.375501	-0.000119485	1.2762	-8.59531e-14	9.35384e-16	1.2762	2.27445	57.8566	162.888	-0.00536437	NaN	0.0469873	0.164227	2.20748	1.37261	0.464952	0.0766989	1	142.822	63	141	313	638	1565	8865	0.0020201	1.0421	-3.56343	1.0852	-5.28719	1.32867	0.243735	1.32867	-0.11915	1.32867	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	7	12	1	4	2	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57	0.238159	0.0849205	0.00537495	0.0782409	0.129221	995.857	NaN	NaN	-0.00367954	0.000243735	-0.11915	NaN	NaN	12.22	549.719	18.6278	12.7867	56.2525	0.908456	126.667	21.1016	12.2306	15	12.7798	24.4786	364.41	389.222	-0.000782162	0	79.8767	-25.3764	0.0000068152	0.00000642376	0.00000450824	0.000060476	0.0000556009	0.0000539363	-8.07204	-6.51706	-71.5101	0.244133	0.2524	0.337333	0.223	0.211033	0.053	-6.10383	-5.53902	289.264	18.4736	287.241	15.9885	291.537	291.35	291.35	292.56	292.15	291.25	291.223	291.359	291.12	241
