DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ALB_1_1_1	CHK__1_1_1	DAQM_T_1_1_1	VIN_1_1_1	DRM_POWER_STATUS_1_1_1	DRM_V_BATTERY_1_1_1	DRM_V_MAIN_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	PPFD_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_1	Relay_1_1_1	Relay_2_1_1	Relay_3_1_1	SHFSENS_1_1_1	SHFSENS_2_1_1	SHFSENS_3_1_1	SHF_1_1_1	SHF_2_1_1	SHF_3_1_1	SWC_1_1_1	SWC_2_1_1	SWC_3_1_1	SWC_4_1_1	SWC_5_1_1	SWC_6_1_1	SWIN_1_1_1	SWOUT_1_1_1	TA_1_1_1	TCNR4_C_1_1_1	TSENSOR_1_1_1	TS_1_1_1	TS_2_1_1	TS_3_1_1	TS_4_1_1	TS_5_1_1	TS_6_1_1	TS_7_1_1	TS_8_1_1	TS_9_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	[%]	[OTHER]	[C]	[V]	[OTHER]	[V]	[V]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[m]	[%]	[W/m^2]	[OTHER]	[OTHER]	[OTHER]	[OTHER]	[OTHER]	[OTHER]	[W/m^2]	[W/m^2]	[W/m^2]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[C]	[C]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	[K]	079
DATA	2024-06-18T233000_smart3-01133.ghg	2024-06-19	00:00:00	171	0	18000	18000	-0.0213835	0	NaN	-25.5577	0	NaN	8.92086	0	NaN	2.51834	0	NaN	0.200614	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.80463e-11	8.3866e-13	NaN	NaN	13.5025	408.514	410.939	0	0	195.086	5.90226	5.9373	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	289.85	286.837	78823.1	0.955226	1008.58	0.0302546	0.0129998	0.00351546	465.359	1561.61	0.00368024	29.8	1096.25	269.459	-2.94829	0.477381	-0.0229398	2.98677	1.44163e-14	4.29892e-15	2.98677	5.28403	44.1254	170.803	-0.440062	NaN	0.149619	0.168053	9.63811	0.314377	-2.86494	0.177305	1	60.8282	27	59	130	262	628	3393	-0.0209263	1.02185	-23.9902	1.04582	8.15701	1.18555	3.1084	1.18555	0.183436	1.18555	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	26	37	2	4	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.161281	0.126756	0.0480694	0.205759	0.00379577	22.122	NaN	NaN	-0.0249011	0.0031084	0.183436	NaN	NaN	12.22	408.514	5.90225	-3.75679	96.0579	0.44676	136.367	18.9513	12.2336	15	13.0336	25.3256	292.819	371.497	0.000454673	0	30.0801	-84.9808	0.0000060064	0.00000660435	0.00000617268	0.0000583796	0.0000541428	0.0000560823	-9.48931	-7.17068	-5.77225	0.1112	0.2307	0.177833	0.215	0.163	0.0482	-11.3966	-5.09361	287.398	16.4318	NaN	292.917	291.16	292.353	294.4	291.55	289.227	291.942	291.339	292.022	066
DATA	2024-06-19T000000_smart3-01133.ghg	2024-06-19	00:30:00	171.0208	0	18000	18000	-0.0159832	0	NaN	-21.0525	0	NaN	6.76902	0	NaN	1.70004	0	NaN	0.152233	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.6208e-12	-1.25462e-13	NaN	NaN	13.4826	408.104	410.542	0	0	196.218	5.9393	5.97478	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.034	286.908	78805.3	0.95476	1008.6	0.0302689	0.0098647	0.00353584	468.173	1568.83	0.00370338	29.8422	1100.66	269.539	-2.91394	0.348042	-0.0261453	2.93476	-6.07391e-15	-6.39402e-16	2.93476	4.96713	41.6893	173.189	-0.510444	NaN	0.129385	0.151299	7.56553	0.400501	-3.11012	0.168968	1	76.3561	34	75	167	339	829	4660	-0.0155972	1.02475	-19.6874	1.05156	6.12078	1.20796	2.20642	1.20796	0.137654	1.20796	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	26	58	5	1	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.167239	0.0946815	0.0406763	0.205899	0.0032011	17.8996	NaN	NaN	-0.0204444	0.00220642	0.137654	NaN	NaN	12.22	408.104	5.9393	-3.67535	96.052	0.435949	128.133	18.6422	12.2251	15	13.032	25.2899	293.652	371.254	0.000520223	0	30.2696	-83.6718	0.0123682	0.0122245	0.0123572	0.0000599217	0.0000541428	0.0000548651	-9.38846	-7.65224	-6.47795	0.110833	0.229933	0.177	0.215	0.163	0.0483	-10.7685	-4.69893	287.416	16.3826	NaN	292.45	290.74	291.943	294.29	291.62	289.25	291.573	290.958	291.614	090
DATA	2024-06-19T003000_smart3-01133.ghg	2024-06-19	01:00:00	171.0416	0	18000	18000	0.0158328	1	NaN	-20.8878	0	NaN	12.2377	1	NaN	1.97649	0	NaN	0.275145	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.15634e-10	1.70309e-12	NaN	NaN	13.5295	409.165	411.646	0	0	199.266	6.02629	6.06283	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	289.694	286.615	78793.6	0.955562	1008.64	0.0302425	0.0178294	0.00359077	474.961	1539.23	0.00375775	30.857	1064.27	269.731	-2.71198	-0.0418855	-0.0783844	2.71344	3.71669e-14	8.54682e-15	2.71344	4.45551	33.1039	180.885	-1.65536	NaN	0.128721	0.240955	7.5076	0.403591	-1.70684	0.168363	1	69.2006	30	68	150	305	743	4140	0.0154686	1.02355	-19.3016	1.04904	10.7115	1.19816	2.40944	1.19816	0.24083	1.19816	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	20	54	3	0	0	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.256999	0.171411	0.0535004	0.16001	0.00239457	19.9385	NaN	NaN	-0.0200262	0.00240944	0.24083	NaN	NaN	12.2296	409.165	6.02628	-3.48325	96.0518	0.425333	132.233	18.3964	12.2343	15	13.0304	25.2426	294.757	370.414	0.000209961	0	31.1196	-81.9017	0.000006505	0.00000682499	0.00000639576	0.0000603072	0.0000541428	0.0000545608	-9.85166	-8.4298	-7.61728	0.11	0.229	0.176133	0.215	0.163	0.0482	-10.875	-4.63033	287.15	16.2413	NaN	292.053	290.39	291.583	294.177	291.65	289.25	291.254	290.621	291.267	212
DATA	2024-06-19T010000_smart3-01133.ghg	2024-06-19	01:30:00	171.0624	0	18000	18000	0.00566453	0	NaN	0.096687	2	NaN	1.3138	0	NaN	0.345657	1	NaN	0.0295552	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.62538e-11	8.1996e-13	NaN	NaN	13.4764	408.426	410.872	0	0	196.434	5.95326	5.98892	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.504	287.201	78787.5	0.953563	1008.61	0.0303067	0.00191518	0.00353973	469.168	1599.03	0.00371211	29.3408	1129.86	269.567	-2.46868	0.070121	-0.0550525	2.47029	5.33949e-14	4.17424e-15	2.47029	3.69184	36.2281	178.373	-1.27699	NaN	0.0770739	0.113616	-348.156	-0.00870298	0.0735935	-0.00130433	1	105.056	46	90	169	288	545	1744	0.00560771	1.01013	0.169108	1.01826	1.21886	1.06897	0.307649	1.06897	0.0274194	1.06897	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100199	899999999	899999999	89999	89999	89	89	13	49	3	8	4	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.107216	0.0973589	0.0226579	0.146323	0.00168567	5.92204	NaN	NaN	0.000175829	0.000307649	0.0274194	NaN	NaN	12.227	408.426	5.95325	-3.64504	96.0417	0.430995	140.433	18.1292	12.2342	15	13.0303	25.2048	298.321	369.268	0.000011752	0	29.9299	-76.6166	0.00000669238	0.000007014	0.00000650893	0.0000603072	0.0000541428	0.0000545608	-10.7333	-9.24351	-8.50462	0.109833	0.228633	0.175633	0.214667	0.163	0.0483333	-9.97469	-4.30483	287.629	16.6104	NaN	291.683	290.057	291.26	294.03	291.663	289.25	290.955	290.278	290.941	116
DATA	2024-06-19T013000_smart3-01133.ghg	2024-06-19	02:00:00	171.0833	0	18000	18000	-0.00522983	2	NaN	-5.61302	0	NaN	0.770101	1	NaN	0.282674	1	NaN	0.0173282	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.22777e-12	-6.17831e-14	NaN	NaN	13.4898	409.228	411.69	0	0	197.135	5.9803	6.01627	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.868	287.44	78776.7	0.952631	1008.63	0.0303361	0.00112287	0.00355237	471.234	1623.97	0.00372901	29.0174	1152.74	269.626	-1.35086	0.526929	-0.000785044	1.45	-9.49572e-14	-3.13406e-16	1.45	3.499	70.0286	158.691	-0.0310206	NaN	0.0740937	0.54504	5.32758	0.568738	-7.28868	0.078842	1	67.7486	30	67	148	300	732	4097	-0.00511433	1.02258	-5.32677	1.04623	0.79723	1.18353	0.464488	1.18353	0.0179386	1.18353	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800111199	899999999	899999999	89999	89999	89	89	14	21	6	6	5	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.88387	0.194122	0.0120881	0.312774	0.00973778	20.3513	NaN	NaN	-0.00554377	0.000464488	0.0179386	NaN	NaN	12.22	409.225	5.98018	-3.58857	96.034	0.484629	135.267	17.9581	12.2346	15	13.0297	25.257	299.209	364.201	-0.00026664	0	29.534	-70.5308	0.00000684205	0.00000715619	0.0000063716	0.0000603072	0.0000541428	0.0000545608	-11.4271	-9.60941	-9.19065	0.109	0.228	0.175	0.214033	0.163	0.0482333	-10.7134	-5.17491	288.011	17.1396	NaN	291.327	289.747	290.953	293.9	291.75	289.25	290.675	289.965	290.636	244
DATA	2024-06-19T020000_smart3-01133.ghg	2024-06-19	02:30:00	171.1041	0	18000	18000	-0.00644767	0	NaN	-9.1029	0	NaN	1.49498	0	NaN	0.452618	0	NaN	0.0336219	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.92959e-11	-8.61862e-13	NaN	NaN	13.4995	408.791	411.235	0.1	0	196.214	5.94175	5.97727	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.633	286.917	78773.9	0.954349	1008.6	0.0302819	0.0021787	0.00353578	468.181	1569.77	0.00370492	29.8249	1101.59	269.539	-0.243625	1.38251	0.0301001	1.40414	6.7305e-14	-4.39245e-15	1.40414	2.78993	114.94	99.994	1.22833	NaN	0.0821954	0.106833	4.48464	0.675639	-6.08898	0.115055	1	57.3434	25	56	123	249	600	3271	-0.00629116	1.02488	-8.58908	1.05086	1.47704	1.20083	0.736015	1.20083	0.0332184	1.20083	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	810100199	899999999	899999999	89999	89999	89	89	22	3	3	19	29	23	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0912152	0.10678	0.0156699	0.120892	0.00118475	2.04464	NaN	NaN	-0.00892318	0.000736015	0.0332184	NaN	NaN	12.22	408.791	5.94174	-3.67267	96.051	0.542579	122.467	17.6474	12.2345	15	13.0281	25.2222	293.703	356.698	-0.0000961054	0	29.317	-68.1529	0.00000697183	0.00000738032	0.00000667395	0.0000603072	0.0000541428	0.0000545608	-11.9877	-9.80582	-9.746	0.108833	0.227533	0.174267	0.214	0.163	0.0484	-11.2669	-6.10938	287.85	16.9062	NaN	291.007	289.453	290.67	293.767	291.75	289.25	290.402	289.675	290.331	223
DATA	2024-06-19T023000_smart3-01133.ghg	2024-06-19	03:00:00	171.1249	0	18000	18000	-0.00374802	1	NaN	-8.30729	0	NaN	0.970278	1	NaN	3.06052	0	NaN	0.0217897	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.48427e-11	-9.89079e-13	NaN	NaN	14.1382	425.778	428.561	0.1	0	215.656	6.49461	6.53706	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.916	285.399	78790.2	0.959421	1008.87	0.0301155	0.00141197	0.00388613	511.848	1421.43	0.00405049	36.0093	909.584	270.737	0.677569	1.59964	0.0750907	1.73885	-4.69688e-14	-4.58637e-15	1.73885	3.0594	149.105	67.0436	2.47504	NaN	0.0625023	0.161338	2.16114	1.40204	-8.56176	0.137315	1	149.304	66	148	328	669	1641	9322	-0.00359188	1.04347	-7.5951	1.08799	0.931417	1.345	2.58468	1.345	0.020917	1.345	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	2	0	2	1	0	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.146201	0.169834	0.00664	0.65492	0.128543	79.9317	NaN	NaN	-0.00784674	0.00258468	0.020917	NaN	NaN	12.22	425.759	6.49401	-2.48648	96.0635	0.600553	150.067	17.2344	12.2347	15	13.0279	25.1657	290.612	351.284	-0.000312081	0	36.3356	-65.2271	0.00000715336	0.0000077623	0.00000676225	0.0000603072	0.0000541428	0.0000545608	-12.603	-10.1522	-10.3943	0.1081	0.226933	0.173867	0.214	0.163	0.0484667	-11.3964	-6.84164	285.843	15.2217	NaN	290.687	289.12	290.367	293.613	291.75	289.25	290.093	289.358	289.988	235
DATA	2024-06-19T030000_smart3-01133.ghg	2024-06-19	03:30:00	171.1458	0	18000	18000	0.00642147	1	NaN	-0.736994	2	NaN	-1.63396	2	NaN	-1.24537	2	NaN	-0.036682	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.94651e-11	-4.60906e-13	NaN	NaN	13.9805	420.477	423.261	0	1	218.689	6.57728	6.62083	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	289.114	285.055	78798.7	0.960652	1008.91	0.030076	-0.00237699	0.00394077	518.42	1389.6	0.00410218	37.3071	871.182	270.909	-0.196951	1.0076	0.0102799	1.02672	1.92007e-13	-2.10759e-15	1.02672	2.39526	119.52	101.06	0.573676	NaN	0.0817588	0.250663	54.529	0.0555667	0.451048	0.00930064	1	29.8164	13	27	55	100	211	850	0.00635679	1.01017	-0.815632	1.01782	-1.49273	1.07001	-1.11462	1.07001	-0.0335113	1.07001	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	801100199	899999999	899999999	89999	89999	89	89	2	2	2	5	3	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.207625	0.285174	0.00852713	0.123992	0.0160136	19.4671	NaN	NaN	-0.000841545	-0.00111462	-0.0335113	NaN	NaN	12.2103	420.475	6.57723	-2.3059	96.0662	0.528676	138.267	16.4906	12.235	15	13.0277	25.0876	294.176	350.116	-0.00039304	0	36.8289	-60.7075	0.00000753728	0.00000810239	0.00000709683	0.0000603072	0.0000541428	0.0000545608	-13.3313	-10.6913	-11.1312	0.107967	0.2261	0.173	0.213667	0.163	0.0484	-10.0888	-5.32103	285.776	14.8889	NaN	290.343	288.79	290.043	293.487	291.75	289.25	289.785	289.039	289.641	043
DATA	2024-06-19T033000_smart3-01133.ghg	2024-06-19	04:00:00	171.1666	0	18000	18000	0.00321967	1	NaN	-3.25583	0	NaN	0.797461	1	NaN	0.0858526	2	NaN	0.0179029	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.24535e-12	-8.06113e-14	NaN	NaN	13.8932	417.866	420.567	0	1	213.513	6.42183	6.46334	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.913	285.063	78798.2	0.960676	1008.82	0.030077	0.00116011	0.0038475	506.165	1390.32	0.004005	36.4063	884.158	270.586	-1.6499	0.521658	-0.0365513	1.73079	3.03136e-14	-3.77548e-16	1.73079	2.65453	53.3468	162.454	-1.21008	NaN	0.0578919	0.0894525	4.38195	0.691473	-4.08275	0.05803	1	131.42	58	132	297	615	1549	9303	0.00313555	1.02683	-3.04757	1.05505	0.741873	1.21911	0.198589	1.21911	0.016655	1.21911	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800010099	899999999	899999999	89999	89999	89	89	5	15	1	17	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.114551	0.0564508	0.00790374	0.122823	0.0449221	100.932	NaN	NaN	-0.00314457	0.000198589	0.016655	NaN	NaN	12.213	417.86	6.42153	-2.63914	96.058	0.511816	124.567	16.0966	12.2352	15	13.0276	25.0955	295.931	355.24	-0.00052858	0	37.0436	-64.111	0.00000778509	0.0000084164	0.00000707263	0.0000603072	0.0000541428	0.0000545608	-14.018	-11.2276	-11.8153	0.1073	0.2258	0.172333	0.2131	0.163	0.0484667	-9.81008	-5.00831	285.709	14.7137	NaN	290.023	288.483	289.747	293.327	291.76	289.25	289.512	288.754	289.336	228
