DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ALB_1_1_1	LOGGERPOWER_1_1_1	LOGGERTEMP_1_1_1	VIN_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	PPFD_1_1_1	PTVOUT_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_1	SHFHEATER_1_1_1	SHFSENS_1_1_1	SHFSENS_2_1_1	SHF_1_1_1	SHF_2_1_1	SWC_2_1_1	SWC_3_1_1	SWIN_1_1_1	SWOUT_1_1_1	TA_1_1_1	TC_1_1_1	TRN_1_1_1	TSENSOR_1_1_1	TS_2_1_1	TS_3_1_1	VERSION_1_1_1	WD_1_1_1	WS_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	[%]	[OTHER]	[C]	[V]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[OTHER]	[m]	[%]	[W/m^2]	[OTHER]	[OTHER]	[OTHER]	[W/m^2]	[W/m^2]	[m^3/m^3]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[K]	[C]	[C]	[K]	[K]	[OTHER]	[Degrees_past_North]	[m/s]	048
DATA	2023-05-30T233000_smart3-00184.ghg	2023-05-31	00:00:00	151	0	18000	18000	0.137099	2	NaN	-32.5112	1	NaN	36.4552	1	NaN	3.13652	1	NaN	0.821547	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.09588e-10	-7.19235e-12	NaN	NaN	15.4993	414.751	420.739	0	0	531.883	14.2329	14.4384	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	293.482	289.039	89803	1.07658	1013.23	0.0267594	0.0532362	0.00958454	1278.5	1799.97	0.00890274	71.029	521.468	283.763	-3.56618	1.87558	0.163201	4.03262	-1.08527e-13	-1.35224e-14	4.03262	8.99102	234.864	152.258	2.31941	NaN	0.356856	2.91114	112.996	0.0423289	-0.891813	0.0835191	0	62.7354	-9.52034	21.535	53.6253	81.7819	114.7	171.842	0.135892	1.00888	-29.9167	1.01826	34.868	1.10043	3.9929	1.10043	0.785778	1.10043	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	810010199	899999999	899999999	89999	89999	89	89	5	0	1	1	4	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	4.3424	1.40073	0.0791496	0.557381	0.0097929	839.107	NaN	NaN	-0.0274258	0.0039929	0.785778	NaN	NaN	12.0687	414.745	14.2312	10.5241	95.2388	-0.430931	1	18.1133	11.76	4704.44	-11083.3	-8.31957	-0.180987	0	69.8391	20013.2	0	77.6283	58.6781	-5.08346	-10.5133	0	NaN	3065.46	-1160.03	289.882	286.302	16.7674	16.2487	287.811	NaN	5	37.5406	4.30958	233
DATA	2023-05-31T000000_smart3-00184.ghg	2023-05-31	00:30:00	151.0208	0	18000	18000	-0.389575	2	NaN	32.5551	1	NaN	-55.3509	1	NaN	-0.934502	2	NaN	-1.24569	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.36091e-10	2.6887e-11	NaN	NaN	15.6494	416.424	422.856	0	1	571.622	15.2106	15.4455	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.565	287.634	89869.6	1.08224	1013.75	0.0266095	-0.0807209	0.0103006	1367.34	1644.47	0.00951785	83.1477	277.131	284.776	-0.302318	3.16928	0.352571	3.20313	-2.06683e-13	4.70363e-14	3.20313	12.2495	289.762	95.449	6.31939	NaN	0.599975	9.07576	-536.648	-0.00891273	-0.588158	-0.0494573	0	84.4543	-12.8163	28.9904	72.1902	110.095	154.409	231.333	-0.386011	1.00923	28.9692	1.01427	-53.285	1.07214	-1.8935	1.07214	-1.1992	1.07214	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800010199	899999999	899999999	89999	89999	89	89	0	0	3	7	4	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	13.1512	4.89395	0.106404	0.410589	0.0108303	624.188	NaN	NaN	0.0264047	-0.0018935	-1.1992	NaN	NaN	12.05	416.421	15.2093	11.5428	95.0915	-1.75915	1	18.0367	11.7261	10047.1	-11090.7	-4.93349	-0.176559	0	80.4091	22959.3	0	77.6283	58.6781	-13.6699	-22.9172	0	NaN	2140.97	319.383	288.541	285.94	15.4212	15.0985	287.662	NaN	5	83.6661	4.14256	005
DATA	2023-05-31T003000_smart3-00184.ghg	2023-05-31	01:00:00	151.0416	0	18000	18000	0.0601944	1	NaN	-8.00612	1	NaN	4.06895	1	NaN	2.37353	1	NaN	0.0914989	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.65756e-10	6.21781e-12	NaN	NaN	15.7078	416.547	423.159	0.1	0	589.227	15.6254	15.8735	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.074	286.788	89913	1.08579	1013.97	0.0265185	0.00592913	0.0106179	1405.31	1556.71	0.00977897	90.2741	151.404	285.191	-1.15885	1.30407	0.106521	1.74782	2.15424e-13	1.05525e-14	1.74782	4.76465	251.632	131.626	3.49406	NaN	0.235454	1.14055	131.941	0.0362511	-1.96761	0.030885	0	67.6508	-10.2663	23.2223	57.8269	88.1897	123.687	185.306	0.0597374	1.00765	-7.68483	1.01194	4.33275	1.07779	2.53641	1.07779	0.097431	1.07779	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	3	0	2	3	14	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	1.75222	0.500345	0.0285347	0.0107801	0.00168109	9.6469	NaN	NaN	-0.00698017	0.00253641	0.097431	NaN	NaN	12.024	416.548	15.6254	11.9707	94.9519	-1.09962	1	17.6967	11.7451	2641.59	-11095.5	-10.325	-0.121306	0	87.6905	17642.3	0	77.6283	58.6781	-12.9735	-24.7776	0	NaN	1805.55	-2099.61	287.674	285.817	14.5251	14.1714	287.242	NaN	5	58.4919	1.49327	143
DATA	2023-05-31T010000_smart3-00184.ghg	2023-05-31	01:30:00	151.0624	0	18000	18000	-0.034267	1	NaN	-10.2018	1	NaN	7.24203	1	NaN	3.19146	1	NaN	0.162863	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.4599e-11	3.52228e-12	NaN	NaN	15.7526	417.858	424.462	0.1	0	586.528	15.5584	15.8043	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.061	286.859	89908.6	1.08549	1013.93	0.0265264	0.0105535	0.0105692	1399.21	1563.9	0.00973679	89.4692	164.691	285.125	-2.54451	1.96238	0.179421	3.21833	-7.49239e-14	6.00531e-15	3.21833	5.32896	248.259	142.36	3.19588	NaN	0.177674	0.364856	44.4898	0.107508	-1.4087	0.0521696	1	75.5219	33	71	147	280	622	2812	-0.0339415	1.00959	-9.61789	1.01932	7.1612	1.11323	3.26293	1.11323	0.161046	1.11323	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	0	2	4	0	0	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.52729	0.17248	0.0299425	0.0157023	0.00360977	6.88487	NaN	NaN	-0.00873864	0.00326293	0.161046	NaN	NaN	12.016	417.858	15.5585	11.9049	94.9772	-0.701586	1	17.32	11.7596	7295.13	-11095.6	-6.56167	-0.0699911	0	87.4441	21479.9	0	77.6283	58.6781	-12.4499	-22.8193	0	NaN	2262.91	-826.252	287.669	285.727	14.5184	14.2165	287.15	NaN	5	49.377	2.93956	197
DATA	2023-05-31T013000_smart3-00184.ghg	2023-05-31	02:00:00	151.0833	0	18000	18000	-0.00678034	1	NaN	-2.82071	1	NaN	1.48061	1	NaN	1.37676	1	NaN	0.0332889	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.22946e-10	4.5385e-12	NaN	NaN	15.9668	423.242	429.959	0	0	589.41	15.6238	15.8718	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.883	286.609	89893.9	1.08624	1013.96	0.0265076	0.00215712	0.0106212	1404.86	1538.64	0.00977795	91.3056	133.776	285.186	-0.289069	1.94319	0.178172	1.97264	-1.04115e-13	7.70006e-15	1.97264	3.21595	288.787	98.4613	5.18213	NaN	0.0790066	0.339581	14.1465	0.338104	-1.9051	0.0324151	1	131.387	58	129	286	580	1414	7897	-0.00669941	1.01208	-2.67885	1.0239	1.46152	1.15751	1.3005	1.15751	0.0328596	1.15751	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	7	2	2	4	6	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.167681	0.504198	0.00728281	0.0110249	0.00832326	3.4264	NaN	NaN	-0.00243221	0.0013005	0.0328596	NaN	NaN	12	423.241	15.6238	11.966	94.9197	2.4106	1	17	11.7424	-782.238	-11096.8	-10.6056	-0.0411036	0	89.2816	13097.1	0	77.6283	58.6781	-11.8729	-27.2801	0	NaN	1598.66	-1183.88	287.426	285.597	14.287	14.0215	286.917	NaN	5	86.5094	1.185	232
DATA	2023-05-31T020000_smart3-00184.ghg	2023-05-31	02:30:00	151.1041	0	18000	18000	0.0106585	1	NaN	0.91984	1	NaN	-1.21819	1	NaN	-1.77972	1	NaN	-0.0273864	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.71679e-11	-3.55141e-12	NaN	NaN	16.1568	428.202	435.01	0	1	590.519	15.6504	15.8993	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.891	286.516	89880.6	1.08642	1013.98	0.0265029	-0.00177464	0.0106411	1407.05	1529.36	0.00979471	92.0027	122.307	285.21	0.545288	0.9892	0.0884979	1.133	1.35911e-14	-6.01406e-15	1.133	2.2323	331.616	61.1346	4.4799	NaN	0.0990488	0.150676	-85.4687	-0.055962	-0.755086	-0.00843022	1	48.1903	21	40	71	116	205	570	0.0104897	1.01609	0.837088	1.01505	-1.19864	1.06427	-1.70546	1.06427	-0.0269468	1.06427	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	9	10	2	4	4	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0815964	0.217795	0.0019597	0.00803939	0.0119989	5.59281	NaN	NaN	0.000759883	-0.00170546	-0.0269468	NaN	NaN	11.9947	428.201	15.6504	11.9896	94.8817	-1.58275	1	16.8	11.7508	1774.85	-11097.6	-9.31632	0.0162999	0	90.6879	13896.5	0	77.6283	58.6781	-11.815	-29.324	0	NaN	253.905	-770.187	287.292	285.493	14.142	13.8293	286.6	NaN	5	131.277	0.441479	143
DATA	2023-05-31T023000_smart3-00184.ghg	2023-05-31	03:00:00	151.1249	0	18000	18000	0.029537	2	NaN	-8.26916	1	NaN	-1.79811	2	NaN	6.02778	1	NaN	-0.0404138	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.80348e-10	-9.93171e-12	NaN	NaN	16.5523	438.521	445.441	0	0	586.386	15.5352	15.7803	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.653	286.26	89833.5	1.08687	1013.91	0.0264931	-0.00261882	0.0105667	1395.95	1504.01	0.00972215	92.8152	108.06	285.089	1.47375	2.85026	0.270401	3.2201	3.20755e-14	-1.69372e-14	3.2201	6.13227	329.165	62.6584	4.81698	NaN	0.164852	0.768566	43.815	0.109164	4.5988	0.045519	1	83.1754	36	78	163	311	691	3143	0.0292512	1.00977	-8.20934	1.01973	-0.973712	1.11559	5.80803	1.11559	-0.0218849	1.11559	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	2	2	1	23	22	26	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	1.17334	0.345589	0.0182077	0.0231635	0.0298212	15.9045	NaN	NaN	-0.00744962	0.00580803	-0.0218849	NaN	NaN	11.99	438.519	15.5352	11.8693	94.8453	-1.09535	1	16.5533	11.7555	4591.74	-11098.7	-13.1419	0.020863	0	91.4861	18031.8	0	77.6283	58.6781	-10.5212	-31.5804	0	NaN	1383.73	-957.584	287.072	285.143	13.9345	13.684	286.313	NaN	5	129.388	2.09643	107
DATA	2023-05-31T030000_smart3-00184.ghg	2023-05-31	03:30:00	151.1458	0	18000	18000	-0.0477173	1	NaN	-17.8651	0	NaN	9.65092	0	NaN	6.3002	0	NaN	0.21687	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.03329e-11	-3.14435e-12	NaN	NaN	16.4347	435.294	441.991	0	0	572.067	15.1519	15.385	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.522	286.063	89794.9	1.08731	1013.69	0.0264862	0.0140532	0.0103087	1360.93	1484.73	0.0094809	91.6618	123.8	284.705	1.6892	4.66741	0.471781	4.98605	5.88314e-14	-5.49646e-15	4.98605	7.6766	319.92	70.1041	5.42946	NaN	0.209489	0.517171	41.602	0.11497	-1.85113	0.0773727	0	43.5009	-6.60143	14.9325	37.1839	56.7078	79.5336	119.156	-0.0471141	1.0128	-16.8871	1.02726	9.59561	1.14085	6.25587	1.14085	0.215627	1.14085	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	9	3	0	7	11	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.666145	0.30007	0.0681274	0.0561567	0.0292835	53.148	NaN	NaN	-0.0153214	0.00625587	0.215627	NaN	NaN	11.9813	435.294	15.1518	11.4839	94.8667	-0.719871	1	16.24	11.7614	7216.21	-11099.8	-6.4743	0.0756047	0	90.2985	19351.5	0	77.6283	58.6781	-13.6353	-26.7907	0	NaN	718.2	-317.366	286.896	284.762	13.7384	13.549	286.318	NaN	5	118.869	4.83955	194
DATA	2023-05-31T033000_smart3-00184.ghg	2023-05-31	04:00:00	151.1666	0	18000	18000	-0.0855798	0	NaN	-1.95942	2	NaN	2.1939	2	NaN	1.80301	2	NaN	0.0492943	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.60999e-10	5.56466e-12	NaN	NaN	16.3044	431.707	438.246	0	0	563.533	14.9212	15.1472	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.362	285.939	89784	1.08774	1013.56	0.0264779	0.00319427	0.0101549	1340.04	1472.71	0.00933572	90.9919	132.662	284.471	2.94201	3.1446	0.336708	4.31941	-3.63606e-13	9.8746e-15	4.31941	6.80099	343.676	46.9063	4.47087	NaN	0.280493	0.821226	910.372	0.0052539	-0.893122	0.00633624	0	51.5783	-7.8272	17.7051	44.0883	67.2375	94.3015	141.281	-0.0848927	1.00809	-1.80632	1.01661	2.12666	1.08953	1.72834	1.08953	0.0477833	1.08953	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	13	6	0	13	10	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.584982	0.977684	0.0797853	0.0681191	0.00860397	18.241	NaN	NaN	-0.00163841	0.00172834	0.0477833	NaN	NaN	11.97	431.705	14.9211	11.2512	94.8815	-0.394869	1	16.08	11.7545	2793.59	-11099.6	-8.11041	0.100463	0	88.3555	15692.6	0	77.6283	58.6781	-15.0441	-29.7936	0	NaN	972.146	-827.236	286.898	284.276	13.7638	13.5459	286.122	NaN	5	141.269	3.95272	042
