DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ALB_1_1_1	LOGGERPOWER_1_1_1	LOGGERTEMP_1_1_1	VIN_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	PPFD_1_1_1	PTVOUT_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_1	SHFHEATER_1_1_1	SHFSENS_1_1_1	SHFSENS_2_1_1	SHF_1_1_1	SHF_2_1_1	SWC_2_1_1	SWC_3_1_1	SWIN_1_1_1	SWOUT_1_1_1	TA_1_1_1	TC_1_1_1	TRN_1_1_1	TSENSOR_1_1_1	TS_2_1_1	TS_3_1_1	VERSION_1_1_1	WD_1_1_1	WS_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	[%]	[OTHER]	[C]	[V]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[OTHER]	[m]	[%]	[W/m^2]	[OTHER]	[OTHER]	[OTHER]	[W/m^2]	[W/m^2]	[m^3/m^3]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[K]	[C]	[C]	[K]	[K]	[OTHER]	[Degrees_past_North]	[m/s]	048
DATA	2022-10-21T233000_smart3-00184.ghg	2022-10-22	00:00:00	295	0	18000	18000	-0.19172	1	NaN	-51.4293	1	NaN	9.02918	2	NaN	3.46704	1	NaN	0.201832	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.01964e-10	-7.03377e-12	NaN	NaN	15.6417	411.041	412.741	0	0	156.732	4.11868	4.13571	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	285.924	280.557	88762.6	1.1005	1007.49	0.0262785	0.0130787	0.00282431	365.683	1027.22	0.00256639	35.5992	661.539	266.284	3.4071	1.28042	0.0666006	3.64037	4.13572e-15	-4.48778e-14	3.64037	6.06595	9.92893	20.5966	1.04829	NaN	0.417387	0.72853	113.138	0.0422757	-5.69589	0.111133	0	71.6648	-10.8754	24.6002	61.258	93.4223	131.026	196.301	-0.190101	1.00852	-50.0806	1.01714	9.25378	1.09698	5.44234	1.09698	0.206853	1.09698	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	19	0	2	4	2	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.334493	1.04493	0.077635	0.451673	0.00541457	6.02417	NaN	NaN	-0.045169	0.00544234	0.206853	NaN	NaN	11.93	411.039	4.1186	-6.92755	89.0282	1.01621	1	10.94	11.8367	-3754.65	-11129.2	-8.90729	-0.0734144	0	40.029	10980.8	0	60.1	60.4	-23.9816	2.7408	0	NaN	1615.36	-1990.84	281.239	275.839	8.0645	7.83493	279	NaN	5	170.531	3.59736	208
DATA	2022-10-22T000000_smart3-00184.ghg	2022-10-22	00:30:00	295.0208	0	18000	18000	-0.0598403	1	NaN	-47.8865	1	NaN	1.78461	1	NaN	2.45215	1	NaN	0.0399201	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.29145e-11	6.0001e-13	NaN	NaN	15.5374	409.421	411.026	0	0	148.178	3.90461	3.91991	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	286.555	281.294	88752.1	1.09757	1007.39	0.0263507	0.00258682	0.00267018	346.635	1080.18	0.0024328	32.0905	733.544	265.591	3.53598	1.5225	0.108672	3.85136	-1.73465e-14	4.04924e-15	3.85136	5.70199	6.96678	23.2955	1.6169	NaN	0.233496	0.280176	21.2709	0.224861	-26.833	0.185483	0	53.6101	-8.13554	18.4026	45.8251	69.8862	98.0164	146.846	-0.0590122	1.01403	-46.4416	1.02922	2.40768	1.16193	4.15518	1.16193	0.0538575	1.16193	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	37	33	1	1	1	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.261888	0.248265	0.0501982	0.443079	0.00416715	4.53606	NaN	NaN	-0.0420028	0.00415518	0.0538575	NaN	NaN	11.924	409.419	3.90455	-7.62	89.0483	-0.553184	1	10.75	11.8189	-260.023	-10871.2	-7.10836	-0.0774127	0	35.9686	14171.7	0	60.1	60.4	-24.6078	3.11698	0	NaN	2397.97	-1162.56	281.946	275.985	8.80073	8.57474	279.542	NaN	5	170.72	3.68746	142
DATA	2022-10-22T003000_smart3-00184.ghg	2022-10-22	01:00:00	295.0416	0	18000	18000	0.0768921	1	NaN	-1.19175	2	NaN	2.87793	1	NaN	1.31373	1	NaN	0.0643754	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.79779e-10	1.68552e-12	NaN	NaN	15.5389	409.519	411.097	0	0	145.686	3.83946	3.85426	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	286.621	281.275	88733.5	1.09745	1007.35	0.0263544	0.00417152	0.00262526	340.78	1078.75	0.00239215	31.5904	737.965	265.371	3.16788	2.19919	0.259883	3.86516	5.33649e-14	1.15696e-14	3.86516	5.31196	355.331	34.7689	3.85532	NaN	0.264697	0.326194	1244.95	0.00384193	-0.414099	0.00407259	0	71.6201	-10.8686	24.5848	61.2198	93.364	130.944	196.178	0.0763068	1.00767	-1.01684	1.01524	2.66636	1.08457	1.24189	1.08457	0.0596428	1.08457	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000199	800000199	899999999	899999999	89999	89999	89	89	0	27	0	10	8	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.248701	0.372416	0.031272	0.503171	0.0025793	1.04225	NaN	NaN	-0.00091979	0.00124189	0.0596428	NaN	NaN	11.9	409.518	3.83946	-7.83881	89.0463	-1.1728	1	10.45	11.8412	-181.867	-10656.7	-7.69212	-0.0707129	0	36.302	13375.5	0	60.1	60.4	-27.7994	2.27793	0	NaN	1794.44	-1106.22	281.568	274.625	8.40992	8.48877	278.872	NaN	5	156.23	3.08371	108
DATA	2022-10-22T010000_smart3-00184.ghg	2022-10-22	01:30:00	295.0624	0	18000	18000	0.0501904	1	NaN	36.6318	1	NaN	2.22385	2	NaN	-1.52898	1	NaN	0.049744	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.06849e-10	-1.91768e-12	NaN	NaN	15.5766	410.593	412.162	0	1	144.41	3.80658	3.82113	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	286.583	281.264	88712.8	1.09724	1007.33	0.0263596	0.00322341	0.00260226	337.783	1077.99	0.00237164	31.3345	740.207	265.257	3.00746	1.88657	0.218479	3.55692	4.37635e-15	-1.32794e-14	3.55692	5.71093	358.313	32.0998	3.52153	NaN	0.213874	0.255264	-21.3615	-0.223908	16.4722	-0.154961	0	69.2931	-10.5155	23.7861	59.2307	90.3305	126.69	189.805	0.0497366	1.00912	36.2173	1.01492	1.35351	1.07473	-3.1495	1.07473	0.0302759	1.07473	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	13	14	1	3	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.216329	0.272025	0.0221736	0.614425	0.00540636	7.63112	NaN	NaN	0.0327672	-0.0031495	0.0302759	NaN	NaN	11.8893	410.591	3.80656	-7.95442	89.043	-0.532878	1	10.14	11.8429	-368.515	-10692.7	-6.25721	-0.0656291	0	36.6597	13541	0	60.1	60.4	-27.2676	3.00521	0	NaN	1959.1	-1257.72	281.356	273.604	8.24627	8.52763	278.417	NaN	5	159.355	2.89297	233
DATA	2022-10-22T013000_smart3-00184.ghg	2022-10-22	02:00:00	295.0833	0	18000	18000	0.0394977	1	NaN	-15.5087	2	NaN	-2.78083	1	NaN	0.66719	2	NaN	-0.062234	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.61339e-12	-4.09723e-14	NaN	NaN	15.5132	409.705	411.201	-0.1	0	137.775	3.63866	3.65195	0.6	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	286.976	281.788	88707.9	1.09521	1007.25	0.0264101	-0.00403276	0.00248271	322.864	1116.99	0.00226687	28.9049	794.125	264.677	3.56257	1.66772	0.158009	3.93677	5.33546e-15	-2.97385e-16	3.93677	5.46677	5.40628	25.0853	2.30028	NaN	0.189905	0.356981	35.3203	0.135418	5.57699	0.0740289	1	90.5248	40	86	181	350	793	3762	0.0390422	1.01167	-15.2875	1.0243	-2.17177	1.13436	1.29292	1.13436	-0.0486033	1.13436	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	12	27	0	4	2	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.469848	0.206745	0.0373693	1.28964	0.0105643	5.32388	NaN	NaN	-0.0138579	0.00129292	-0.0486033	NaN	NaN	11.88	409.7	3.63855	-8.53407	89.0459	-0.529247	1	9.68	11.8449	-5244.88	-11126.4	-11.2992	-0.0664551	0	34.2932	5885.18	0	60.1	60.4	-23.9833	0.94523	0	NaN	-1358.68	-1362.36	281.797	274.509	8.62669	8.71726	277.92	NaN	5	169.387	3.57254	042
DATA	2022-10-22T020000_smart3-00184.ghg	2022-10-22	02:30:00	295.1041	0	18000	18000	0.0254789	1	NaN	29.4331	1	NaN	-1.24121	1	NaN	-1.51681	1	NaN	-0.027773	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.88021e-11	-5.19742e-13	NaN	NaN	15.5384	410.212	411.705	0.5	0	137.342	3.6258	3.63899	0.6	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	287.087	281.605	88685	1.09565	1007.24	0.0263998	-0.00179969	0.0024749	321.64	1103.24	0.00225884	29.1542	781.597	264.628	2.73745	2.1022	0.261478	3.4614	2.24344e-14	-3.7843e-15	3.4614	4.2895	352.518	37.5222	4.33231	NaN	0.152495	0.12417	-9.63461	-0.49644	-23.7132	-0.174895	1	85.2695	38	67	110	166	264	592	0.025248	1.00914	28.9383	1.01474	-1.69275	1.07401	-2.77189	1.07401	-0.0378764	1.07401	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	801100099	899999999	899999999	89999	89999	89	89	1	9	2	4	7	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.105354	0.1354	0.00758707	1.05986	0.00769529	3.26434	NaN	NaN	0.0262222	-0.00277189	-0.0378764	NaN	NaN	11.8627	410.206	3.62569	-8.58217	89.0383	-1.26036	1	9.59	11.8488	843.932	-10964.4	-7.63653	-0.0678552	0	33.9626	14746.3	0	60.1	60.4	-26.4013	2.30259	0	NaN	1825.14	-1112.72	281.957	273.281	8.77045	8.78193	277.883	NaN	5	153.759	2.60902	120
DATA	2022-10-22T023000_smart3-00184.ghg	2022-10-22	03:00:00	295.1249	0	18000	18000	0.0573581	1	NaN	99.9693	1	NaN	0.840045	1	NaN	-3.86114	1	NaN	0.0187978	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.04271e-10	-4.37621e-12	NaN	NaN	15.6012	412.054	413.533	0	1	135.392	3.57593	3.58876	0.7	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	286.754	281.673	88666.8	1.09518	1007.21	0.0264116	0.0012181	0.00243977	317.151	1108.34	0.00222773	28.6149	791.19	264.448	3.0868	1.26051	0.0834965	3.3353	1.93887e-14	-3.23225e-14	3.3353	4.53308	8.6752	22.2129	1.4345	NaN	0.228852	0.275913	-9.586	-0.498957	119.005	-0.396009	0	70.4416	-10.6898	24.1803	60.2124	91.8277	128.79	192.95	0.0568364	1.00918	98.591	1.0145	-1.03409	1.07309	-8.28312	1.07309	-0.0231401	1.07309	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	5	18	4	19	21	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.355654	0.171807	0.0243658	1.35408	0.0114242	2.60147	NaN	NaN	0.0893779	-0.00828312	-0.0231401	NaN	NaN	11.858	412.047	3.57588	-8.76178	89.037	4.80326	1	9.41333	11.8436	-3355.46	-11126.6	-7.16396	-0.0713641	0	34.0321	10661.3	0	60.1	60.4	-23.032	1.74275	0	NaN	883.83	-2006.37	281.661	273.153	8.5893	9.13631	277.216	NaN	5	169.316	2.88021	060
DATA	2022-10-22T030000_smart3-00184.ghg	2022-10-22	03:30:00	295.1458	0	18000	18000	0.0550139	1	NaN	23.5483	1	NaN	-3.28348	1	NaN	-0.584822	1	NaN	-0.0733883	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.71037e-11	7.42997e-13	NaN	NaN	15.6894	412.717	414.175	0	1	133.831	3.52049	3.53292	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	285.775	280.437	88633.7	1.09962	1007.16	0.0263055	-0.00475556	0.00241163	312.117	1018.85	0.00219315	30.6343	706.733	264.244	2.22005	0.768018	0.0294768	2.34933	-4.57587e-14	5.55177e-15	2.34933	4.06369	12.0128	19.0829	0.718904	NaN	0.223674	0.267037	-37.9837	-0.125922	-7.17175	-0.0950611	0	65.1225	-9.88259	22.3545	55.6658	84.8938	119.065	178.381	0.0544604	1.01016	23.0609	1.01319	-3.49268	1.06678	-1.63492	1.06678	-0.078064	1.06678	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	4	0	0	0	0	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.234615	0.271135	0.0283235	1.00374	0.0107487	2.84536	NaN	NaN	0.0208226	-0.00163492	-0.078064	NaN	NaN	11.85	412.713	3.52046	-8.96612	89.0088	0.207361	1	9.21	11.8446	-429.659	-11067.8	-9.0754	-0.0665732	0	35.8883	13180.4	0	60.1	60.4	-23.2331	1.60599	0	NaN	1495.44	-1046.75	280.72	272.027	7.56309	7.62026	276.814	NaN	5	175.994	1.54947	088
DATA	2022-10-22T033000_smart3-00184.ghg	2022-10-22	04:00:00	295.1666	0	18000	18000	0.120924	1	NaN	106.762	1	NaN	-3.25167	1	NaN	-6.79619	1	NaN	-0.0725906	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.35903e-10	2.88158e-12	NaN	NaN	15.8899	416.149	417.64	0	1	136.314	3.56999	3.58278	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	284.312	279.186	88629.3	1.10447	1007.17	0.0261895	-0.00470387	0.00245637	316.49	934.835	0.00222403	33.8552	618.344	264.421	2.5602	1.3145	0.114693	2.88023	1.95455e-13	2.11393e-14	2.88023	4.65176	5.5185	27.1775	2.28216	NaN	0.330887	0.665256	-27.1214	-0.176355	-32.8329	-0.290056	0	81.6129	-12.3851	28.0151	69.7615	106.391	149.214	223.55	0.119792	1.00945	105.139	1.01376	-4.99014	1.06994	-11.4291	1.06994	-0.111401	1.06994	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	2	3	3	14	29	25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.514267	0.780991	0.0352538	1.35417	0.0242638	6.89312	NaN	NaN	0.0945169	-0.0114291	-0.111401	NaN	NaN	11.834	416.14	3.56987	-8.78977	88.9864	-1.29492	1	8.89	11.8465	-2790.7	-11048.8	-9.15615	-0.069403	0	39.0412	10443.3	0	60.1	60.4	-23.3395	1.11409	0	NaN	990.035	-1195.14	279.691	272.42	6.60019	6.82192	276.43	NaN	5	166.142	2.17643	162
