DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ALB_1_1_1	LOGGERPOWER_1_1_1	LOGGERTEMP_1_1_1	VIN_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	PPFD_1_1_1	PTVOUT_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_1	SHFHEATER_1_1_1	SHFSENS_1_1_1	SHFSENS_2_1_1	SHF_1_1_1	SHF_2_1_1	SWC_2_1_1	SWC_3_1_1	SWIN_1_1_1	SWOUT_1_1_1	TA_1_1_1	TC_1_1_1	TRN_1_1_1	TSENSOR_1_1_1	TS_2_1_1	TS_3_1_1	VERSION_1_1_1	WD_1_1_1	WS_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	[%]	[OTHER]	[C]	[V]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[OTHER]	[m]	[%]	[W/m^2]	[OTHER]	[OTHER]	[OTHER]	[W/m^2]	[W/m^2]	[m^3/m^3]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[K]	[C]	[C]	[K]	[K]	[OTHER]	[Degrees_past_North]	[m/s]	048
DATA	2022-11-08T233000_smart3-00184.ghg	2022-11-09	00:00:00	313	0	18000	18000	-0.172836	0	NaN	-50.4874	0	NaN	-18.1385	0	NaN	1.73992	0	NaN	-0.408193	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.11363e-11	3.13192e-12	NaN	NaN	14.8595	396.708	402.878	0	0	573.586	15.3132	15.5513	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.623	287.581	89557.5	1.07864	1013.8	0.0266973	-0.0264509	0.010336	1371.78	1638.82	0.00958242	83.7053	267.041	284.825	-0.833329	5.82816	0.662999	5.92465	5.69309e-14	5.46024e-15	5.92465	9.5444	291.959	98.1372	6.42515	NaN	0.400293	0.891013	102.515	0.0466564	2.78344	0.115338	0	41.9773	-6.37022	14.4094	35.8816	54.7216	76.7479	114.982	-0.17083	1.01174	-50.2239	1.02557	-12.224	1.12638	3.80642	1.12638	-0.275091	1.12638	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	13	3	3	2	3	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.956379	0.553713	0.271935	0.0597436	0.000464608	4.07945	NaN	NaN	-0.0459281	0.00380642	-0.275091	NaN	NaN	12.044	396.708	15.3132	11.605	88.4564	-0.413056	1	17.8867	11.8435	6155.41	-11090.3	-10.7592	-0.266515	0	84.3715	24304.6	0	65.5276	60.4	-28.5987	3.17758	0	NaN	4822.91	-2235.99	288.622	285.327	15.4843	15.2779	288.041	NaN	5	89.4809	6.00798	219
DATA	2022-11-09T000000_smart3-00184.ghg	2022-11-09	00:30:00	313.0208	0	18000	18000	-0.0693835	2	NaN	-34.9019	1	NaN	-10.409	2	NaN	1.86258	1	NaN	-0.234049	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.09111e-9	4.08676e-11	NaN	NaN	14.9345	397.333	403.335	0	0	559.372	14.8821	15.1069	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.942	286.709	89595.9	1.08256	1013.55	0.026605	-0.0151664	0.0100799	1333.73	1548.67	0.00931111	86.1213	214.935	284.4	1.06006	2.72763	0.339497	2.946	-2.49353e-13	7.30599e-14	2.946	8.5541	328.67	68.7619	6.61745	NaN	0.253164	5.31946	37.522	0.127472	3.35307	0.125647	0	37.8998	-5.75144	13.0098	32.3962	49.4062	69.2929	103.813	-0.0687082	1.00983	-34.8037	1.01967	-6.70273	1.11805	3.23108	1.11805	-0.150713	1.11805	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	8	0	0	2	2	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	4.74339	5.7551	0.140428	0.315214	0.00497935	134.907	NaN	NaN	-0.0317196	0.00323108	-0.150713	NaN	NaN	12.06	397.33	14.8827	11.1775	88.1368	-0.32486	1	17.5	11.8212	6955.58	-11094.8	-9.21307	-0.264964	0	86.8688	25130.9	0	65.5276	60.4	-30.4142	3.67485	0	NaN	5323.28	-1757.28	287.768	284.263	14.6613	14.5205	287.337	NaN	5	118.876	4.08292	201
DATA	2022-11-09T003000_smart3-00184.ghg	2022-11-09	01:00:00	313.0416	0	18000	18000	-0.291397	1	NaN	53.449	2	NaN	58.8455	2	NaN	-9.141	2	NaN	1.32195	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.84038e-11	-2.07293e-12	NaN	NaN	15.036	398.576	404.296	0	1	533.673	14.1467	14.3497	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.151	285.751	89623	1.08682	1013.12	0.0265081	0.0856622	0.00961679	1268.21	1454.71	0.00884852	87.1794	186.503	283.642	1.92676	0.514419	0.0931609	1.99643	1.46648e-13	-3.88426e-15	1.99643	5.0659	8.44161	14.9485	2.67461	NaN	0.517801	2.22868	-209.658	-0.0228133	0.908293	-0.093747	0	97.7015	-14.8266	33.5378	83.5137	127.364	178.629	267.619	-0.288223	1.01101	56.0967	1.01311	50.6766	1.06513	-11.4749	1.06513	1.13844	1.06513	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	801001099	899999999	899999999	89999	89999	89	89	2	1	4	3	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.410695	3.99162	0.0550576	0.868638	0.0261593	356.546	NaN	NaN	0.050947	-0.0114749	1.13844	NaN	NaN	12.0387	398.567	14.1478	10.4147	87.921	-0.358867	1	16.87	11.8425	5708.96	-11099.9	-11.7798	-0.277477	0	88.4692	24034.9	0	65.5276	60.4	-31.2123	3.1378	0	NaN	5274.7	-1951.33	286.8	281.883	13.7146	13.493	285.94	NaN	5	163.973	1.95328	181
DATA	2022-11-09T010000_smart3-00184.ghg	2022-11-09	01:30:00	313.0624	0	18000	18000	-1.21011	1	NaN	656.98	1	NaN	799.844	1	NaN	-34.2467	1	NaN	17.9264	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.75152e-10	-1.68233e-11	NaN	NaN	15.2559	400.908	405.666	0	1	446.238	11.7267	11.8658	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	288.685	283.318	89634.8	1.09731	1011.72	0.0262789	1.16163	0.00804121	1051.4	1238.16	0.00732811	84.916	186.764	280.862	2.12612	-0.155654	0.0779354	2.13323	3.82826e-13	-3.77004e-14	2.13323	10.1487	5.28493	355.813	2.09371	NaN	1.05014	8.21218	-142.23	-0.0336285	0.821385	-0.563528	0	103.987	-15.7805	35.6955	88.8869	135.558	190.122	284.838	-1.19737	1.01064	693.346	1.01311	702.698	1.06571	-68.7808	1.06571	15.7492	1.06571	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	810100199	899999999	899999999	89999	89999	89	89	1	1	3	0	0	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86	11.0693	5.16131	0.19377	8.51197	0.106811	5767.54	NaN	NaN	0.62454	-0.0687808	15.7492	NaN	NaN	12.02	400.841	11.7436	7.43814	87.3407	-0.0915098	1	15.92	11.8438	7406.24	-11113.3	-9.80875	-0.291845	0	89.5575	23383.9	0	65.5276	60.4	-30.7115	1.42322	0	NaN	4393.99	-470.399	284.137	279.698	11.1552	11.2602	283.712	NaN	5	173.837	3.28227	252
DATA	2022-11-09T013000_smart3-00184.ghg	2022-11-09	02:00:00	313.0833	0	18000	18000	-0.183192	0	NaN	-17.2473	0	NaN	9.55047	1	NaN	1.24454	0	NaN	0.212622	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.12128e-12	-1.92449e-14	NaN	NaN	15.9157	407.67	410.542	0	0	273.167	6.99699	7.04629	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	281.725	276.309	89685.5	1.12781	1008.99	0.0256143	0.0137779	0.00492247	627.697	764.358	0.00436465	82.1208	136.661	273.522	5.32556	-3.05664	-0.0159137	6.14043	-7.21616e-14	-7.04509e-17	6.14043	9.54917	59.6731	330.146	-0.14849	NaN	0.403028	1.04334	306.104	0.0156254	-1.80591	0.0376068	0	42.7765	-6.4915	14.6838	36.5647	55.7635	78.2091	117.171	-0.181286	1.01051	-16.3635	1.02312	9.12265	1.11335	1.82412	1.11335	0.203098	1.11335	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	1	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	1.15319	0.670527	0.262968	0.639635	0.00313816	250.471	NaN	NaN	-0.0143799	0.00182412	0.203098	NaN	NaN	11.968	407.665	6.99828	0.288196	88.1446	-0.303602	1	13.5767	11.853	3629.68	-11148.4	-9.69226	-0.490729	0	89.7727	17276.6	0	65.5276	60.4	-28.4519	1.53981	0	NaN	1608.25	-890.234	277.243	275.291	4.1851	4.23384	279.414	NaN	5	217.129	5.90052	166
DATA	2022-11-09T020000_smart3-00184.ghg	2022-11-09	02:30:00	313.1041	0	18000	18000	-0.200117	0	NaN	-20.9453	0	NaN	7.58854	0	NaN	0.660629	0	NaN	0.168764	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.76498e-11	7.49279e-13	NaN	NaN	16.0108	408.391	411.03	0	0	251.764	6.42182	6.46332	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	280.467	275.187	89696	1.13279	1008.66	0.0255073	0.0109359	0.00453679	576.166	705.726	0.00400499	81.6416	129.56	272.344	3.80688	-3.7552	-0.102079	5.3483	2.02039e-15	2.97611e-15	5.3483	8.74944	73.8703	315.392	-1.09363	NaN	0.420309	1.48234	285.884	0.0167305	-2.76012	0.0436142	0	44.6748	-6.77957	15.3354	38.1874	58.2381	81.6798	122.371	-0.198215	1.0096	-20.1282	1.02068	7.50455	1.10518	1.50042	1.10518	0.166896	1.10518	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000199	899999999	899999999	89999	89999	89	89	3	0	0	12	1	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	1.00933	1.69876	0.256581	0.00952364	0.00016767	3.8667	NaN	NaN	-0.0176163	0.00150042	0.166896	NaN	NaN	11.956	408.391	6.42181	-0.868765	87.8812	0.0322535	1	10.6233	11.846	5349.3	-11155.3	-8.37516	-0.546311	0	92.7542	20275	0	65.5276	60.4	-18.1579	-2.933	0	NaN	4058.9	288.471	275.906	274.876	2.75612	2.6568	276.712	NaN	5	229.463	5.16874	078
DATA	2022-11-09T023000_smart3-00184.ghg	2022-11-09	03:00:00	313.1249	0	18000	18000	-0.173779	0	NaN	3.80816	2	NaN	28.7252	1	NaN	0.983074	1	NaN	0.63873	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.46299e-10	-2.1721e-12	NaN	NaN	16.0317	408.706	411.201	0	0	238.022	6.06804	6.10508	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	279.999	275.024	89691.2	1.13355	1008.46	0.0254936	0.0413897	0.00428916	544.395	697.562	0.00378384	78.0426	153.166	271.571	2.7966	-4.03524	-0.139776	4.91159	5.67744e-14	-9.12561e-15	4.91159	7.83135	85.1308	304.724	-1.63077	NaN	0.391542	0.766568	-1271.01	-0.00376314	0.132572	-0.00850821	0	44.9607	-6.82296	15.4335	38.4317	58.6108	82.2025	123.154	-0.172149	1.00947	5.26139	1.01805	26.1792	1.08564	0.486148	1.08564	0.582116	1.08564	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	3	1	3	24	2	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.73676	0.577237	0.219139	0.0641389	0.000205967	29.1552	NaN	NaN	0.00460259	0.000486148	0.582116	NaN	NaN	11.94	408.705	6.06814	-1.64422	88.4052	-0.245775	1	9.10333	11.8468	2857.23	-11156.4	-9.10453	-0.5354	0	88.8129	19928.3	0	65.5276	60.4	-12.9312	-4.41791	0	NaN	4613.99	-1300.76	275.66	274.892	2.52658	2.47811	276.386	NaN	5	241.873	4.58573	007
DATA	2022-11-09T030000_smart3-00184.ghg	2022-11-09	03:30:00	313.1458	0	18000	18000	-0.23778	0	NaN	5.65727	1	NaN	34.0357	1	NaN	0.989567	0	NaN	0.75673	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.44675e-10	-2.03422e-12	NaN	NaN	16.0301	408.539	410.9	0	0	225.393	5.74431	5.7775	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	279.642	274.907	89680.7	1.13403	1008.28	0.0254857	0.0490361	0.00406159	515.292	691.756	0.00358154	74.4904	176.464	270.827	1.95423	-5.02326	-0.225332	5.39471	2.11569e-13	-9.02519e-15	5.39471	9.51399	97.6623	291.258	-2.39389	NaN	0.457904	1.57953	-1368.31	-0.00349555	0.166216	-0.010805	0	48.1181	-7.3021	16.5174	41.1306	62.7268	87.9752	131.803	-0.235477	1.00978	7.3429	1.01931	30.8853	1.08976	0.359576	1.08976	0.686686	1.08976	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	4	0	0	20	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	1.4362	1.46992	0.252943	0.0192415	0.0000329669	44.3359	NaN	NaN	0.00642185	0.000359576	0.686686	NaN	NaN	11.9293	408.539	5.74434	-2.39053	88.5579	-0.10242	1	8.01667	11.8401	3601.64	-11157.3	-9.17336	-0.538048	0	85.9927	20917.6	0	65.5276	60.4	-4.77418	-5.88966	0	NaN	4433.46	-1725.19	275.474	275.194	2.32773	2.26361	276.063	NaN	5	253.483	4.96704	151
DATA	2022-11-09T033000_smart3-00184.ghg	2022-11-09	04:00:00	313.1666	0	18000	18000	-0.288388	0	NaN	12.5616	1	NaN	33.3473	0	NaN	0.705276	2	NaN	0.74103	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.19366e-11	-7.9238e-13	NaN	NaN	16.0644	408.535	410.681	0	0	205.519	5.22655	5.25401	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	278.891	274.348	89690.8	1.1367	1007.99	0.025431	0.0480187	0.00370345	468.9	664.555	0.00325808	70.5584	195.656	269.56	1.21171	-6.31268	-0.280175	6.43403	1.35758e-14	-3.85551e-15	6.43403	10.474	109.091	280.866	-2.49579	NaN	0.503693	1.29394	-820.196	-0.00583153	0.37669	-0.0217659	0	47.133	-7.15261	16.1792	40.2886	61.4426	86.1741	129.105	-0.285353	1.01063	14.0266	1.02215	29.8534	1.09882	-0.217939	1.09882	0.66339	1.09882	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	11	0	0	10	5	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	1.52162	0.743967	0.322303	0.0982796	0.0002155	62.9947	NaN	NaN	0.012242	-0.000217939	0.66339	NaN	NaN	11.92	408.534	5.22674	-3.6604	88.6887	-0.734933	1	7.27	11.8361	-2304.03	-11159.8	-9.12571	-0.550091	0	82.3581	14452.5	0	65.5276	60.4	-2.23806	-6.57651	0	NaN	3010.08	-2586.63	274.923	274.873	1.79262	1.7598	275.801	NaN	5	266.47	6.02638	022
