DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ALB_1_1_1	LOGGERPOWER_1_1_1	LOGGERTEMP_1_1_1	VIN_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	PPFD_1_1_1	PTVOUT_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_1	SHFHEATER_1_1_1	SHFSENS_1_1_1	SHFSENS_2_1_1	SHF_1_1_1	SHF_2_1_1	SWC_2_1_1	SWC_3_1_1	SWIN_1_1_1	SWOUT_1_1_1	TA_1_1_1	TC_1_1_1	TRN_1_1_1	TSENSOR_1_1_1	TS_2_1_1	TS_3_1_1	VERSION_1_1_1	WD_1_1_1	WS_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	[%]	[OTHER]	[C]	[V]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[OTHER]	[m]	[%]	[W/m^2]	[OTHER]	[OTHER]	[OTHER]	[W/m^2]	[W/m^2]	[m^3/m^3]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[K]	[C]	[C]	[K]	[K]	[OTHER]	[Degrees_past_North]	[m/s]	048
DATA	2022-10-25T233000_smart3-00184.ghg	2022-10-26	00:00:00	299	0	18000	18000	-0.0480348	1	NaN	-50.5078	1	NaN	-4.20253	1	NaN	3.1224	1	NaN	-0.0933904	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.26086e-11	-7.22671e-13	NaN	NaN	16.268	411.412	413.104	0	0	161.914	4.09477	4.11161	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	279.604	274.388	90205	1.14354	1007.37	0.0252897	-0.0060517	0.0029177	369.468	666.459	0.00255147	55.4375	296.991	266.418	0.754337	-2.61469	-0.243077	2.73216	3.95294e-14	-4.46329e-15	2.73216	4.80246	103.938	286.093	-5.10428	NaN	0.204952	0.550123	13.7961	0.346691	12.0184	0.213926	0	54.7285	-8.30526	18.7865	46.7811	71.3441	100.061	149.91	-0.0473631	1.01418	-49.2987	1.02895	-2.56868	1.17612	4.89773	1.17612	-0.0570823	1.17612	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	811000099	899999999	899999999	89999	89999	89	89	3	2	3	1	0	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.40074	0.662777	0.0367296	0.877407	0.01167	4.05399	NaN	NaN	-0.0427951	0.00489773	-0.0570823	NaN	NaN	11.94	411.41	4.09481	-6.79307	89.2643	-0.246309	1	5.98	11.8549	-4308.66	-11158.3	-6.51798	-0.073339	0	62.8831	6715.64	0	60.1	60.4	-29.037	4.52157	0	NaN	-1706.17	-1572.14	275.234	269.459	2.11384	1.99678	273.883	NaN	5	261.004	1.83111	247
DATA	2022-10-26T000000_smart3-00184.ghg	2022-10-26	00:30:00	299.0208	0	18000	18000	-0.0220836	0	NaN	-31.0114	0	NaN	-4.56564	1	NaN	1.70801	0	NaN	-0.101507	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.74248e-11	4.94381e-13	NaN	NaN	16.1376	408.794	410.543	0	0	168.227	4.26148	4.27972	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	280.77	274.879	90216.4	1.14157	1007.47	0.0253318	-0.00657765	0.00303144	384.558	690.356	0.00265551	55.7044	305.798	266.94	0.0779465	-2.56681	-0.253287	2.58046	-5.54828e-14	2.93878e-15	2.58046	4.61853	117.12	271.739	-5.63299	NaN	0.139086	0.280284	7.0233	0.681019	6.79235	0.193867	1	103.111	45	101	223	452	1098	6084	-0.0216436	1.02033	-29.9904	1.04154	-3.03394	1.2538	2.65795	1.2538	-0.0674529	1.2538	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800101099	899999999	899999999	89999	89999	89	89	8	31	3	33	37	33	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.280876	0.254176	0.0255154	1.67938	0.015984	23.4183	NaN	NaN	-0.0260764	0.00265795	-0.0674529	NaN	NaN	11.9187	408.786	4.26181	-6.27508	89.2337	0.97795	1	5.17667	11.8531	-6414.41	-11157.6	-11.5296	-0.064405	0	63.961	4717.48	0	60.1	60.4	-27.1663	3.71145	0	NaN	-1925.92	-1900.18	275.487	269.076	2.25844	2.03202	273.292	NaN	5	272.834	1.47089	199
DATA	2022-10-26T003000_smart3-00184.ghg	2022-10-26	01:00:00	299.0416	0	18000	18000	-0.0564506	1	NaN	-75.7869	1	NaN	-12.5379	1	NaN	4.96228	1	NaN	-0.278766	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.92415e-10	3.02533e-12	NaN	NaN	16.203	410.47	412.22	-0.1	0	167.637	4.24672	4.26483	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	280.216	274.932	90229.9	1.14152	1007.47	0.0253329	-0.018064	0.00302081	383.284	692.993	0.0026463	55.3084	309.709	266.896	0.60298	-2.11399	-0.184679	2.20605	2.06696e-13	1.80469e-14	2.20605	4.3155	103.813	285.92	-4.80214	NaN	0.222378	0.481104	11.7473	0.407156	6.04463	0.296338	0	75.8356	-11.5083	26.0319	64.8231	98.8594	138.652	207.726	-0.0556703	1.01402	-74.3248	1.02827	-9.03888	1.18128	7.58541	1.18128	-0.20097	1.18128	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800100099	800100099	899999999	899999999	89999	89999	89	89	7	16	12	4	11	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.174407	0.76867	0.0191313	2.22422	0.0306823	15.6894	NaN	NaN	-0.0646278	0.00758541	-0.20097	NaN	NaN	11.9	410.459	4.24697	-6.31706	89.2423	-2.04395	1	4.78	11.8555	-8084.94	-11156.2	-9.63534	-0.0836827	0	62.8098	3731.58	0	60.1	60.4	-25.2674	2.15937	0	NaN	-2225.04	-2885.34	275.629	268.356	2.55481	2.62029	272.984	NaN	5	261.03	1.28896	088
DATA	2022-10-26T010000_smart3-00184.ghg	2022-10-26	01:30:00	299.0624	0	18000	18000	-0.011338	1	NaN	-28.7409	0	NaN	-4.70164	0	NaN	3.66383	0	NaN	-0.104303	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.27149e-11	1.20957e-13	NaN	NaN	16.5958	416.818	418.477	-0.1	0	157.875	3.96518	3.98096	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	277.181	272.58	90230.9	1.15151	1007.28	0.0251159	-0.00675883	0.00284491	357.878	584.648	0.00247059	61.2125	226.77	266.004	1.2657	-1.83822	-0.148432	2.23676	-7.73927e-16	7.66155e-16	2.23676	3.59816	86.1846	304.549	-3.80495	NaN	0.099228	0.201769	2.75188	1.73809	6.11295	0.249717	1	173.252	76	168	365	728	1728	9076	-0.0109475	1.03566	-27.0014	1.07207	-2.78496	1.44923	3.59911	1.44923	-0.0617827	1.44923	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	3	0	3	2	1	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.243566	0.140156	0.0198162	1.07347	0.0148001	13.5446	NaN	NaN	-0.0232792	0.00359911	-0.0617827	NaN	NaN	11.9087	416.813	3.96538	-7.20896	89.2053	-0.710303	1	4.25	11.859	-4613.83	-11168	-7.06071	-0.0677607	0	70.9279	6325.24	0	60.1	60.4	-24.3464	0.717196	0	NaN	-1456.88	-1227.92	273.134	268.125	0.0346375	0.27595	271.995	NaN	5	243.864	1.1061	095
DATA	2022-10-26T013000_smart3-00184.ghg	2022-10-26	02:00:00	299.0833	0	18000	18000	-0.0108635	1	NaN	-27.5704	1	NaN	-5.66954	1	NaN	2.10221	1	NaN	-0.125891	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.00283e-10	1.01684e-12	NaN	NaN	16.2797	410.363	412.077	-0.1	0	165.072	4.16096	4.17834	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	279.321	273.554	90226.2	1.14726	1007.4	0.0252069	-0.00815775	0.0029746	375.528	627.525	0.00259277	59.8427	251.997	266.63	0.506424	-1.43125	-0.123975	1.52325	1.01695e-13	6.16001e-15	1.52325	2.56763	95.5848	289.486	-4.66836	NaN	0.0973092	0.346352	2.70551	1.76788	4.8629	0.245145	1	87.7905	38	83	177	344	787	3798	-0.010536	1.03109	-26.1771	1.06282	-3.51162	1.42318	2.51095	1.42318	-0.077975	1.42318	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	1	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.380137	0.308996	0.00357067	3.57458	0.0567224	43.2393	NaN	NaN	-0.0226494	0.00251095	-0.077975	NaN	NaN	11.904	410.34	4.16161	-6.58952	89.1687	-1.67458	1	3.52333	11.8577	-5854.81	-11164.2	-9.07144	-0.0748022	0	69.5527	5763.94	0	60.1	60.4	-24.063	0.625697	0	NaN	-1520.61	-1975.13	274.091	266.842	0.84725	0.282461	271.251	NaN	5	249.52	0.689978	253
DATA	2022-10-26T020000_smart3-00184.ghg	2022-10-26	02:30:00	299.1041	0	18000	18000	-0.00386198	1	NaN	-6.24325	1	NaN	-0.224519	2	NaN	0.203211	1	NaN	-0.0049918	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.92288e-11	-6.18253e-13	NaN	NaN	16.1482	409.092	410.847	0	0	168.561	4.27026	4.28857	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	280.65	274.905	90218.2	1.14148	1007.48	0.0253337	-0.000323469	0.00303746	385.358	691.631	0.00266099	55.7173	306.273	266.967	0.144402	-1.82459	-0.154677	1.83682	-2.97895e-15	-3.66784e-15	1.83682	2.63802	116.507	274.525	-4.83053	NaN	0.0581663	0.0939826	2.55165	1.87448	27.8073	0.0933333	1	313.541	138	309	684	1390	3392	NaN	-0.00373354	1.0344	-5.8483	1.06952	-0.0508502	1.45212	0.360955	1.45212	-0.00113057	1.45212	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800101199	899999999	899999999	89999	89999	89	89	1	2	1	4	5	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.0718732	0.112192	0.00390024	0.300533	0.00456789	2.46716	NaN	NaN	-0.00508542	0.000360955	-0.00113057	NaN	NaN	11.88	409.091	4.27026	-6.24385	89.1943	0.616939	1	3.21	11.8536	-6882.9	-11158	-11.1682	-0.082801	0	64.888	4077.73	0	60.1	60.4	-18.2313	-0.563895	0	NaN	-2007.05	-1809.71	275.325	267.47	2.18925	2.03831	270.326	NaN	5	269.787	0.797944	074
DATA	2022-10-26T023000_smart3-00184.ghg	2022-10-26	03:00:00	299.1249	0	18000	18000	-0.0172369	1	NaN	-5.02431	2	NaN	-0.303448	2	NaN	0.735278	2	NaN	-0.00674502	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.19464e-10	-1.19893e-12	NaN	NaN	16.3708	414.484	416.216	0	1	164.297	4.15975	4.17712	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	279.89	274.646	90187.5	1.14221	1007.41	0.0253185	-0.000437077	0.00296063	375.258	678.943	0.00259202	55.2709	303.685	266.62	-0.184194	-1.49412	-0.142981	1.5122	2.57779e-14	-7.29735e-15	1.5122	2.52893	128.187	262.972	-5.4255	NaN	0.122845	0.478548	29.8605	0.160178	16.5574	0.035544	1	45.4518	20	43	90	174	393	1848	-0.0170813	1.00911	-4.96098	1.01607	-0.166344	1.1102	0.899248	1.1102	-0.00369748	1.1102	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800100099	801101199	899999999	899999999	89999	89999	89	89	8	4	7	4	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.37844	0.574493	0.0041628	1.55994	0.04569	6.67236	NaN	NaN	-0.00431135	0.000899248	-0.00369748	NaN	NaN	11.8693	414.472	4.1599	-6.59126	89.2082	-7.17081	1	3.2	11.8514	-5795.9	-11158.4	-10.5447	-0.0803748	0	64.0919	6278.27	0	60.1	60.4	-19.7136	-0.206775	0	NaN	-1121.81	-2037.58	275.195	267.889	2.09709	2.11521	270.774	NaN	5	289.748	0.720841	059
DATA	2022-10-26T030000_smart3-00184.ghg	2022-10-26	03:30:00	299.1458	0	18000	18000	0.0164382	1	NaN	11.6258	2	NaN	0.760399	1	NaN	-0.438419	2	NaN	0.0169019	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.25704e-11	-5.31054e-13	NaN	NaN	16.2675	411.902	413.623	0	1	164.331	4.16093	4.17832	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	280.994	274.633	90175.9	1.14212	1007.41	0.0253205	0.00109524	0.00296124	375.317	678.28	0.00259276	55.3336	302.963	266.622	-0.734371	-1.02418	-0.113733	1.26538	-4.35575e-14	-3.23161e-15	1.26538	2.18615	152.827	234.358	-5.15675	NaN	0.11997	0.23916	-12.0187	-0.397965	15.2891	-0.084223	1	34.6256	15	27	46	70	114	265	0.0161982	1.01482	11.5023	1.01441	0.456075	1.06392	-0.981173	1.06392	0.0101375	1.06392	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800101099	801101099	899999999	899999999	89999	89999	89	89	2	15	5	0	8	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.155067	0.317431	0.00582136	0.313086	0.0068839	0.931921	NaN	NaN	0.00999686	-0.000981173	0.0101375	NaN	NaN	11.86	411.898	4.16097	-6.58789	89.2033	-1.69253	1	2.95	11.8531	-3231.06	-11158	-9.74918	-0.0612312	0	64.0024	8490.21	0	60.1	60.4	-22.337	-0.270003	0	NaN	-585.428	-1148.67	275.402	266.406	2.17402	1.5348	270.118	NaN	5	304.67	0.556786	073
DATA	2022-10-26T033000_smart3-00184.ghg	2022-10-26	04:00:00	299.1666	0	18000	18000	-0.0308569	1	NaN	-53.5341	1	NaN	-5.05089	1	NaN	4.69337	1	NaN	-0.112231	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.38274e-11	8.2854e-13	NaN	NaN	16.4828	416.878	418.603	0	1	162.914	4.12037	4.13742	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	279.298	274.272	90159.6	1.14344	1007.39	0.0252917	-0.00727255	0.00293571	371.591	660.908	0.00256744	56.2243	289.317	266.492	0.259452	-1.61568	-0.123744	1.64105	2.22234e-13	5.08576e-15	1.64105	2.59494	110.907	279.123	-4.3245	NaN	0.164275	0.378751	6.70014	0.713866	10.5989	0.282913	1	36.6743	16	35	75	146	335	1641	-0.0303304	1.01736	-51.9733	1.03489	-3.06452	1.23598	6.09489	1.23598	-0.0680936	1.23598	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800011199	899999999	899999999	89999	89999	89	89	0	0	1	0	1	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.180052	0.573358	0.00409147	2.16327	0.0714751	7.83035	NaN	NaN	-0.0451203	0.00609489	-0.0680936	NaN	NaN	11.8427	416.865	4.1205	-6.71942	89.2062	-24.6104	1	3.03	11.8547	-6387.36	-11159.8	-10.1635	-0.0567838	0	64.719	6681.85	0	60.1	60.4	-18.2392	-2.861	0	NaN	-508.837	-2418.29	274.868	267.98	1.8048	1.76009	269.916	NaN	5	273.274	0.805131	133
