DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ALB_1_1_2	LOGGERPOWER_1_1_1	LOGGERTEMP_1_1_1	VIN_1_1_1	LWIN_1_1_2	LWOUT_1_1_2	PPFD_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_2	SHFHEATER_1_1_1	SHFSENS_1_1_1	SHFSENS_2_1_1	SHF_1_1_1	SHF_2_1_1	SWC_2_1_1	SWIN_1_1_2	SWOUT_1_1_2	TA_1_1_1	TC_1_1_2	TS_2_1_1	VERSION_1_1_1	WD_1_1_1	WS_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	[%]	[OTHER]	[C]	[V]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[m]	[%]	[W/m^2]	[OTHER]	[OTHER]	[OTHER]	[W/m^2]	[W/m^2]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[K]	[K]	[OTHER]	[Degrees_past_North]	[m/s]	237
DATA	2024-01-10T233000_smart3-00184.ghg	2024-01-11	00:00:00	11	0	18000	18000	-0.0115839	1	NaN	1.1932	2	NaN	0.0946926	2	NaN	0.104886	2	NaN	0.00208658	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.20128e-11	-3.57466e-13	NaN	NaN	16.8801	420.558	421.58	0	1	97.3034	2.42426	2.43015	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	269.641	265.442	88578.6	1.1615	1006.37	0.0249144	0.000135211	0.00175341	214.795	341.773	0.00150961	62.8474	126.977	259.568	-1.57584	1.54525	0.0903675	2.2089	-9.73474e-14	-3.67372e-15	2.2089	3.43109	255.426	135.562	2.34466	NaN	0.0998663	0.153862	-66.665	-0.0905273	12.6008	-0.0102217	1	139.638	61	113	198	313	536	1388	-0.0114523	1.0115	1.18377	1.0122	0.0735002	1.05416	0.0370847	1.05416	0.0016196	1.05416	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	5	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.208003	0.0959705	0.0037515	0.430424	0.00346976	0.314635	NaN	NaN	0.00101273	0.0000370847	0.0016196	NaN	NaN	11.79	420.557	2.42426	-13.6381	95.4117	NaN	1	-4.69667	11.8604	NaN	NaN	-5.93158	0	67.6329	NaN	0	72.2424	60.4	-237.022	3.17856	0	NaN	NaN	265.981	257.814	269.902	5	122.05	1.38814	060
DATA	2024-01-11T000000_smart3-00184.ghg	2024-01-11	00:30:00	11.0208	0	18000	18000	-0.0166307	1	NaN	-26.3391	1	NaN	0.594414	1	NaN	1.43629	1	NaN	0.0130987	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.71839e-11	3.86131e-13	NaN	NaN	16.9395	422.04	423.067	0.1	0	97.3574	2.42562	2.43152	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	269.531	265.484	88592	1.16149	1006.37	0.0249146	0.000848793	0.00175438	214.948	342.893	0.00151046	62.6867	127.945	259.577	-0.0872147	1.58925	0.163626	1.60003	1.25954e-14	3.96612e-15	1.60003	2.50786	299.04	93.1411	5.86959	NaN	0.11966	0.134144	5.1957	1.16154	-44.311	0.188314	1	81.1274	36	78	166	325	752	3726	-0.0163258	1.01867	-25.3676	1.03736	0.772366	1.25325	2.28888	1.25325	0.01702	1.25325	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	0	0	1	0	0	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.17593	0.090593	0.00176464	0.743578	0.00792235	0.670001	NaN	NaN	-0.0217025	0.00228888	0.01702	NaN	NaN	11.76	422.039	2.42562	-13.6296	95.4098	NaN	1	-5.25	11.8425	NaN	NaN	-5.77273	0	67.3987	NaN	0	72.2424	60.4	-227.131	1.87753	0	NaN	NaN	266.07	258.073	269.427	5	163.843	0.746626	228
DATA	2024-01-11T003000_smart3-00184.ghg	2024-01-11	01:00:00	11.0416	0	18000	18000	-0.0124203	1	NaN	-16.0475	1	NaN	0.380025	1	NaN	1.11286	1	NaN	0.00837043	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.41685e-11	-1.38055e-13	NaN	NaN	17.0128	423.308	424.334	0.1	0	97.1805	2.41801	2.42388	0.5	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	269.06	264.989	88543.9	1.16303	1006.36	0.0248817	0.000542404	0.00175119	214.158	329.969	0.00150572	64.9024	115.811	259.531	-0.0797703	0.751563	0.072012	0.759208	-1.12042e-14	-1.4206e-15	0.759208	1.8157	296.728	96.0586	5.44278	NaN	0.103341	0.17672	5.49085	1.0991	-42.2273	0.132676	1	24.514	11	23	47	89	196	868	-0.0122171	1.01663	-15.543	1.03145	0.493974	1.2296	1.61806	1.2296	0.0108803	1.2296	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	810100099	899999999	899999999	89999	89999	89	89	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.185884	0.165633	0.00192394	0.687719	0.00823071	1.30088	NaN	NaN	-0.0132798	0.00161806	0.0108803	NaN	NaN	11.7453	423.307	2.41803	-13.6751	95.4153	NaN	1	-5.57	11.8614	NaN	NaN	-6.37105	0	70.933	NaN	0	72.2424	60.4	-225.353	0.667776	0	NaN	NaN	265.403	257.528	269.022	5	152.92	0.299187	015
DATA	2024-01-11T010000_smart3-00184.ghg	2024-01-11	01:30:00	11.0624	0	18000	18000	-0.00562048	1	NaN	-10.0666	2	NaN	-0.295643	1	NaN	1.25736	2	NaN	-0.00651055	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.12479e-10	-6.33545e-13	NaN	NaN	17.0149	423.175	424.186	0	0	95.8376	2.38356	2.38926	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	268.57	264.78	88512.4	1.16355	1006.34	0.0248709	-0.000421884	0.00172699	211.031	324.627	0.00148424	65.0073	113.596	259.351	0.0179697	-2.32971	-0.149534	2.33457	7.53408e-14	-6.61061e-15	2.33457	3.21628	119.449	270.442	-3.67242	NaN	0.0695015	0.101674	2.66204	2.26706	34.0499	0.123698	1	460.033	202	451	994	2011	4871	NaN	-0.0054323	1.03464	-9.42268	1.06982	-0.107348	1.43117	1.2665	1.43117	-0.00236399	1.43117	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800001099	800101099	899999999	899999999	89999	89999	89	89	1	6	4	3	11	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.118807	0.0813633	0.00317862	0.626034	0.0138747	0.880713	NaN	NaN	-0.00804721	0.0012665	-0.00236399	NaN	NaN	11.7393	423.172	2.38357	-13.8549	95.4118	NaN	1	-6	11.8607	NaN	NaN	-5.50137	0	70.7827	NaN	0	72.2424	60.4	-230.898	0.00898559	0	NaN	NaN	265.207	257.331	268.49	5	349.784	1.20109	003
DATA	2024-01-11T013000_smart3-00184.ghg	2024-01-11	02:00:00	11.0833	0	18000	18000	0.0429116	1	NaN	0.546117	2	NaN	-0.825978	1	NaN	1.46146	1	NaN	-0.018196	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.19253e-11	-1.24705e-13	NaN	NaN	16.9604	422.28	423.297	0.1	0	96.4659	2.40181	2.40759	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	269.187	265.166	88545	1.16227	1006.35	0.024898	-0.0011791	0.00173832	212.725	334.539	0.00149562	63.5875	121.814	259.449	-1.24393	-0.505813	-0.0630062	1.34431	-1.5623e-13	-1.29274e-15	1.34431	2.76654	188.746	202.128	-2.68637	NaN	0.192147	0.451165	-1037.17	-0.00581874	-0.661177	-0.00242993	1	28.7439	12	25	47	81	154	506	0.0422182	1.01642	0.49552	1.01428	-0.789298	1.05373	1.3659	1.05373	-0.017388	1.05373	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	810000099	899999999	899999999	89999	89999	89	89	0	0	0	0	4	11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.228884	0.669311	0.00413458	0.891653	0.00813176	0.494275	NaN	NaN	0.000423646	0.0013659	-0.017388	NaN	NaN	11.73	422.278	2.40182	-13.757	95.4001	NaN	1	-6.34	11.8643	NaN	NaN	-5.43121	0	69.8001	NaN	0	72.2424	60.4	-229.146	0.0279427	0	NaN	NaN	265.434	257.607	267.851	5	60.9365	0.736889	149
DATA	2024-01-11T020000_smart3-00184.ghg	2024-01-11	02:30:00	11.1041	0	18000	18000	-0.0458697	1	NaN	-5.94204	2	NaN	0.171689	2	NaN	1.57668	1	NaN	0.00378075	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.50674e-10	1.45119e-12	NaN	NaN	17.1114	425.579	426.63	0.1	0	99.0611	2.46375	2.46984	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	268.073	264.749	88501.3	1.16351	1006.38	0.024871	0.000244993	0.00178508	218.104	323.841	0.00153422	67.3491	105.737	259.755	-1.27341	-0.757379	-0.0724453	1.48339	-3.34343e-13	1.46495e-14	1.48339	2.8245	187.638	210.743	-2.7993	NaN	0.198554	0.580231	105.144	0.0573974	-34.6094	0.0255579	1	28.1176	12	25	51	93	195	770	-0.0455079	1.00795	-5.87235	1.01039	0.241529	1.06609	1.78508	1.06609	0.00531871	1.06609	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	0	0	2	6	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.53427	0.624076	0.00211499	0.120643	0.0046083	0.7794	NaN	NaN	-0.00501511	0.00178508	0.00531871	NaN	NaN	11.714	425.578	2.46374	-13.451	95.3963	NaN	1	-6.4	11.8592	NaN	NaN	-6.60006	0	72.4798	NaN	0	72.2424	60.4	-224.748	-1.42048	0	NaN	NaN	265.092	257.867	267.234	5	51.0461	0.964965	032
DATA	2024-01-11T023000_smart3-00184.ghg	2024-01-11	03:00:00	11.1249	0	18000	18000	-0.0546577	1	NaN	40.2871	2	NaN	1.55752	2	NaN	-2.84005	2	NaN	0.0342811	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.70633e-11	-4.94736e-13	NaN	NaN	17.3075	429.463	430.514	0	1	98.3498	2.44042	2.44639	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	267.172	264.222	88529.3	1.16621	1006.36	0.0248137	0.00222141	0.00177226	216.107	310.777	0.00151968	69.5375	94.6707	259.643	-0.646608	-1.25543	-0.0674493	1.41377	1.848e-13	-5.03037e-15	1.41377	3.38731	148.809	242.749	-2.73455	NaN	0.21649	1.29694	-20.106	-0.300159	25.8662	-0.158561	0	201.082	-30.5149	69.0249	171.882	262.13	367.642	550.794	-0.0538079	1.01579	39.8141	1.01395	0.923734	1.05354	-4.84396	1.05354	0.0203314	1.05354	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	810000099	899999999	899999999	89999	89999	89	89	0	2	5	0	7	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.466183	2.12448	0.00321046	1.79417	0.0477799	2.20969	NaN	NaN	0.0339239	-0.00484396	0.0203314	NaN	NaN	11.69	429.456	2.44046	-13.5648	95.3922	NaN	1	-6.58	11.8529	NaN	NaN	-5.44577	0	76.0822	NaN	0	72.2424	60.4	-220.728	-2.03226	0	NaN	NaN	264.247	258.263	266.867	5	27.8435	1.01769	070
DATA	2024-01-11T030000_smart3-00184.ghg	2024-01-11	03:30:00	11.1458	0	18000	18000	-0.00790622	1	NaN	-5.56005	1	NaN	-0.120731	2	NaN	0.364386	1	NaN	-0.00265792	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.19561e-11	-2.41146e-13	NaN	NaN	17.2196	428.082	429.138	0	0	98.9711	2.46043	2.4665	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	267.593	264.471	88447.7	1.16402	1006.38	0.0248601	-0.000172233	0.00178346	217.678	316.913	0.00153215	68.6868	99.2356	259.731	-0.30756	-3.21433	-0.202325	3.23534	-8.53997e-15	-2.43653e-15	3.23534	4.10783	125.164	264.534	-3.58538	NaN	0.0824145	0.143631	8.03208	0.751362	46.0533	0.0575908	1	389.877	172	394	898	1887	4838	NaN	-0.00775489	1.01951	-5.35325	1.03979	-0.0323364	1.2294	0.548687	1.2294	-0.000711893	1.2294	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	0	0	1	8	10	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.147616	0.133346	0.00629888	0.189523	0.00362642	0.590839	NaN	NaN	-0.00456979	0.000548687	-0.000711893	NaN	NaN	11.6753	428.081	2.46042	-13.475	95.3774	NaN	1	-6.66	11.8578	NaN	NaN	-4.70714	0	75.6762	NaN	0	72.2424	60.4	-216.476	-2.68173	0	NaN	NaN	264.599	259.656	266.608	5	356.585	2.41311	121
DATA	2024-01-11T033000_smart3-00184.ghg	2024-01-11	04:00:00	11.1666	0	18000	18000	0.0199383	2	NaN	-8.16772	1	NaN	0.650932	0	NaN	-0.438572	2	NaN	0.0143379	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.44308e-10	8.30882e-13	NaN	NaN	17.0904	425.993	427.04	0	1	98.4012	2.45273	2.45876	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	268.628	265.028	88399.9	1.16095	1006.38	0.0249258	0.000929097	0.00177319	216.879	330.957	0.00152736	65.5309	114.078	259.686	1.07135	-3.76168	-0.146046	3.914	9.07547e-14	8.44382e-15	3.914	6.99719	104.31	285.897	-2.13842	NaN	0.13105	0.53362	21.9754	0.274625	-12.5477	0.0533444	1	198.441	87	195	429	867	2101	NaN	0.0196919	1.01251	-7.93341	1.02558	0.672067	1.14151	0.00536259	1.14151	0.0148035	1.14151	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800110099	899999999	899999999	89999	89999	89	89	7	4	1	3	5	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.808426	0.237749	0.0210648	0.580646	0.0103407	0.339928	NaN	NaN	-0.00679022	0.00000536259	0.0148035	NaN	NaN	11.6666	425.99	2.45273	-13.5199	95.3701	NaN	1	-6.56	11.8604	NaN	NaN	-5.2578	0	71.8608	NaN	0	72.2424	60.4	-207.697	-3.50917	0	NaN	NaN	265.42	260.358	266.55	5	333.871	2.99859	039
