DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ALB_1_1_2	LOGGERPOWER_1_1_1	LOGGERTEMP_1_1_1	VIN_1_1_1	LWIN_1_1_2	LWOUT_1_1_2	PPFD_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_2	SHFHEATER_1_1_1	SHFSENS_1_1_1	SHFSENS_2_1_1	SHF_1_1_1	SHF_2_1_1	SWC_2_1_1	SWIN_1_1_2	SWOUT_1_1_2	TA_1_1_1	TC_1_1_2	TS_2_1_1	VERSION_1_1_1	WD_1_1_1	WS_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	[%]	[OTHER]	[C]	[V]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[m]	[%]	[W/m^2]	[OTHER]	[OTHER]	[OTHER]	[W/m^2]	[W/m^2]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[K]	[K]	[OTHER]	[Degrees_past_North]	[m/s]	237
DATA	2024-01-08T233000_smart3-00184.ghg	2024-01-09	00:00:00	9	0	18000	18000	-0.171626	0	NaN	-30.3092	0	NaN	-0.666998	2	NaN	0.970583	0	NaN	-0.0146566	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.99272e-11	4.4058e-13	NaN	NaN	17.333	422.073	423.057	0	0	95.544	2.32658	2.332	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	265.393	262.476	89616.1	1.18842	1006.29	0.0243508	-0.00094975	0.0017217	208.554	270.801	0.00144873	77.0138	62.2469	259.207	8.63228	1.71291	0.885716	8.84504	2.20806e-13	4.61128e-15	8.84504	13.5264	18.8139	11.2234	5.74706	NaN	0.380019	0.935919	145.811	0.0413892	45.4412	0.0666922	0	58.1271	-8.82101	19.9531	49.6862	75.7745	106.275	159.219	-0.169456	1.01281	-29.5086	1.0283	-0.21787	1.1273	2.35111	1.1273	-0.00478748	1.1273	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	5	14	3	3	4	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	1.00467	0.646983	0.220185	0.0336303	0.000188785	0.0980899	NaN	NaN	-0.0246748	0.00235111	-0.00478748	NaN	NaN	11.57	422.073	2.32658	-13.9988	95.3812	NaN	1	-6.74	11.8578	NaN	NaN	-5.68801	0	81.5591	NaN	0	64.6687	60.4	-289.612	-2.97497	0	NaN	NaN	263.299	260.052	265.569	5	247.514	8.32068	031
DATA	2024-01-09T000000_smart3-00184.ghg	2024-01-09	00:30:00	9.0208	0	18000	18000	-0.147475	0	NaN	-31.105	0	NaN	-1.26931	2	NaN	0.423368	0	NaN	-0.0278838	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.18498e-10	-6.69196e-13	NaN	NaN	17.3659	422.364	423.374	0	0	98.0706	2.38522	2.39093	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	265.013	262.165	89617.9	1.18983	1006.32	0.0243215	-0.00180687	0.00176723	213.816	264.181	0.00148528	80.9356	50.3645	259.512	6.00154	2.81164	0.786252	6.67398	2.63484e-14	-6.82362e-15	6.67398	10.1279	4.69261	25.1024	6.76564	NaN	0.35206	0.698943	112.973	0.0534197	24.5054	0.0737893	0	62.7291	-9.51939	21.5329	53.6199	81.7737	114.689	171.825	-0.145918	1.01067	-30.4723	1.02288	-0.742329	1.1099	1.94248	1.1099	-0.0163072	1.1099	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	0	18	2	5	6	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.882573	0.359112	0.156201	0.0407825	0.000227739	2.15951	NaN	NaN	-0.0254498	0.00194248	-0.0163072	NaN	NaN	11.5419	422.364	2.38521	-13.6951	95.3665	NaN	1	-7.06	11.8381	NaN	NaN	-4.62771	0	84.2865	NaN	0	59.0074	60.4	-318.546	-2.51463	0	NaN	NaN	263.043	259.431	265.35	5	232.746	6.31246	076
DATA	2024-01-09T003000_smart3-00184.ghg	2024-01-09	01:00:00	9.0416	0	18000	18000	-0.138311	0	NaN	-27.0416	0	NaN	-4.18796	0	NaN	0.576315	0	NaN	-0.0919805	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.25649e-11	4.15758e-13	NaN	NaN	17.3771	422.51	423.535	0	0	99.5615	2.42076	2.42663	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	264.764	261.946	89569.9	1.19017	1006.34	0.0243142	-0.00596034	0.0017941	216.885	259.606	0.00150743	83.544	42.7207	259.687	6.84785	3.30212	0.892315	7.65462	7.16265e-14	4.17589e-15	7.65462	10.9522	4.23431	25.744	6.6943	NaN	0.340897	0.627657	117.932	0.0511736	6.45699	0.0662302	0	57.7113	-8.75792	19.8104	49.3308	75.2325	105.515	158.08	-0.136697	1.01181	-26.5662	1.02571	-3.3831	1.11942	1.88755	1.11942	-0.0743033	1.11942	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	0	17	1	1	2	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.718876	0.356045	0.180392	0.053484	0.000337177	0.654143	NaN	NaN	-0.0221808	0.00188755	-0.0743033	NaN	NaN	11.5	422.51	2.42077	-13.5195	95.3469	NaN	1	-7.36	11.861	NaN	NaN	-5.56888	0	87.2591	NaN	0	56.9487	60.4	-329.278	-2.07094	0	NaN	NaN	262.798	259.361	265.169	5	232.416	7.19419	121
DATA	2024-01-09T010000_smart3-00184.ghg	2024-01-09	01:30:00	9.0624	0	18000	18000	-0.0704364	1	NaN	-33.2989	1	NaN	-3.15858	1	NaN	-0.255202	1	NaN	-0.0693726	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.80907e-10	3.8486e-12	NaN	NaN	17.3841	422.766	423.779	0	0	98.2579	2.38955	2.39527	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	264.834	261.953	89554.2	1.18995	1006.32	0.0243191	-0.00449535	0.00177061	214.051	259.756	0.00148797	82.4047	45.7048	259.525	6.71323	3.51008	0.880075	7.62644	-1.31118e-13	3.91684e-14	7.62644	12.905	2.3097	27.6033	6.62657	NaN	0.243296	1.27293	34.8107	0.173366	10.5424	0.114296	0	38.3593	-5.82117	13.1675	32.7889	50.0052	70.133	105.072	-0.0692493	1.01714	-32.2733	1.03652	-2.29001	1.16861	1.38588	1.16861	-0.050296	1.16861	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	13	12	3	2	6	41	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	1.90961	0.381144	0.255104	0.0812157	0.000300016	0.202169	NaN	NaN	-0.0269513	0.00138588	-0.050296	NaN	NaN	11.4853	422.766	2.38955	-13.6804	95.3507	NaN	1	-7.7	11.8587	NaN	NaN	-6.82906	0	86.8266	NaN	0	56.9487	60.4	-327.229	-3.24541	0	NaN	NaN	262.767	259.261	264.901	5	230.327	7.01633	157
DATA	2024-01-09T013000_smart3-00184.ghg	2024-01-09	02:00:00	9.0833	0	18000	18000	-0.234115	0	NaN	-40.6965	0	NaN	-2.78743	0	NaN	0.639877	0	NaN	-0.0612444	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.76426e-11	-3.80556e-13	NaN	NaN	17.363	422.936	423.944	0	0	97.6839	2.37943	2.3851	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	265.278	262.361	89548.7	1.18803	1006.32	0.0243584	-0.00396864	0.00176026	213.132	268.326	0.00148167	79.4302	55.1942	259.473	7.97281	3.98038	1.07925	8.9763	-1.39818e-14	-3.89579e-15	8.9763	13.7152	3.40624	26.5304	6.90557	NaN	0.443917	1.27751	173.008	0.0348829	14.6	0.0766821	0	59.0322	-8.95836	20.2638	50.4598	76.9544	107.93	161.698	-0.231198	1.01262	-39.7243	1.02798	-1.95817	1.12552	2.59311	1.12552	-0.0430243	1.12552	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	4	16	4	6	3	45	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	1.71479	0.551161	0.28907	0.0377112	0.000220973	0.409713	NaN	NaN	-0.0332273	0.00259311	-0.0430243	NaN	NaN	11.48	422.936	2.37943	-13.7336	95.3629	NaN	1	-7.7	11.8618	NaN	NaN	-5.90775	0	83.8394	NaN	0	56.9487	60.4	-326.965	-3.95987	0	NaN	NaN	263.202	259.748	264.695	5	231.338	8.46417	012
DATA	2024-01-09T020000_smart3-00184.ghg	2024-01-09	02:30:00	9.1041	0	18000	18000	-0.264669	0	NaN	-35.9449	0	NaN	-1.87429	1	NaN	0.512487	0	NaN	-0.0411763	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.97779e-11	3.29401e-13	NaN	NaN	17.3716	423.024	424.012	0	0	95.7249	2.33104	2.33648	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	265.105	262.229	89529.6	1.18839	1006.29	0.0243514	-0.00266822	0.00172496	208.753	265.536	0.00145151	78.6157	56.7829	259.219	8.47091	4.41694	1.16662	9.62428	-3.47758e-14	3.44112e-15	9.62428	13.9802	2.46008	27.5386	6.96231	NaN	0.471923	1.01216	235.302	0.0256479	19.1778	0.0636917	0	61.6162	-9.3505	21.1509	52.6686	80.323	112.654	168.776	-0.261308	1.01286	-35.0308	1.02878	-1.21572	1.1273	2.23641	1.1273	-0.0267081	1.1273	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	3	10	0	1	1	14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	1.14954	0.581255	0.293514	0.0205797	0.000140744	0.435666	NaN	NaN	-0.0292932	0.00223641	-0.0267081	NaN	NaN	11.48	423.024	2.33104	-13.9873	95.3678	NaN	1	-7.75	11.8599	NaN	NaN	-6.33266	0	83.1733	NaN	0	56.9487	60.4	-323.917	-4.05147	0	NaN	NaN	263.061	259.805	264.6	5	230.514	9.12388	131
DATA	2024-01-09T023000_smart3-00184.ghg	2024-01-09	03:00:00	9.1249	0	18000	18000	-0.252773	0	NaN	-38.8383	0	NaN	0.690678	0	NaN	0.799143	0	NaN	0.0151742	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.76236e-10	2.56555e-12	NaN	NaN	17.3524	422.766	423.732	0	0	93.4801	2.27751	2.28271	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	265.164	262.282	89503	1.18783	1006.26	0.0243635	0.000983288	0.00168451	203.898	266.648	0.00141815	76.4672	62.7499	258.931	8.56965	4.55254	1.15335	9.77214	1.369e-14	2.74449e-14	9.77214	14.2292	1.98895	27.979	6.77809	NaN	0.461305	1.20639	203.357	0.0296769	-56.2321	0.0704381	0	59.1933	-8.98281	20.3191	50.5975	77.1644	108.224	162.14	-0.249461	1.01327	-37.688	1.02968	1.07551	1.13085	2.60201	1.13085	0.0236289	1.13085	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	1	11	1	7	9	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	1.55544	0.547296	0.310041	0.0240034	0.000212505	0.316169	NaN	NaN	-0.0315311	0.00260201	0.0236289	NaN	NaN	11.46	422.767	2.2775	-14.2743	95.3748	NaN	1	-7.9	11.8614	NaN	NaN	-5.34252	0	81.4161	NaN	0	56.9487	60.4	-321.865	-4.0621	0	NaN	NaN	263.097	259.792	264.537	5	229.606	9.25091	069
DATA	2024-01-09T030000_smart3-00184.ghg	2024-01-09	03:30:00	9.1458	0	18000	18000	-0.247034	0	NaN	-43.0062	0	NaN	0.969036	0	NaN	0.633137	0	NaN	0.021291	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.15697e-10	-1.15177e-12	NaN	NaN	17.332	422.587	423.543	0	0	92.5485	2.25651	2.26162	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	265.23	262.347	89457.6	1.18694	1006.25	0.0243819	0.00137966	0.00166772	201.916	268.031	0.00140506	75.3333	66.1142	258.812	8.27605	4.51163	1.17114	9.49839	2.25897e-14	-1.2445e-14	9.49839	14.2437	1.39026	28.5967	7.08253	NaN	0.456209	1.20239	177.564	0.0339878	-44.3804	0.0789284	0	58.7602	-8.91709	20.1705	50.2274	76.5999	107.432	160.953	-0.243816	1.0132	-41.7343	1.0294	1.36687	1.13031	2.65679	1.13031	0.030032	1.13031	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	2	16	1	4	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	1.49132	0.60461	0.308846	0.0376154	0.000213705	0.170448	NaN	NaN	-0.0349429	0.00265679	0.030032	NaN	NaN	11.43	422.587	2.25651	-14.393	95.3794	NaN	1	-7.97	11.8573	NaN	NaN	-5.75817	0	80.0979	NaN	0	56.9487	60.4	-318.069	-4.20883	0	NaN	NaN	263.194	259.752	264.45	5	229.283	8.94148	063
DATA	2024-01-09T033000_smart3-00184.ghg	2024-01-09	04:00:00	9.1666	0	18000	18000	-0.241415	0	NaN	-36.3657	0	NaN	0.714086	0	NaN	0.56904	0	NaN	0.0156826	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.25499e-10	6.52535e-13	NaN	NaN	17.3632	422.716	423.647	0	0	90.2804	2.19793	2.20277	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	264.676	261.882	89432.7	1.18874	1006.22	0.0243456	0.00101623	0.00162685	196.619	258.286	0.00136855	76.1245	61.6673	258.489	8.40348	4.32973	1.16752	9.52513	-7.71329e-14	7.22787e-15	9.52513	13.7346	2.69272	27.2589	7.04062	NaN	0.45065	0.998169	202.362	0.0298228	-50.9262	0.0674645	0	61.0813	-9.26933	20.9672	52.2114	79.6257	111.676	167.311	-0.238321	1.01299	-35.3094	1.02898	1.05434	1.12844	2.28472	1.12844	0.0231551	1.12844	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	1	11	3	11	12	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	1.22176	0.501033	0.273546	0.0334328	0.000188233	0.414539	NaN	NaN	-0.0295197	0.00228472	0.0231551	NaN	NaN	11.4447	422.717	2.19793	-14.7163	95.3837	NaN	1	-7.99	11.8614	NaN	NaN	-6.50078	0	80.9731	NaN	0	56.9487	60.4	-317.149	-3.88711	0	NaN	NaN	262.723	259.512	264.386	5	230.603	9.10948	201
