DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ALB_1_1_1	LOGGERPOWER_1_1_1	LOGGERTEMP_1_1_1	VIN_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	PPFD_1_1_1	PTVOUT_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_1	SHFHEATER_1_1_1	SHFSENS_1_1_1	SHFSENS_2_1_1	SHF_1_1_1	SHF_2_1_1	SWC_2_1_1	SWC_3_1_1	SWIN_1_1_1	SWOUT_1_1_1	TA_1_1_1	TC_1_1_1	TRN_1_1_1	TSENSOR_1_1_1	TS_2_1_1	TS_3_1_1	VERSION_1_1_1	WD_1_1_1	WS_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	[%]	[OTHER]	[C]	[V]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[OTHER]	[m]	[%]	[W/m^2]	[OTHER]	[OTHER]	[OTHER]	[W/m^2]	[W/m^2]	[m^3/m^3]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[K]	[C]	[C]	[K]	[K]	[OTHER]	[Degrees_past_North]	[m/s]	048
DATA	2022-09-15T233000_smart3-00184.ghg	2022-09-16	00:00:00	259	0	18000	18000	-0.00132863	2	NaN	-10.8377	1	NaN	14.0364	1	NaN	8.16377	1	NaN	0.315895	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.25091e-11	3.20257e-12	NaN	NaN	16.6745	443.086	449.989	-0.1	0	577.253	15.3392	15.5781	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.345	287.635	89994.6	1.08369	1013.82	0.0265727	0.02047	0.0104021	1380.81	1644.59	0.00959877	83.9607	263.781	284.924	0.942526	-0.965007	0.0521003	1.34993	-2.67893e-14	5.54794e-15	1.34993	2.3792	74.5153	314.325	2.21187	NaN	0.0350147	0.0923477	0.320747	14.9121	-0.772114	0.281722	1	400.247	174	363	731	1342	2820	NaN	-0.00116554	1.13993	-8.26801	1.26922	5.07914	2.89433	2.96981	2.89433	0.114308	2.89433	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	2	1	0	8	6	13	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.115759	0.0614993	0.00743656	0.0825556	0.0372125	17.4872	NaN	NaN	-0.00752548	0.00296981	0.114308	NaN	NaN	12.24	443.085	15.3392	11.704	89.6804	-0.211116	1	19.4233	11.8415	348.974	386.624	-9.96627	0.000167999	0	84.4567	-41.1601	0	60.1	60.4	-11.0765	-15.4663	0.363044	0.251944	-2.92532	0.584482	288.166	286.033	15.0306	15.019	290.85	291.892	5	229.624	0.417679	125
DATA	2022-09-16T000000_smart3-00184.ghg	2022-09-16	00:30:00	259.0208	0	18000	18000	0.0198587	1	NaN	-8.08648	1	NaN	3.46906	1	NaN	2.60219	1	NaN	0.0780507	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.12287e-10	-3.78668e-12	NaN	NaN	16.9809	450.774	457.733	-0.1	0	572.652	15.2016	15.4363	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.001	287.344	89993.8	1.08484	1013.74	0.026546	0.00505769	0.0103192	1368.42	1613.84	0.00951219	84.7925	245.426	284.788	0.246304	-1.31986	0.0181433	1.34277	1.97377e-13	-6.61254e-15	1.34277	3.43319	113.737	280.571	0.774195	NaN	0.135299	0.311894	24.8002	0.192861	-2.33103	0.054347	1	33.3379	15	31	66	128	290	1366	0.019672	1.00949	-7.7689	1.01661	3.64605	1.11563	2.69044	1.11563	0.0820328	1.11563	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800100099	800101099	899999999	899999999	89999	89999	89	89	0	2	0	5	6	14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.250496	0.360147	0.013145	0.0557973	0.0488257	9.47073	NaN	NaN	-0.00706429	0.00269044	0.0820328	NaN	NaN	12.2347	450.774	15.2016	11.5678	89.6237	-0.473637	1	18.73	11.8181	359.683	386.626	-10.0603	0.0000745719	0	85.8778	-29.3028	0	60.1	60.4	-12.0183	-16.3752	0.364289	0.251306	-1.63492	0.725355	287.777	286.167	14.6412	14.5341	290.85	291.749	5	265.045	0.547766	117
DATA	2022-09-16T003000_smart3-00184.ghg	2022-09-16	01:00:00	259.0416	0	18000	18000	0.0161165	1	NaN	2.71538	1	NaN	3.13974	2	NaN	-4.24879	1	NaN	0.0706461	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.42235e-13	1.15141e-14	NaN	NaN	17.1816	456.205	463.316	0	1	578.054	15.3485	15.5877	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.137	287.413	89995.3	1.08453	1013.82	0.026552	0.00457786	0.0104165	1381.66	1621.17	0.00960463	85.2261	239.511	284.933	0.163232	-1.23795	0.030026	1.24902	-7.8531e-15	1.99187e-17	1.24902	2.10006	114.533	277.512	1.3775	NaN	0.121903	0.142959	-54.0212	-0.0885393	0.864843	-0.0202587	1	41.0007	18	33	59	94	163	434	0.0158789	1.01496	2.85588	1.01447	2.69823	1.06395	-4.16245	1.06395	0.0607119	1.06395	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	0	0	1	5	6	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.149575	0.130029	0.00631478	0.182185	0.188131	44.7857	NaN	NaN	0.00259738	-0.00416245	0.0607119	NaN	NaN	12.23	456.198	15.3486	11.7129	89.5824	-2.21171	1	18.28	11.8451	363.897	386.53	-9.75182	0.000136009	0	87.5559	-24.4468	0	60.1	60.4	-12.6143	-16.4387	0.364711	0.251678	-1.08575	0.727777	287.639	286.14	14.4723	14.3575	290.85	291.579	5	269.864	0.404684	195
DATA	2022-09-16T010000_smart3-00184.ghg	2022-09-16	01:30:00	259.0624	0	18000	18000	0.0281649	1	NaN	-3.61516	1	NaN	2.53897	1	NaN	4.26217	1	NaN	0.0571232	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.49646e-11	2.86767e-12	NaN	NaN	17.6454	468.398	475.922	-0.2	0	595.558	15.8091	16.063	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.95	287.319	89989.5	1.08463	1014.08	0.026545	0.00370158	0.010732	1423.03	1611.3	0.00989459	88.3157	188.269	285.381	0.454337	-0.973473	0.0385435	1.07497	-6.66599e-15	4.8151e-15	1.07497	2.32668	99.2011	295.019	2.05481	NaN	0.161144	0.304195	93.7304	0.0510293	-1.42387	0.0203967	1	18.828	8	17	34	61	127	495	0.0279127	1.00904	-3.43105	1.01186	2.59796	1.0784	4.11467	1.0784	0.0584504	1.0784	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	1	1	1	8	7	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.191985	0.408967	0.00743861	0.10711	0.168404	14.5292	NaN	NaN	-0.00311942	0.00411467	0.0584504	NaN	NaN	12.2213	468.395	15.8091	12.1609	89.4064	-0.873764	1	18.01	11.8454	362.909	387.199	-8.00981	0.000143424	0	89.044	-26.296	0	60.1	60.4	-13.1593	-16.3392	0.365322	0.252	-1.30299	0.703154	287.717	286.246	14.5864	14.4777	290.85	291.463	5	255.75	0.424171	213
DATA	2022-09-16T013000_smart3-00184.ghg	2022-09-16	02:00:00	259.0833	0	18000	18000	-0.0108976	1	NaN	-6.44696	1	NaN	-5.51711	1	NaN	5.15591	1	NaN	-0.124089	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.14713e-11	1.42483e-12	NaN	NaN	17.4476	462.66	470.133	0.7	0	599.445	15.8956	16.1523	0.7	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.105	287	89984	1.08573	1014.12	0.0265171	-0.00804096	0.010802	1430.73	1578.25	0.00994904	90.653	147.519	285.463	-0.273508	-0.327582	-0.00918423	0.42685	1.26678e-13	2.37691e-15	0.42685	2.4366	148.116	230.14	-1.23289	NaN	0.100185	0.269213	12.6301	0.378699	1.16854	0.0584437	1	7.27959	3	7	14	26	57	245	-0.0107396	1.01471	-6.5971	1.02247	-4.21882	1.15806	4.80914	1.15806	-0.0948882	1.15806	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800100099	800100099	899999999	899999999	89999	89999	89	89	0	12	5	3	6	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.166183	0.367565	0.00467816	0.552308	0.72407	128.294	NaN	NaN	-0.00599156	0.00480914	-0.0948882	NaN	NaN	12.214	462.642	15.8957	12.2408	89.0171	-0.209781	1	17.8133	11.8427	346.229	382.663	-11.0808	0.0000565645	0	90.5155	-39.8485	0	60.1	60.4	-13.6524	-16.7131	0.3656	0.252289	-2.8731	0.541291	287.306	285.051	14.1718	14.0601	290.851	291.35	5	283.555	0.27726	115
DATA	2022-09-16T020000_smart3-00184.ghg	2022-09-16	02:30:00	259.1041	0	18000	18000	0.0177575	1	NaN	-8.49438	2	NaN	-5.61842	1	NaN	5.39255	2	NaN	-0.126318	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.2909e-11	-1.46325e-12	NaN	NaN	17.4656	462.532	469.944	0	1	595.595	15.7729	16.0256	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.905	286.589	89972.5	1.0872	1014.05	0.0264825	-0.00818538	0.0107326	1419.5	1536.57	0.00987178	92.3811	117.07	285.343	0.227144	-0.698093	0.031868	0.734808	-4.92305e-14	-2.45678e-15	0.734808	3.01088	108.436	288.024	2.48565	NaN	0.127801	0.215988	19.8964	0.240396	1.51188	0.0602876	1	13.4923	6	13	26	50	110	494	0.017559	1.0113	-8.65128	1.01777	-4.27758	1.12624	5.25692	1.12624	-0.0961718	1.12624	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	810111099	899999999	899999999	89999	89999	89	89	1	3	7	5	4	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86	0.226889	0.196468	0.00862046	0.303813	0.622416	232.629	NaN	NaN	-0.00784715	0.00525692	-0.0961718	NaN	NaN	12.19	462.524	15.7728	12.119	86.957	-0.73873	1	17.22	11.8347	345.375	381.018	-9.61416	0.0000338964	0	94.0727	-38.8485	0	60.1	60.4	-14.2692	-17.7576	0.365755	0.253564	-2.30809	0.897712	287.012	284.552	13.8644	13.7105	290.85	291.233	5	243.906	0.304489	060
DATA	2022-09-16T023000_smart3-00184.ghg	2022-09-16	03:00:00	259.1249	0	18000	18000	0.00913383	1	NaN	11.7964	1	NaN	-0.0818205	2	NaN	-15.1599	1	NaN	-0.00183789	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.2828e-10	-3.81089e-12	NaN	NaN	18.9444	500.05	507.59	0	1	562.795	14.8553	15.0793	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.634	285.645	89971.4	1.09116	1013.51	0.0263956	-0.000119095	0.0101416	1336.91	1444.55	0.00929427	92.5485	107.641	284.436	0.556024	-1.01271	0.0563271	1.15668	2.62708e-14	-6.77138e-15	1.15668	2.19605	94.0501	298.769	2.79124	NaN	0.0914917	0.137959	-5.25549	-0.910096	-144.174	-0.116587	1	34.4152	15	27	44	66	105	234	0.00899139	1.01584	11.62	1.01492	-0.954926	1.06419	-14.9094	1.06419	-0.0214499	1.06419	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000199	899999999	899999999	89999	89999	89	89	1	5	5	6	8	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86	0.133511	0.134939	0.00746743	0.366262	0.689812	222.195	NaN	NaN	0.0105072	-0.0149094	-0.0214499	NaN	NaN	12.19	500.036	14.8553	11.2115	86.8093	-0.260554	1	16.63	11.8203	342.583	377.314	-9.8286	-0.0000555053	0	95.6735	-37.8944	0	60.1	60.4	-15.2937	-19.1183	0.365689	0.252167	-2.55097	0.612333	285.995	284.19	12.8741	12.9398	290.851	291.149	5	249.82	0.367591	022
DATA	2022-09-16T030000_smart3-00184.ghg	2022-09-16	03:30:00	259.1458	0	18000	18000	0.0120898	1	NaN	-8.30007	1	NaN	-6.66411	1	NaN	16.8854	1	NaN	-0.149645	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.31679e-11	-1.27199e-12	NaN	NaN	18.9831	500.481	507.973	-0.1	0	559.36	14.7473	14.968	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.233	285.318	89974.3	1.09249	1013.45	0.0263646	-0.009697	0.0100797	1327.23	1413.86	0.0092263	93.873	86.6274	284.326	0.722498	-0.556519	0.0190971	0.912185	1.34661e-13	-2.27401e-15	0.912185	2.25303	64.6182	322.394	1.1996	NaN	0.105196	0.188667	11.3537	0.421273	1.24549	0.0712627	1	27.8247	12	26	56	110	252	1224	0.0119381	1.0127	-8.4589	1.0232	-5.06114	1.16798	14.9481	1.16798	-0.11365	1.16798	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000199	899999999	899999999	89999	89999	89	89	2	0	1	22	15	40	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.0996901	0.268939	0.00870354	0.05815	0.197177	19.6355	NaN	NaN	-0.00764002	0.0149481	-0.11365	NaN	NaN	12.19	500.479	14.7472	11.1062	87.9855	-1.28509	1	16.27	11.8282	362.934	378.679	-9.11114	-0.0000141941	0	96.8517	-17.3238	0	60.1	60.4	-16.0974	-19.7083	0.365978	0.251478	-0.790658	0.787516	285.732	284.908	12.5705	12.4112	290.85	291.061	5	223.892	0.393014	031
DATA	2022-09-16T033000_smart3-00184.ghg	2022-09-16	04:00:00	259.1666	0	18000	18000	0.00790417	1	NaN	0.424279	2	NaN	-1.88867	1	NaN	0.713911	2	NaN	-0.0424292	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.98295e-11	1.85951e-12	NaN	NaN	18.572	490.558	498.153	0	0	577.222	15.2466	15.4827	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	290.69	285.77	89949.1	1.09025	1013.74	0.0264138	-0.00274941	0.0104015	1371.79	1456.53	0.00954052	94.1818	84.7441	284.825	0.376437	-0.580042	0.0197889	0.691769	-4.03412e-15	3.22148e-15	0.691769	1.81154	82.3147	302.983	1.63924	NaN	0.0851462	0.131666	-117.765	-0.0406148	-0.224644	-0.00450853	1	29.6182	13	25	45	74	134	389	0.00772063	1.02377	0.309781	1.01955	-1.77303	1.06845	0.66431	1.06845	-0.0398313	1.06845	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	0	0	0	3	2	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	0.123789	0.135362	0.00418131	0.0292576	0.0643632	16.2572	NaN	NaN	0.000280287	0.00066431	-0.0398313	NaN	NaN	12.1813	490.558	15.2466	11.6048	87.8274	-1.44789	1	16.28	11.8329	362.447	381.316	-8.19911	-0.000044489	0	96.6023	-20.4807	0	60.1	60.4	-16.3891	-18.9751	0.365755	0.250722	-0.731918	0.879144	286.248	285.282	13.0903	12.7227	290.85	290.956	5	250.472	0.246795	045
