DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ALB_1_1_2	LOGGERPOWER_1_1_1	LOGGERTEMP_1_1_1	VIN_1_1_1	LWIN_1_1_2	LWOUT_1_1_2	PPFD_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_2	SHFHEATER_1_1_1	SHFSENS_1_1_1	SHFSENS_2_1_1	SHF_1_1_1	SHF_2_1_1	SWC_2_1_1	SWIN_1_1_2	SWOUT_1_1_2	TA_1_1_1	TC_1_1_2	TS_2_1_1	VERSION_1_1_1	WD_1_1_1	WS_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	[%]	[OTHER]	[C]	[V]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[m]	[%]	[W/m^2]	[OTHER]	[OTHER]	[OTHER]	[W/m^2]	[W/m^2]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[K]	[K]	[OTHER]	[Degrees_past_North]	[m/s]	237
DATA	2023-10-06T233000_smart3-00184.ghg	2023-10-07	00:00:00	280	0	18000	18000	0.00577065	2	NaN	-12.844	1	NaN	-1.57116	1	NaN	2.79692	1	NaN	-0.034953	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.26346e-10	1.92015e-12	NaN	NaN	16.6241	417.487	418.97	0	1	141.027	3.54165	3.55423	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	282.024	275.534	91218.2	1.15181	1007.09	0.0251133	-0.00226495	0.0025413	323.149	723.436	0.00220635	44.6687	400.287	264.688	-1.28971	1.08573	0.13531	1.6913	-7.57279e-14	1.36155e-14	1.6913	2.5929	248.885	139.908	4.58878	NaN	0.0707818	0.165589	2.25245	2.67931	8.17486	0.156433	1	253.721	111	242	518	1014	2339	NaN	0.00557996	1.03417	-12.0828	1.06883	-0.901109	1.4547	2.39195	1.4547	-0.0200467	1.4547	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	810000099	899999999	899999999	89999	89999	89	89	4	1	2	0	0	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.259129	0.0701623	0.00188592	0.196896	0.00788957	1.31904	NaN	NaN	-0.0104163	0.00239195	-0.0200467	NaN	NaN	11.8406	417.485	3.54165	-8.52159	91.9409	0.0794667	1	2.44	11.8233	226.496	310.979	-7.87214	0	47.0194	-85.0964	0	43.3086	49.8507	-66.5326	-44.6159	0.323425	-0.765778	-0.0642222	276.147	269.876	290.35	5	132.267	0.879424	216
DATA	2023-10-07T000000_smart3-00184.ghg	2023-10-07	00:30:00	280.0208	0	18000	18000	-0.0120738	1	NaN	-2.46468	1	NaN	0.538992	1	NaN	0.794395	1	NaN	0.0119795	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.00903e-10	-1.6867e-12	NaN	NaN	16.9046	423.107	424.616	0.1	0	141.923	3.55222	3.56489	-0.7	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	280.592	274.549	91197.4	1.15568	1007.08	0.0250292	0.000776274	0.00255746	324.04	674.204	0.00221295	48.0627	350.163	264.723	-1.34922	1.63119	0.161212	2.12301	1.00747e-13	-1.18846e-14	2.12301	3.07954	260.531	129.595	4.355	NaN	0.102213	0.183793	35.34	0.17077	-4.57276	0.0207183	1	116.616	51	111	238	467	1077	5327	-0.011975	1.00825	-2.40087	1.01466	0.535714	1.09448	0.84032	1.09448	0.0119067	1.09448	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	1	1	0	5	6	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.336576	0.0297395	0.00127095	0.177103	0.00627953	2.55674	NaN	NaN	-0.00206284	0.00084032	0.0119067	NaN	NaN	11.82	423.106	3.55222	-8.48606	91.9128	-0.0211223	1	2.13	11.8086	224.73	309.303	-6.88995	0	53.2802	-84.8917	0	43.3086	49.8507	-64.0844	-43.0123	0.323105	-0.692111	0.00744446	274.542	269.58	290.35	5	145.899	1.22042	201
DATA	2023-10-07T003000_smart3-00184.ghg	2023-10-07	01:00:00	280.0416	0	18000	18000	-0.00630745	1	NaN	-7.3958	1	NaN	3.33936	1	NaN	4.04964	1	NaN	0.0741527	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.47752e-11	-7.30334e-13	NaN	NaN	17.4491	435.266	436.904	0.1	0	150.323	3.74979	3.76391	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	279.282	273.593	91187.2	1.1595	1007.18	0.0249448	0.0048051	0.00270883	342.025	629.302	0.0023362	54.3499	287.277	265.418	-0.74645	1.6679	0.143586	1.83294	2.36547e-14	-4.85842e-15	1.83294	2.66011	276.495	114.11	4.49295	NaN	0.073755	0.0805228	4.42463	1.36396	-2.21474	0.0858652	1	245.904	108	242	534	1083	2633	NaN	-0.00617513	1.02143	-6.94217	1.04319	2.7121	1.28444	3.44216	1.28444	0.060224	1.28444	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	811000099	899999999	899999999	89999	89999	89	89	4	0	0	0	6	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0962677	0.06392	0.000857858	0.308671	0.102193	30.2786	NaN	NaN	-0.00594455	0.00344216	0.060224	NaN	NaN	11.8036	435.255	3.74961	-7.79943	91.9076	-0.0660111	1	1.75	11.8219	224.128	309.83	-6.89922	0	59.6762	-86.8648	0	43.3086	49.8507	-67.3047	-46.2328	0.323831	-0.668667	0.0451111	273.895	269.747	290.35	5	163.525	0.693709	107
DATA	2023-10-07T010000_smart3-00184.ghg	2023-10-07	01:30:00	280.0624	0	18000	18000	-0.00173066	1	NaN	-1.85061	2	NaN	0.878961	1	NaN	0.80766	1	NaN	0.0195234	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.54019e-11	-4.62722e-13	NaN	NaN	17.2252	430.206	431.757	0	1	143.866	3.59312	3.60607	0	1	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	279.858	273.889	91174.4	1.15815	1007.1	0.0249754	0.00126512	0.00259247	327.688	642.942	0.00223846	50.967	315.254	264.867	-0.957237	1.85357	0.164547	2.09263	-1.88573e-14	-3.21633e-15	2.09263	2.59796	272.668	117.313	4.5099	NaN	0.0386566	0.0346407	2.5456	2.37076	-2.10545	0.0410446	1	1003.49	443	1009	2282	4757	NaN	NaN	-0.00167468	1.03343	-1.69887	1.0674	0.640053	1.42695	0.630046	1.42695	0.0142168	1.42695	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800011099	899999999	899999999	89999	89999	89	89	1	1	1	3	4	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0513989	0.0168861	0.00099638	0.0936578	0.0146599	5.30973	NaN	NaN	-0.00145655	0.000630046	0.0142168	NaN	NaN	11.7955	430.203	3.59306	-8.34362	91.8954	-0.126933	1	1.34	11.824	224.939	309.143	-11.6514	0	60.9992	-84.5689	0	43.3086	49.8507	-68.0532	-47.2263	0.323683	-0.623667	0.0523333	273.534	269.787	290.35	5	159.857	0.773664	226
DATA	2023-10-07T013000_smart3-00184.ghg	2023-10-07	02:00:00	280.0833	0	18000	18000	-0.00333993	1	NaN	-2.21188	1	NaN	0.733952	1	NaN	1.52014	1	NaN	0.0162941	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.5227e-11	-1.25109e-13	NaN	NaN	17.3803	433.305	434.853	0.1	0	142.802	3.56015	3.57287	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	278.903	273.346	91156.5	1.16024	1007.07	0.0249307	0.00105586	0.00257329	324.618	618.152	0.00221789	52.5143	293.534	264.746	-0.992204	1.42095	0.137012	1.73849	-4.54037e-15	-8.76106e-16	1.73849	2.33718	264.981	124.925	4.52022	NaN	0.0536531	0.0278738	5.69367	1.05995	-3.01365	0.0352824	1	342.416	151	343	773	1606	4044	NaN	-0.00328127	1.01788	-2.10193	1.0358	0.625972	1.23949	1.31783	1.23949	0.0138969	1.23949	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	801010099	899999999	899999999	89999	89999	89	89	0	0	3	6	0	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0493425	0.00579506	0.000610143	0.0444765	0.00916939	2.88136	NaN	NaN	-0.00179891	0.00131783	0.0138969	NaN	NaN	11.77	433.303	3.56013	-8.46409	91.8919	0.0349	1	1.18667	11.8222	226.071	308.191	-5.99511	0	57.0131	-82.5714	0	43.3086	49.8507	-67.8486	-47.5634	0.323836	-0.632333	-0.0241111	273.821	269.292	290.348	5	149.99	0.806113	094
DATA	2023-10-07T020000_smart3-00184.ghg	2023-10-07	02:30:00	280.1041	0	18000	18000	-0.00496351	1	NaN	-10.9977	1	NaN	2.72244	1	NaN	3.26593	1	NaN	0.060433	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.40389e-11	-4.39881e-13	NaN	NaN	17.4401	434.669	436.213	0	0	141.964	3.53824	3.5508	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	278.585	273.235	91145.6	1.16058	1007.06	0.0249236	0.00391606	0.00255818	322.582	613.186	0.00220423	52.6074	290.605	264.665	-1.25787	2.04082	0.165771	2.40305	-3.4392e-14	-3.09855e-15	2.40305	2.99635	268.799	121.648	3.95561	NaN	0.0653968	0.0677233	2.07347	2.91058	-4.03964	0.143884	1	566.812	249	553	1209	2428	5818	NaN	-0.00476416	1.04184	-10.0464	1.08394	1.93806	1.51339	2.53751	1.51339	0.0430212	1.51339	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	5	6	14	19	22	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0599489	0.0735411	0.0019565	0.63649	0.0490325	14.4229	NaN	NaN	-0.00859569	0.00253751	0.0430212	NaN	NaN	11.7506	434.657	3.53807	-8.54745	91.8857	-0.148722	1	1.03333	11.8203	226.575	308.45	-1.90086	0	60.5831	-82.5368	0	43.3086	49.8507	-68.0887	-47.9346	0.323664	-0.627333	0.0858889	273.155	269.595	290.344	5	153.703	1.2455	051
DATA	2023-10-07T023000_smart3-00184.ghg	2023-10-07	03:00:00	280.1249	0	18000	18000	-0.0110519	1	NaN	-14.5193	1	NaN	3.3096	1	NaN	2.46706	1	NaN	0.0733752	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.70655e-11	3.15831e-13	NaN	NaN	18.0578	447.957	449.673	0	0	153.869	3.81699	3.83161	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	277.069	271.916	91132.9	1.16592	1007.19	0.0248068	0.00475471	0.00277271	347.946	556.922	0.00237813	62.4767	208.975	265.639	-0.865034	2.09684	0.170915	2.2747	-2.20413e-14	2.0526e-15	2.2747	3.45259	277.741	112.418	4.30913	NaN	0.0973608	0.0708162	5.18207	1.16459	-4.38703	0.126993	1	213.776	94	210	465	945	2303	NaN	-0.0108221	1.02124	-13.7759	1.04298	2.84363	1.2704	2.56242	1.2704	0.0630445	1.2704	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800100099	899999999	899999999	89999	89999	89	89	18	10	2	4	16	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0930217	0.0372247	0.0113861	0.131635	0.0205554	9.37705	NaN	NaN	-0.0117311	0.00256242	0.0630445	NaN	NaN	11.73	447.956	3.81696	-7.57219	91.8732	-0.170644	1	1	11.8204	227.194	307.308	-7.37177	0	67.6562	-80.2383	0	43.3086	49.8507	-68.1122	-48.0574	0.324069	-0.589667	0.0897778	272.261	269.697	290.339	5	163.789	0.700976	228
DATA	2023-10-07T030000_smart3-00184.ghg	2023-10-07	03:30:00	280.1458	0	18000	18000	-0.0103	1	NaN	-12.2022	1	NaN	3.17109	1	NaN	1.98393	1	NaN	0.0703067	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.64977e-11	2.20382e-13	NaN	NaN	17.8982	444.218	445.866	0.1	0	148.86	3.69458	3.70828	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	277.205	271.951	91098.7	1.16539	1007.12	0.0248192	0.00455588	0.00268246	336.662	558.321	0.00230176	60.2991	221.658	265.214	-1.02975	1.77587	0.152913	2.05851	1.84573e-14	1.48047e-15	2.05851	2.96069	270.066	120.108	4.26003	NaN	0.094012	0.0626955	5.54987	1.08741	-3.84797	0.110586	1	189.285	83	186	411	832	2023	NaN	-0.0101041	1.01939	-11.6014	1.03911	2.72783	1.25229	2.10567	1.25229	0.0604792	1.25229	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	7	6	1	5	11	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0623274	0.0517923	0.0112713	0.121013	0.0116255	6.86908	NaN	NaN	-0.0098845	0.00210567	0.0604792	NaN	NaN	11.7055	444.218	3.69458	-7.99704	91.858	-0.181733	1	0.85	11.8223	227.277	308.457	-6.98393	0	65.7336	-82.3023	0	43.3086	49.8507	-67.9586	-48.3486	0.323628	-0.603556	0.104667	272.436	269.844	290.293	5	154.105	1.00548	124
DATA	2023-10-07T033000_smart3-00184.ghg	2023-10-07	04:00:00	280.1666	0	18000	18000	-0.0126037	0	NaN	-9.8496	0	NaN	3.42489	0	NaN	1.51245	0	NaN	0.0759035	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.02709e-11	4.18528e-13	NaN	NaN	17.9916	445.989	447.651	0.1	0	149.788	3.71305	3.72689	0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	276.587	271.53	91069.5	1.16682	1007.13	0.0247887	0.00491855	0.00269918	338.237	541.308	0.00231328	62.485	203.072	265.274	-1.21943	1.68016	0.126667	2.0799	-5.39276e-16	2.79413e-15	2.0799	3.09921	264.046	125.971	3.4915	NaN	0.103932	0.0725863	9.28743	0.649803	-2.87589	0.080646	1	144.291	64	142	315	641	1565	8797	-0.0124282	1.01412	-9.41771	1.02811	3.06169	1.18262	1.71988	1.18262	0.0678541	1.18262	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	15	9	0	2	3	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.0709921	0.0588199	0.0153606	0.129046	0.0145221	8.11344	NaN	NaN	-0.00801414	0.00171988	0.0678541	NaN	NaN	11.6985	445.987	3.71303	-7.93737	91.8525	-0.205644	1	0.73	11.825	228.726	307.041	-9.65916	0	67.3449	-80.5928	0	43.3086	49.8507	-67.7837	-48.5841	0.323636	-0.614667	0.113556	272.069	269.688	290.203	5	150.042	1.03443	239
