DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ALB_1_1_2	LOGGERPOWER_1_1_1	LOGGERTEMP_1_1_1	VIN_1_1_1	LWIN_1_1_2	LWOUT_1_1_2	PPFD_1_1_1	P_RAIN_1_1_1	RH_1_1_1	RN_1_1_2	SHFHEATER_1_1_1	SHFSENS_1_1_1	SHFSENS_2_1_1	SHF_1_1_1	SHF_2_1_1	SWC_2_1_1	SWIN_1_1_2	SWOUT_1_1_2	TA_1_1_1	TC_1_1_2	TS_2_1_1	VERSION_1_1_1	WD_1_1_1	WS_1_1_1	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	[%]	[OTHER]	[C]	[V]	[W/m^2]	[W/m^2]	[µmol/m^2/s]	[m]	[%]	[W/m^2]	[OTHER]	[OTHER]	[OTHER]	[W/m^2]	[W/m^2]	[m^3/m^3]	[W/m^2]	[W/m^2]	[K]	[K]	[K]	[OTHER]	[Degrees_past_North]	[m/s]	237
DATA	2024-08-09T233000_smart3-00184.ghg	2024-08-10	00:00:00	223	0	18000	18000	-0.150149	0	NaN	-10.1743	0	NaN	11.0321	0	NaN	5.30111	0	NaN	0.247593	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.4852e-11	-2.0052e-12	NaN	NaN	15.5361	404.716	410.794	-0.1	0	567.947	14.795	15.0172	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.035	284.74	90876.2	1.10566	1013.47	0.02605	0.016044	0.0102344	1344.88	1360.92	0.00925634	98.8209	16.0466	284.525	-1.54602	1.1643	-0.150591	1.94125	3.23791e-14	-3.53061e-15	1.94125	6.00177	247.104	143.017	-4.44916	NaN	0.36851	0.548015	401.009	0.0150495	-0.922244	0.024639	0	63.0482	-9.56781	21.6424	53.8927	82.1897	115.272	172.699	-0.149064	1.00728	-9.44893	1.00956	11.0342	1.05815	5.38327	1.05815	0.24764	1.05815	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	8	4	0	7	4	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.639451	0.287597	0.168982	0.0046893	0.00296816	7.35784	NaN	NaN	-0.00843238	0.00538327	0.24764	NaN	NaN	11.6596	404.716	14.795	11.3057	96.892	0.185333	1	16.4867	11.9174	364.633	466.497	-0.189292	0	49.5548	597.433	0	60.1	60.4	-18.4307	767.909	0.314	858.6	158.927	283.356	NaN	294.65	5	200.325	0.898622	156
DATA	2024-08-10T000000_smart3-00184.ghg	2024-08-10	00:30:00	223.0208	0	18000	18000	-0.0563058	0	NaN	-7.03423	0	NaN	9.20083	0	NaN	3.53421	0	NaN	0.20649	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.40857e-11	8.56178e-13	NaN	NaN	15.6616	407.98	413.984	-0.1	0	556.726	14.5025	14.7159	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.944	284.721	90871.5	1.1058	1013.3	0.0260496	0.0133805	0.0100322	1318.22	1359.24	0.00907232	96.9817	41.0254	284.223	-1.07689	0.811813	-0.12532	1.35441	6.06405e-14	1.53788e-15	1.35441	3.65765	246.77	142.989	-5.30899	NaN	0.225651	0.275518	133.159	0.0453219	-0.764522	0.0278203	0	58.5674	-8.88782	20.1043	50.0625	76.3485	107.08	160.425	-0.0558396	1.00835	-6.4422	1.01	9.05071	1.06227	3.57279	1.06227	0.203121	1.06227	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	4	4	0	1	1	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.327725	0.147128	0.0761833	0.00495852	0.00436177	14.1875	NaN	NaN	-0.00574934	0.00357279	0.203121	NaN	NaN	11.65	407.98	14.5025	11.0038	96.9582	0.185333	1	16.18	11.9157	364.633	466.497	-0.191939	0	49.4972	597.433	0	60.1	60.4	-18.4505	626.725	0.314	858.6	158.927	283.298	NaN	294.65	5	200.365	0.496164	059
DATA	2024-08-10T003000_smart3-00184.ghg	2024-08-10	01:00:00	223.0416	0	18000	18000	-0.0442433	0	NaN	-6.90929	0	NaN	10.68	0	NaN	5.03765	0	NaN	0.239675	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.72286e-11	-9.53582e-13	NaN	NaN	15.8495	412.858	418.915	-0.1	0	555.069	14.4588	14.6709	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.858	284.675	90860.2	1.10586	1013.28	0.0260487	0.015531	0.0100023	1314.08	1355.16	0.00904484	96.9689	41.076	284.176	-1.08804	0.387024	-0.0532632	1.15605	1.08956e-14	-1.71795e-15	1.15605	3.56917	229.737	160.419	-2.64074	NaN	0.20002	0.181952	94.4098	0.0639234	-0.646938	0.030827	0	58.6355	-8.89816	20.1277	50.1208	76.4373	107.204	160.612	-0.0438512	1.00894	-6.23346	1.01042	10.3833	1.0653	4.95823	1.0653	0.233017	1.0653	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	6	3	0	14	9	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.20999	0.0942298	0.0596855	0.00397514	0.00431449	22.4263	NaN	NaN	-0.0055629	0.00495823	0.233017	NaN	NaN	11.65	412.859	14.4589	10.9564	96.9614	0.185333	1	16.09	11.9181	364.633	466.497	-0.162817	0	49.4481	597.433	0	60.1	60.4	-18.9447	379.015	0.314	858.6	158.927	283.25	NaN	294.65	5	182.004	0.3713	049
DATA	2024-08-10T010000_smart3-00184.ghg	2024-08-10	01:30:00	223.0624	0	18000	18000	-0.062706	0	NaN	-9.07679	0	NaN	13.0341	0	NaN	5.04348	0	NaN	0.292475	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.88593e-11	-6.51566e-13	NaN	NaN	15.7674	410.654	416.564	-0.1	0	544.744	14.1876	14.3918	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.784	284.565	90839.3	1.10615	1013.12	0.0260446	0.0189524	0.00981629	1289.14	1345.25	0.00887427	95.8288	56.1132	283.888	-1.40537	0.56973	-0.102773	1.51994	-2.42106e-14	-1.1961e-15	1.51994	3.79619	232.67	157.933	-3.8771	NaN	0.238093	0.314293	121.185	0.0498	-0.696387	0.034018	0	57.1677	-8.67543	19.6238	48.8661	74.5239	104.521	156.591	-0.0622145	1.0079	-8.24718	1.01012	12.7296	1.06367	5.05055	1.06367	0.285642	1.06367	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	0	6	1	12	8	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.322396	0.216087	0.0901033	0.00536876	0.00396522	16.425	NaN	NaN	-0.00735919	0.00505055	0.285642	NaN	NaN	11.65	410.654	14.1876	10.6684	96.9712	0.185333	1	15.82	11.9182	364.633	466.497	-0.176055	0	49.3961	597.433	0	60.1	60.4	-19.3737	366.742	0.314	858.6	158.927	283.197	NaN	294.65	5	185.267	0.580848	022
DATA	2024-08-10T013000_smart3-00184.ghg	2024-08-10	02:00:00	223.0833	0	18000	18000	-0.0506079	0	NaN	-7.7711	0	NaN	10.4988	0	NaN	5.25063	0	NaN	0.235574	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.01941e-11	1.74418e-12	NaN	NaN	15.852	412.899	418.909	-0.1	0	550.836	14.3477	14.5565	-0.1	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.731	284.524	90817.5	1.10598	1013.21	0.0260471	0.0152652	0.00992606	1303.37	1341.64	0.00897493	97.1476	38.2693	284.053	-1.2504	0.588994	-0.0980563	1.38565	-4.91756e-15	3.16642e-15	1.38565	3.257	235.366	154.778	-4.05795	NaN	0.213912	0.213199	102.636	0.0587998	-0.740192	0.0324191	0	56.8191	-8.62252	19.5042	48.5681	74.0695	103.884	155.636	-0.0501966	1.00819	-7.09803	1.01028	10.2778	1.06506	5.20132	1.06506	0.230616	1.06506	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	5	6	0	11	5	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.229796	0.122751	0.0738515	0.00350705	0.00476188	7.67959	NaN	NaN	-0.0063342	0.00520132	0.230616	NaN	NaN	11.6711	412.899	14.3477	10.8335	96.9464	0.185333	1	15.8	11.9183	364.633	466.497	-0.162817	0	49.3926	597.433	0	60.1	60.4	-19.7627	242.144	0.314	858.6	158.927	283.195	NaN	294.65	5	187.917	0.484431	199
DATA	2024-08-10T020000_smart3-00184.ghg	2024-08-10	02:30:00	223.1041	0	18000	18000	-0.109464	0	NaN	-7.17494	0	NaN	14.5278	0	NaN	5.86594	0	NaN	0.325997	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.48688e-11	3.32498e-12	NaN	NaN	15.8665	413.509	419.59	0	0	556.095	14.4928	14.7059	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	291.803	284.583	90785.3	1.10529	1013.29	0.0260617	0.0211246	0.0100208	1316.08	1346.87	0.0090662	97.7142	30.7869	284.199	-1.89782	0.400119	-0.0962542	1.94192	-2.51764e-15	5.97917e-15	1.94192	5.33447	222.413	168.095	-2.84111	NaN	0.314699	0.560997	353.871	0.0170542	-0.493877	0.0203568	0	60.3627	-9.16027	20.7206	51.5971	78.6889	110.362	165.343	-0.108673	1.00727	-6.27881	1.00959	14.0545	1.05838	5.75245	1.05838	0.315377	1.05838	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	1	10	1	12	4	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.708463	0.276129	0.137402	0.00403227	0.00234515	7.9411	NaN	NaN	-0.00560614	0.00575245	0.315377	NaN	NaN	11.6793	413.509	14.4928	10.9796	96.9243	0.185333	1	15.79	11.9175	364.633	466.497	-0.17076	0	49.4153	597.433	0	60.1	60.4	-19.8813	399.944	0.314	858.6	158.927	283.215	NaN	294.65	5	176.423	0.940188	243
DATA	2024-08-10T023000_smart3-00184.ghg	2024-08-10	03:00:00	223.1249	0	18000	18000	-0.134243	0	NaN	-9.01455	0	NaN	18.5119	0	NaN	5.5813	0	NaN	0.415512	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.47364e-11	-3.00721e-12	NaN	NaN	15.7451	410.773	416.85	0	0	558.78	14.5779	14.7936	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.022	284.866	90781.1	1.10411	1013.35	0.0260889	0.0269252	0.0100692	1323.76	1372.36	0.00911977	96.4584	48.6031	284.287	-1.8634	0.168901	-0.109874	1.87426	-1.59693e-15	-5.38175e-15	1.87426	5.11393	213.864	174.821	-3.36074	NaN	0.348691	0.577439	383.132	0.0157518	-0.48696	0.0231065	0	63.6797	-9.66363	21.8592	54.4324	83.0129	116.427	174.428	-0.133261	1.00737	-7.873	1.0095	17.911	1.05779	5.53597	1.05779	0.402023	1.05779	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	2	5	0	25	13	14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.721918	0.285389	0.147572	0.00550329	0.0026147	9.37831	NaN	NaN	-0.00703673	0.00553597	0.402023	NaN	NaN	11.66	410.774	14.578	11.0671	96.9461	0.185333	1	15.79	11.918	364.633	466.497	-0.166789	0	49.5372	597.433	0	60.1	60.4	-19.9922	292.293	0.314	858.6	158.927	283.339	NaN	294.65	5	167.075	1.08789	060
DATA	2024-08-10T030000_smart3-00184.ghg	2024-08-10	03:30:00	223.1458	0	18000	18000	-0.0858361	0	NaN	-8.24361	0	NaN	18.6191	0	NaN	6.8935	0	NaN	0.418047	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.30146e-11	2.61307e-12	NaN	NaN	15.783	412.274	418.448	0	0	564.849	14.7546	14.9756	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.211	285.188	90770.7	1.10266	1013.45	0.0261213	0.0270895	0.0101786	1339.64	1401.8	0.00923091	95.5658	62.1583	284.466	-1.72223	-0.319138	-0.0774443	1.75326	-2.15039e-14	4.62615e-15	1.75326	4.15769	198.511	190.498	-2.53167	NaN	0.279006	0.379432	214.622	0.0281192	-0.44275	0.0264398	0	57.7297	-8.76071	19.8168	49.3465	75.2566	105.548	158.131	-0.085195	1.00753	-7.10257	1.0097	17.9236	1.05978	6.72721	1.05978	0.402431	1.05978	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	0	15	0	17	2	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.388301	0.249822	0.12074	0.00462045	0.00325226	13.6725	NaN	NaN	-0.0063558	0.00672721	0.402431	NaN	NaN	11.6563	412.274	14.7546	11.2467	96.9671	0.185333	1	15.8	11.9183	364.633	466.497	-0.168112	0	49.6778	597.433	0	60.1	60.4	-19.9571	602.213	0.314	858.6	158.927	283.481	NaN	294.65	5	149.483	0.812349	068
DATA	2024-08-10T033000_smart3-00184.ghg	2024-08-10	04:00:00	223.1666	0	18000	18000	-0.0883254	0	NaN	-6.01093	0	NaN	16.8899	0	NaN	5.84068	0	NaN	0.379289	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.86137e-11	2.85274e-12	NaN	NaN	15.6898	410.192	416.39	0	0	569.353	14.8851	15.11	0	0	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	9	292.364	285.372	90751.4	1.10166	1013.53	0.0261438	0.0245779	0.0102597	1351.2	1418.94	0.00931299	95.2262	67.737	284.596	-1.85026	0.242888	-0.113674	1.86959	1.34418e-15	5.01048e-15	1.86959	5.06591	217.198	172.521	-3.48582	NaN	0.283152	0.488748	307.618	0.0196185	-0.355889	0.0190125	0	57.1167	-8.66768	19.6063	48.8225	74.4574	104.428	156.452	-0.0876792	1.00737	-4.98863	1.00957	16.1725	1.05839	5.65111	1.05839	0.363178	1.05839	NaN	NaN	NaN	NaN	800000099	800000099	800000099	800000099	800000099	800000099	899999999	899999999	89999	89999	89	89	6	4	0	21	6	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	0.574518	0.275259	0.127718	0.00362927	0.00247729	12.1	NaN	NaN	-0.00446785	0.00565111	0.363178	NaN	NaN	11.65	410.193	14.8851	11.3765	96.9747	0.185333	1	15.93	11.9179	364.633	466.497	-0.157523	0	49.7796	597.433	0	60.1	60.4	-19.5204	699.308	0.314	858.6	158.927	283.583	NaN	294.65	5	170.165	0.995499	040
