FileTime,File Name,GHG Time,SF3 Time,Time Offset (s)
2025-01-03 11:52:21,2025-01-03T115221_smart3-01136.ghg,1735930377.0,1735930377.0,0
2025-01-03 12:35:27,2025-01-03T123527_smart3-01136.ghg,1735933809.0,1735933809.0,0
2025-01-03 13:00:00,2025-01-03T130000_smart3-01136.ghg,1735935619.0,1735935619.0,0
2025-01-03 13:30:00,2025-01-03T133000_smart3-01136.ghg,,,-2
2025-01-03 14:22:08,2025-01-03T142208_smart3-01136.ghg,1735941011.0,1735941011.0,0
2025-01-03 14:30:00,2025-01-03T143000_smart3-01136.ghg,1735941011.0,1735941011.0,0
2025-01-03 15:00:00,2025-01-03T150000_smart3-01136.ghg,1735942809.0,1735942809.0,0
2025-01-03 15:30:00,2025-01-03T153000_smart3-01136.ghg,1735944609.0,1735944609.0,0
2025-01-03 16:00:00,2025-01-03T160000_smart3-01136.ghg,1735946409.0,1735946409.0,0
2025-01-03 16:30:00,2025-01-03T163000_smart3-01136.ghg,1735948209.0,1735948209.0,0
2025-01-03 17:00:00,2025-01-03T170000_smart3-01136.ghg,1735950011.0,1735950011.0,0
2025-01-03 17:30:00,2025-01-03T173000_smart3-01136.ghg,1735951817.0,1735951817.0,0
2025-01-03 17:51:10,2025-01-03T175110_smart3-01136.ghg,1735951817.0,1735951817.0,0
2025-01-03 18:00:00,2025-01-03T180000_smart3-01136.ghg,1735953611.0,1735953611.0,0
2025-01-03 18:30:00,2025-01-03T183000_smart3-01136.ghg,1735955410.0,1735955410.0,0
2025-01-03 19:00:00,2025-01-03T190000_smart3-01136.ghg,1735957211.0,1735957211.0,0
2025-01-03 19:30:00,2025-01-03T193000_smart3-01136.ghg,1735959011.0,1735959011.0,0
2025-01-03 20:00:00,2025-01-03T200000_smart3-01136.ghg,1735960811.0,1735960811.0,0
2025-01-03 20:30:00,2025-01-03T203000_smart3-01136.ghg,1735962611.0,1735962611.0,0
2025-01-03 21:00:00,2025-01-03T210000_smart3-01136.ghg,1735964411.0,1735964411.0,0
2025-01-03 21:30:00,2025-01-03T213000_smart3-01136.ghg,1735966211.0,1735966211.0,0
2025-01-03 22:00:00,2025-01-03T220000_smart3-01136.ghg,1735968008.0,1735968008.0,0
2025-01-03 22:30:00,2025-01-03T223000_smart3-01136.ghg,1735969811.0,1735969811.0,0
2025-01-03 23:00:00,2025-01-03T230000_smart3-01136.ghg,1735971610.0,1735971610.0,0
2025-01-03 23:30:00,2025-01-03T233000_smart3-01136.ghg,1735973411.0,1735973411.0,0
2025-01-04 00:00:00,2025-01-04T000000_smart3-01136.ghg,1735975211.0,1735975211.0,0
2025-01-04 00:30:00,2025-01-04T003000_smart3-01136.ghg,1735977011.0,1735977011.0,0
2025-01-04 01:00:00,2025-01-04T010000_smart3-01136.ghg,1735978811.0,1735978811.0,0
2025-01-04 01:30:00,2025-01-04T013000_smart3-01136.ghg,1735980611.0,1735980611.0,0
2025-01-04 02:00:00,2025-01-04T020000_smart3-01136.ghg,1735982410.0,1735982410.0,0
2025-01-04 02:30:00,2025-01-04T023000_smart3-01136.ghg,-1.0,-1.0,-1
2025-01-04 03:00:00,2025-01-04T030000_smart3-01136.ghg,-1.0,-1.0,-1
2025-01-04 03:30:00,2025-01-04T033000_smart3-01136.ghg,-1.0,-1.0,-1
2025-01-04 04:00:00,2025-01-04T040000_smart3-01136.ghg,-1.0,-1.0,-1
2025-01-04 04:30:00,2025-01-04T043000_smart3-01136.ghg,-1.0,-1.0,-1
2025-01-04 05:00:00,2025-01-04T050000_smart3-01136.ghg,-1.0,-1.0,-1
2025-01-04 05:30:00,2025-01-04T053000_smart3-01136.ghg,-1.0,-1.0,-1
2025-01-04 06:00:00,2025-01-04T060000_smart3-01136.ghg,-1.0,-1.0,-1
2025-01-04 06:30:00,2025-01-04T063000_smart3-01136.ghg,-1.0,-1.0,-1
2025-01-04 07:00:00,2025-01-04T070000_smart3-01136.ghg,-1.0,-1.0,-1
2025-01-04 07:30:00,2025-01-04T073000_smart3-01136.ghg,-1.0,-1.0,-1
2025-01-04 08:00:00,2025-01-04T080000_smart3-01136.ghg,-1.0,-1.0,-1
2025-01-04 08:30:00,2025-01-04T083000_smart3-01136.ghg,-1.0,-1.0,-1
2025-01-04 09:00:00,2025-01-04T090000_smart3-01136.ghg,-1.0,-1.0,-1
2025-01-04 09:30:00,2025-01-04T093000_smart3-01136.ghg,-1.0,-1.0,-1
2025-01-04 10:00:00,2025-01-04T100000_smart3-01136.ghg,-1.0,-1.0,-1
2025-01-04 10:30:00,2025-01-04T103000_smart3-01136.ghg,-1.0,-1.0,-1
2025-01-04 11:00:00,2025-01-04T110000_smart3-01136.ghg,-1.0,-1.0,-1
2025-01-04 11:30:00,2025-01-04T113000_smart3-01136.ghg,-1.0,-1.0,-1
